NCONFIGS 1000
NJACKS 10
Bflux 1
J3J05_CORR_TAU	-0.000720692690	0.000004568229
J3J05_CORR_TAU	0.000211596507	0.000001379637
J3J05_CORR_TAU	-0.000043792519	0.000001100363
J3J05_CORR_TAU	0.000143049808	0.000000970375
J3J05_CORR_TAU	-0.000003164334	0.000000249592
J3J05_CORR_TAU	0.000124561595	0.000001344658
J3J05_CORR_TAU	-0.000002526430	0.000000217704
J3J05_CORR_TAU	0.000143619288	0.000002523361
J3J05_CORR_TAU	-0.000044333778	0.000001489012
J3J05_CORR_TAU	0.000214111125	0.000005257775
JACK_SAMPLE_0	-0.000721114750	-0.000721126576	-0.000719395153	-0.000720236098	-0.000723086988	-0.000722870497	-0.000721908753	-0.000718444122	-0.000719835706	-0.000718908258
JACK_SAMPLE_1	0.000211850685	0.000210938370	0.000212172546	0.000211085984	0.000212049097	0.000212314493	0.000211075715	0.000211496415	0.000211510669	0.000211471091
JACK_SAMPLE_2	-0.000043633817	-0.000043509319	-0.000044139246	-0.000044111235	-0.000043757577	-0.000044058728	-0.000043816574	-0.000043017433	-0.000044328475	-0.000043552789
JACK_SAMPLE_3	0.000142502296	0.000142933556	0.000142884732	0.000143077769	0.000143411613	0.000143212327	0.000142624162	0.000142993364	0.000143623412	0.000143234851
JACK_SAMPLE_4	-0.000003184884	-0.000003219695	-0.000003134240	-0.000003086105	-0.000003009940	-0.000003213751	-0.000003105624	-0.000003135576	-0.000003314657	-0.000003238868
JACK_SAMPLE_5	0.000124756262	0.000123654379	0.000124768727	0.000124678869	0.000125115268	0.000124679930	0.000123830687	0.000124886805	0.000124374071	0.000124870955
JACK_SAMPLE_6	-0.000002421712	-0.000002548686	-0.000002521479	-0.000002603460	-0.000002636613	-0.000002534344	-0.000002619132	-0.000002443702	-0.000002449205	-0.000002485964
JACK_SAMPLE_7	0.000142566010	0.000142963182	0.000144291891	0.000143083532	0.000145572450	0.000143262193	0.000143490798	0.000144183516	0.000142935314	0.000143843994
JACK_SAMPLE_8	-0.000043874080	-0.000045022669	-0.000043676253	-0.000044756529	-0.000044375903	-0.000044068781	-0.000044989266	-0.000044144265	-0.000043666942	-0.000044763090
JACK_SAMPLE_9	0.000211829527	0.000211243704	0.000214454690	0.000217099860	0.000215594171	0.000213247067	0.000213094774	0.000213887922	0.000216116669	0.000214542864
