# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
0.000000000000000000e+00 4.916827392700803129e-02 1.165837609991121626e-01 4.147704454758426723e-02 1.184204653988977507e-01 3.964869600471225899e-03 2.696150874889949658e-02 1.014366704179547884e-02 4.137123830323970880e-02 1.366484477404961498e-02 8.176115489061287171e-11 4.545698199319009314e-02 1.831374254880256680e-02
1.002004008016032024e-02 4.854680468692394724e-02 9.568645461699511190e-02 5.095945920395109074e-02 9.904849228641061931e-02 6.517437518134552681e-03 3.631894110978335644e-02 1.673924727755689984e-02 5.270335376943967309e-02 2.016468413261038664e-02 1.484940011012546913e-09 5.595343368218143321e-02 2.719677529880520570e-02
2.004008016032064049e-02 3.867873400275696760e-02 6.296423478046518640e-02 5.153655619981846459e-02 5.219467748267897500e-02 7.237714295194721224e-03 4.128006990315066793e-02 2.477125546306886347e-02 5.701263707400766600e-02 2.367087376696095855e-02 2.423639831612245392e-08 5.766609908927217143e-02 3.446182751625723184e-02
3.006012024048096073e-02 3.465724809185106309e-02 5.787289744762387500e-02 4.759414796157949296e-02 2.252659193846057173e-02 6.672594268342234292e-03 4.307391739739623721e-02 3.416885062417154839e-02 5.650905070353434700e-02 2.482413697025347837e-02 3.403466471854136727e-07 5.430315392317901918e-02 3.975568946910491147e-02
4.008016032064128098e-02 3.560916874131649090e-02 6.102504695853899763e-02 4.290957354939978902e-02 9.488525142812617025e-03 5.910648404759410134e-03 4.359065480256769237e-02 4.434596663082038259e-02 5.407415829200414720e-02 2.512459188618311468e-02 3.979586712555231003e-06 4.941637776724516068e-02 4.364949763211511957e-02
5.010020040080159776e-02 3.788537915242737308e-02 6.617470559986668444e-02 3.916323185720273908e-02 4.353356852453623381e-03 5.530820224088743749e-03 4.415356494399654691e-02 5.441370586271820214e-02 5.165451481242445964e-02 2.569198517131124002e-02 3.782165778194831774e-05 4.492563511482522420e-02 4.695587983454292680e-02
6.012024048096192147e-02 3.954593497833153171e-02 7.117741393400378591e-02 3.672429162457584162e-02 2.314832333335518216e-03 5.766893481545361244e-03 4.547332285680661529e-02 6.354957046351325523e-02 5.020412472740564541e-02 2.718259673275052329e-02 2.871307601174973977e-04 4.154317113728203670e-02 5.041959318252509092e-02
7.014028056112224518e-02 4.006791562135486595e-02 7.431273035604654686e-02 3.547910684575644735e-02 1.467622268896917777e-03 6.846101190473868718e-03 4.794245789764596533e-02 7.124541027010364291e-02 5.007168322527733723e-02 3.004434024941967166e-02 1.719584360228793105e-03 3.939956763601244749e-02 5.466540875922944187e-02
8.016032064128256196e-02 3.964814301311727490e-02 7.467143020113721497e-02 3.522928279581648281e-02 1.115636987721911784e-03 9.237749018971159673e-03 5.186137913252514275e-02 7.738983794032416874e-02 5.131567406304370776e-02 3.471446180799919040e-02 8.044791077336440124e-03 3.841506798908074505e-02 6.022873049346402774e-02
9.018036072144287874e-02 3.875634970440771515e-02 7.376568175567821406e-02 3.580957442452839534e-02 1.007516837612708327e-03 1.392257782046594367e-02 5.753433510705877746e-02 8.221653662519269601e-02 5.386839708669400456e-02 4.170795785440749998e-02 2.914270913175539407e-02 3.846179160465280217e-02 6.758187438325088947e-02
