# Omega Rho_mean
6.412825651302604957e-01 8.334759128660282901e-01
6.513026052104208263e-01 8.479681987873166626e-01
6.613226452905811570e-01 8.615475892407776781e-01
6.713426853707414876e-01 8.742221149324145291e-01
6.813627254509018183e-01 8.859937153559045431e-01
6.913827655310621489e-01 8.968568204409843592e-01
7.014028056112223686e-01 9.067984026949453824e-01
7.114228456913826992e-01 9.157983678087159296e-01
7.214428857715430299e-01 9.238306672332807779e-01
7.314629258517033605e-01 9.308651211475601484e-01
7.414829659318636912e-01 9.368692206694970714e-01
7.515030060120240218e-01 9.418104577942219002e-01
7.615230460921843525e-01 9.456586069352898027e-01
7.715430861723446831e-01 9.483876123808075986e-01
7.815631262525050138e-01 9.499776709946510245e-01
7.915831663326653445e-01 9.504167141256452123e-01
8.016032064128255641e-01 9.497014522809159587e-01
8.116232464929858947e-01 9.478383730328620027e-01
8.216432865731462254e-01 9.448437228777910590e-01
8.316633266533065560e-01 9.407437793978838947e-01
8.416833667334668867e-01 9.355741909085030228e-01
8.517034068136272174e-01 9.293793408346251450e-01
8.617234468937875480e-01 9.222114007621498022e-01
8.717434869739478787e-01 9.141293704180372126e-01
8.817635270541082093e-01 9.051976808094205351e-01
8.917835671342685400e-01 8.954852275835795128e-01
9.018036072144288706e-01 8.850641473650858737e-01
9.118236472945890903e-01 8.740086181687207745e-01
9.218436873747494209e-01 8.623939445195354381e-01
9.318637274549097516e-01 8.502956159433001648e-01
9.418837675350700822e-01 8.377883082761284905e-01
9.519038076152304129e-01 8.249453789520493352e-01
9.619238476953907435e-01 8.118379773166783941e-01
9.719438877755510742e-01 7.985345242240258212e-01
9.819639278557114048e-01 7.851002214529468892e-01
9.919839679358717355e-01 7.715966125946017717e-01
1.002004008016031955e+00 7.580811595626395505e-01
1.012024048096192397e+00 7.446070056780271784e-01
1.022044088176352616e+00 7.312226912341871499e-01
1.032064128256513058e+00 7.179720346677377352e-01
1.042084168336673278e+00 7.048940568743347068e-01
1.052104208416833719e+00 6.920227958899449749e-01
1.062124248496993939e+00 6.793876689026039362e-01
1.072144288577154159e+00 6.670132839241526002e-01
1.082164328657314600e+00 6.549197395382246878e-01
1.092184368737474820e+00 6.431228938602664424e-01
1.102204408817635262e+00 6.316344848598569595e-01
1.112224448897795481e+00 6.204625214343576500e-01
1.122244488977955923e+00 6.096115910224102485e-01
1.132264529058116143e+00 5.990832444152073277e-01
1.142284569138276584e+00 5.888762163608913802e-01
1.152304609218436804e+00 5.789869672715771687e-01
1.162324649298597246e+00 5.694098783438794609e-01
1.172344689378757465e+00 5.601376489050907681e-01
1.182364729458917685e+00 5.511617108213970884e-01
1.192384769539078126e+00 5.424723490122024261e-01
1.202404809619238346e+00 5.340591489675508008e-01
1.212424849699398788e+00 5.259111838444768816e-01
1.222444889779559007e+00 5.180172299669755231e-01
1.232464929859719449e+00 5.103660133516554342e-01
1.242484969939879669e+00 5.029463370611685358e-01
1.252505010020040110e+00 4.957472763878074118e-01
1.262525050100200330e+00 4.887582648138514285e-01
1.272545090180360772e+00 4.819692190934053988e-01
1.282565130260520991e+00 4.753705490768505570e-01
1.292585170340681211e+00 4.689533080867100967e-01
1.302605210420841653e+00 4.627091264960567774e-01
1.312625250501001872e+00 4.566303157316585759e-01
1.322645290581162314e+00 4.507097968748091099e-01
1.332665330661322534e+00 4.449411453921517379e-01
1.342685370741482975e+00 4.393185315716967576e-01
1.352705410821643195e+00 4.338366994328197723e-01
1.362725450901803637e+00 4.284909436227838375e-01
1.372745490981963856e+00 4.232770730901814771e-01
1.382765531062124298e+00 4.181913404945288293e-01
1.392785571142284518e+00 4.132304219340939277e-01
1.402805611222444737e+00 4.083913541160273386e-01
1.412825651302605179e+00 4.036714851428337969e-01
1.422845691382765398e+00 3.990684518039723794e-01
1.432865731462925840e+00 3.945801252465644393e-01
1.442885771543086060e+00 3.902045421044594842e-01
1.452905811623246501e+00 3.859399233749369884e-01
1.462925851703406721e+00 3.817845723417425119e-01
1.472945891783567163e+00 3.777369180117572944e-01
1.482965931863727382e+00 3.737953938308385959e-01
1.492985971943887824e+00 3.699585133631803080e-01
1.503006012024048044e+00 3.662247836842437709e-01
1.513026052104208263e+00 3.625926750853255554e-01
1.523046092184368705e+00 3.590606720654198059e-01
1.533066132264528925e+00 3.556271985427394977e-01
1.543086172344689366e+00 3.522906399067376459e-01
1.553106212424849586e+00 3.490493349961398817e-01
1.563126252505010028e+00 3.459015447876314653e-01
1.573146292585170247e+00 3.428454688033695241e-01
1.583166332665330689e+00 3.398792644543360275e-01
1.593186372745490909e+00 3.370009978228080127e-01
1.603206412825651128e+00 3.342087017622786260e-01
1.613226452905811570e+00 3.315003107131604398e-01
1.623246492985971789e+00 3.288737524565736869e-01
1.633266533066132231e+00 3.263268561258657052e-01
1.643286573146292451e+00 3.238574463011509308e-01
1.653306613226452892e+00 3.214632684533673679e-01
1.663326653306613112e+00 3.191420694732927110e-01
1.673346693386773554e+00 3.168915651179197712e-01
1.683366733466933773e+00 3.147094322071867234e-01
1.693386773547094215e+00 3.125933445329191485e-01
1.703406813627254435e+00 3.105409687943908037e-01
1.713426853707414654e+00 3.085499842314370911e-01
1.723446893787575096e+00 3.066180687013601580e-01
1.733466933867735316e+00 3.047429118920987334e-01
1.743486973947895757e+00 3.029222238180619975e-01
1.753507014028055977e+00 3.011537387696913148e-01
1.763527054108216419e+00 2.994352428105113706e-01
1.773547094188376638e+00 2.977645383176152905e-01
1.783567134268537080e+00 2.961394694846662956e-01
1.793587174348697300e+00 2.945579465754920023e-01
1.803607214428857741e+00 2.930179171122185844e-01
1.813627254509017961e+00 2.915173825596961144e-01
1.823647294589178181e+00 2.900544132671752373e-01
1.833667334669338622e+00 2.886271453508841289e-01
1.843687374749498842e+00 2.872337677497293629e-01
1.853707414829659283e+00 2.858725360435819818e-01
1.863727454909819503e+00 2.845417830923824831e-01
1.873747494989979945e+00 2.832399231900315506e-01
1.883767535070140164e+00 2.819654155986535682e-01
1.893787575150300606e+00 2.807168149994642703e-01
1.903807615230460826e+00 2.794927412333911843e-01
1.913827655310621267e+00 2.782918908282919768e-01
1.923847695390781487e+00 2.771130400852742648e-01
1.933867735470941707e+00 2.759550163435052217e-01
1.943887775551102148e+00 2.748167354625193903e-01
1.953907815631262368e+00 2.736971923672090190e-01
1.963927855711422810e+00 2.725954336960919600e-01
1.973947895791583029e+00 2.715105848501614405e-01
1.983967935871743471e+00 2.704418364245093631e-01
1.993987975951903691e+00 2.693884389802750357e-01
2.004008016032063910e+00 2.683497124186982608e-01
2.014028056112224352e+00 2.673250372553595544e-01
2.024048096192384794e+00 2.663138409873754830e-01
2.034068136272544791e+00 2.653156092173352687e-01
2.044088176352705233e+00 2.643298896753421001e-01
2.054108216432865675e+00 2.633562759708669709e-01
2.064128256513026116e+00 2.623944066667286967e-01
2.074148296593186114e+00 2.614439589476146297e-01
2.084168336673346555e+00 2.605046640424856785e-01
2.094188376753506997e+00 2.595762792125836382e-01
2.104208416833667439e+00 2.586586072528977431e-01
2.114228456913827436e+00 2.577514810449536564e-01
2.124248496993987878e+00 2.568547624405499441e-01
2.134268537074148320e+00 2.559683404503427240e-01
2.144288577154308317e+00 2.550921308065640658e-01
2.154308617234468759e+00 2.542260750915896206e-01
2.164328657314629201e+00 2.533701337978950252e-01
2.174348697394789642e+00 2.525242846740544111e-01
2.184368737474949640e+00 2.516885098055135495e-01
2.194388777555110082e+00 2.508628283890413369e-01
2.204408817635270523e+00 2.500472553654489172e-01
2.214428857715430965e+00 2.492418119493611250e-01
2.224448897795590963e+00 2.484465397359757466e-01
2.234468937875751404e+00 2.476614755896850983e-01
2.244488977955911846e+00 2.468866702221202414e-01
2.254509018036071843e+00 2.461221671410746825e-01
2.264529058116232285e+00 2.453680146890523939e-01
2.274549098196392727e+00 2.446242709206241928e-01
2.284569138276553169e+00 2.438909784307788653e-01
2.294589178356713166e+00 2.431681833055076014e-01
2.304609218436873608e+00 2.424559299217816100e-01
2.314629258517034049e+00 2.417542605814124168e-01
2.324649298597194491e+00 2.410632091544138711e-01
2.334669338677354489e+00 2.403828083531686644e-01
2.344689378757514930e+00 2.397130791101143021e-01
2.354709418837675372e+00 2.390540349846715373e-01
2.364729458917835370e+00 2.384056916172839768e-01
2.374749498997995811e+00 2.377680491407944963e-01
2.384769539078156253e+00 2.371410989569812111e-01
2.394789579158316695e+00 2.365248401973573666e-01
2.404809619238476692e+00 2.359192377955338926e-01
2.414829659318637134e+00 2.353242735937758900e-01
2.424849699398797576e+00 2.347399031028273020e-01
2.434869739478958017e+00 2.341660861406024419e-01
2.444889779559118015e+00 2.336027706922930713e-01
2.454909819639278457e+00 2.330498882777466696e-01
2.464929859719438898e+00 2.325073752846280595e-01
2.474949899799598896e+00 2.319751499495450731e-01
2.484969939879759337e+00 2.314531275606359906e-01
2.494989979959919779e+00 2.309412194692025966e-01
2.505010020040080221e+00 2.304393248285859230e-01
2.515030060120240218e+00 2.299473382772649344e-01
2.525050100200400660e+00 2.294651391194986734e-01
2.535070140280561102e+00 2.289926205115024316e-01
2.545090180360721543e+00 2.285296473740762724e-01
2.555110220440881541e+00 2.280760949533385262e-01
2.565130260521041983e+00 2.276318241365742623e-01
2.575150300601202424e+00 2.271966932145517426e-01
2.585170340681362422e+00 2.267705574934905655e-01
2.595190380761522864e+00 2.263532666343594235e-01
2.605210420841683305e+00 2.259446661129645428e-01
2.615230460921843747e+00 2.255446006362792355e-01
2.625250501002003745e+00 2.251529067290011232e-01
2.635270541082164186e+00 2.247694213372607996e-01
2.645290581162324628e+00 2.243939735402928348e-01
2.655310621242485070e+00 2.240264040537233436e-01
2.665330661322645067e+00 2.236665385698609620e-01
2.675350701402805509e+00 2.233142005739673641e-01
2.685370741482965951e+00 2.229692232716529443e-01
2.695390781563125948e+00 2.226314286498691786e-01
2.705410821643286390e+00 2.223006477662931579e-01
2.715430861723446831e+00 2.219766965407207471e-01
2.725450901803607273e+00 2.216594060113526998e-01
2.735470941883767271e+00 2.213486024233932703e-01
2.745490981963927712e+00 2.210441083416406494e-01
2.755511022044088154e+00 2.207457531253508576e-01
2.765531062124248596e+00 2.204533605932824936e-01
2.775551102204408593e+00 2.201667626830722535e-01
2.785571142284569035e+00 2.198857896939870049e-01
2.795591182364729477e+00 2.196102689270408581e-01
2.805611222444889474e+00 2.193400408571433702e-01
2.815631262525049916e+00 2.190749385260008508e-01
2.825651302605210358e+00 2.188147962113325962e-01
2.835671342685370799e+00 2.185594646589954781e-01
2.845691382765530797e+00 2.183087764623325711e-01
2.855711422845691239e+00 2.180625799534947895e-01
2.865731462925851680e+00 2.178207240680524459e-01
2.875751503006012122e+00 2.175830639527543409e-01
2.885771543086172120e+00 2.173494493619183565e-01
2.895791583166332561e+00 2.171197401984404918e-01
2.905811623246493003e+00 2.168938008287595309e-01
2.915831663326653000e+00 2.166714874178622408e-01
2.925851703406813442e+00 2.164526725366269500e-01
2.935871743486973884e+00 2.162372264306753056e-01
2.945891783567134325e+00 2.160250236051978745e-01
2.955911823647294323e+00 2.158159419082555097e-01
2.965931863727454765e+00 2.156098642118928488e-01
2.975951903807615206e+00 2.154066733262802458e-01
2.985971943887775648e+00 2.152062592474819624e-01
2.995991983967935646e+00 2.150085153162517582e-01
3.006012024048096087e+00 2.148133367530885296e-01
3.016032064128256529e+00 2.146206254465209129e-01
3.026052104208416527e+00 2.144302797006409356e-01
3.036072144288576968e+00 2.142422106579985608e-01
3.046092184368737410e+00 2.140563257361467464e-01
3.056112224448897852e+00 2.138725412936995640e-01
3.066132264529057849e+00 2.136907778702863414e-01
3.076152304609218291e+00 2.135109492273596921e-01
3.086172344689378733e+00 2.133329862002644184e-01
3.096192384769539174e+00 2.131568110277106964e-01
3.106212424849699172e+00 2.129823611673014039e-01
3.116232464929859614e+00 2.128095669888851460e-01
3.126252505010020055e+00 2.126383642404096053e-01
3.136272545090180053e+00 2.124686996569404851e-01
3.146292585170340494e+00 2.123005161527881379e-01
3.156312625250500936e+00 2.121337534762247623e-01
3.166332665330661378e+00 2.119683670256820862e-01
3.176352705410821375e+00 2.118043152734209178e-01
3.186372745490981817e+00 2.116415429964437767e-01
3.196392785571142259e+00 2.114800145925474772e-01
3.206412825651302256e+00 2.113196888861320621e-01
3.216432865731462698e+00 2.111605326266631222e-01
3.226452905811623140e+00 2.110025094849917182e-01
3.236472945891783581e+00 2.108455866814064328e-01
3.246492985971943579e+00 2.106897382539183738e-01
3.256513026052104021e+00 2.105349346461234672e-01
3.266533066132264462e+00 2.103811541504543303e-01
3.276553106212424904e+00 2.102283715441043144e-01
3.286573146292584902e+00 2.100765668943730957e-01
3.296593186372745343e+00 2.099257217749351812e-01
3.306613226452905785e+00 2.097758191730174082e-01
3.316633266533065783e+00 2.096268454724056207e-01
3.326653306613226224e+00 2.094787869816653603e-01
3.336673346693386666e+00 2.093316301112541356e-01
3.346693386773547108e+00 2.091853670579323643e-01
3.356713426853707105e+00 2.090399915621029281e-01
3.366733466933867547e+00 2.088954895113739330e-01
3.376753507014027988e+00 2.087518570187987255e-01
3.386773547094188430e+00 2.086090964057375763e-01
3.396793587174348428e+00 2.084671947433593409e-01
3.406813627254508869e+00 2.083261559011699571e-01
3.416833667334669311e+00 2.081859774545518627e-01
3.426853707414829309e+00 2.080466583870423658e-01
3.436873747494989750e+00 2.079081965909905239e-01
3.446893787575150192e+00 2.077705983948867630e-01
3.456913827655310634e+00 2.076338646803714549e-01
3.466933867735470631e+00 2.074979991198321883e-01
3.476953907815631073e+00 2.073630030495034471e-01
3.486973947895791515e+00 2.072288790484224374e-01
3.496993987975951956e+00 2.070956375675538363e-01
3.507014028056111954e+00 2.069632823564270807e-01
3.517034068136272396e+00 2.068318164519769020e-01
3.527054108216432837e+00 2.067012491253628903e-01
3.537074148296592835e+00 2.065715860576533280e-01
3.547094188376753277e+00 2.064428342365891289e-01
3.557114228456913718e+00 2.063150014713360791e-01
3.567134268537074160e+00 2.061880952360701236e-01
3.577154308617234157e+00 2.060621229759987960e-01
3.587174348697394599e+00 2.059370919707083358e-01
3.597194388777555041e+00 2.058130108096641875e-01
3.607214428857715482e+00 2.056898863534466770e-01
3.617234468937875480e+00 2.055677304355368606e-01
3.627254509018035922e+00 2.054465464211198134e-01
3.637274549098196363e+00 2.053263492639439414e-01
3.647294589178356361e+00 2.052071397252329121e-01
3.657314629258516803e+00 2.050889333254933833e-01
3.667334669338677244e+00 2.049717292032387506e-01
3.677354709418837686e+00 2.048555438835164000e-01
3.687374749498997684e+00 2.047403805741108973e-01
3.697394789579158125e+00 2.046262497688569049e-01
3.707414829659318567e+00 2.045131533506275578e-01
3.717434869739479009e+00 2.044011081128944696e-01
3.727454909819639006e+00 2.042901124124063272e-01
3.737474949899799448e+00 2.041801779912473247e-01
3.747494989979959890e+00 2.040713088479190473e-01
3.757515030060119887e+00 2.039635152471817592e-01
3.767535070140280329e+00 2.038568010004877529e-01
3.777555110220440771e+00 2.037511699161184131e-01
3.787575150300601212e+00 2.036466331591713363e-01
3.797595190380761210e+00 2.035431911922002679e-01
3.807615230460921651e+00 2.034408505238628762e-01
3.817635270541082093e+00 2.033396170808252912e-01
3.827655310621242535e+00 2.032394932473030880e-01
3.837675350701402532e+00 2.031404872947047691e-01
3.847695390781562974e+00 2.030425975609602973e-01
3.857715430861723416e+00 2.029458323294748845e-01
3.867735470941883413e+00 2.028501943270614449e-01
3.877755511022043855e+00 2.027556827902772252e-01
3.887775551102204297e+00 2.026623005261361521e-01
3.897795591182364738e+00 2.025700563183632508e-01
3.907815631262524736e+00 2.024789466618623079e-01
3.917835671342685178e+00 2.023889726132369338e-01
3.927855711422845619e+00 2.023001372029867295e-01
3.937875751503006061e+00 2.022124411724960102e-01
3.947895791583166059e+00 2.021258836660113356e-01
3.957915831663326500e+00 2.020404676783372766e-01
3.967935871743486942e+00 2.019561917907535531e-01
3.977955911823646939e+00 2.018730549102125127e-01
3.987975951903807381e+00 2.017910549116260777e-01
3.997995991983967823e+00 2.017101950635743490e-01
4.008016032064127820e+00 2.016304690993120652e-01
4.018036072144288262e+00 2.015518794220031440e-01
4.028056112224448704e+00 2.014744223439811910e-01
4.038076152304609145e+00 2.013980952348279063e-01
4.048096192384769587e+00 2.013228966384134622e-01
4.058116232464930029e+00 2.012488212569034374e-01
4.068136272545089582e+00 2.011758687414266222e-01
4.078156312625250024e+00 2.011040340050673503e-01
4.088176352705410466e+00 2.010333134527327592e-01
4.098196392785570907e+00 2.009637061378549139e-01
4.108216432865731349e+00 2.008952047297589416e-01
4.118236472945891791e+00 2.008278012026805670e-01
4.128256513026052232e+00 2.007614985223779847e-01
4.138276553106212674e+00 2.006962862775945045e-01
4.148296593186372228e+00 2.006321621157008961e-01
4.158316633266532669e+00 2.005691189807910502e-01
4.168336673346693111e+00 2.005071518315855728e-01
4.178356713426853553e+00 2.004462552469640224e-01
4.188376753507013994e+00 2.003864209963628629e-01
4.198396793587174436e+00 2.003276453052222905e-01
4.208416833667334878e+00 2.002699192944279727e-01
4.218436873747494431e+00 2.002132384177338076e-01
4.228456913827654873e+00 2.001575943239912447e-01
4.238476953907815314e+00 2.001029811724354679e-01
4.248496993987975756e+00 2.000493911084796628e-01
4.258517034068136198e+00 1.999968155387445157e-01
4.268537074148296639e+00 1.999452475749555203e-01
4.278557114228457081e+00 1.998946857057390114e-01
4.288577154308616635e+00 1.998451112267638219e-01
4.298597194388777076e+00 1.997965214501072895e-01
4.308617234468937518e+00 1.997489072668378607e-01
4.318637274549097960e+00 1.997022630542302779e-01
4.328657314629258401e+00 1.996565795187463799e-01
4.338677354709418843e+00 1.996118450152628843e-01
4.348697394789579285e+00 1.995680530404295161e-01
4.358717434869739726e+00 1.995251978839779616e-01
4.368737474949899280e+00 1.994832654109302550e-01
4.378757515030059722e+00 1.994422499563751061e-01
4.388777555110220163e+00 1.994021420006021061e-01
4.398797595190380605e+00 1.993629314105075656e-01
4.408817635270541047e+00 1.993246100102891993e-01
4.418837675350701488e+00 1.992871684397299614e-01
4.428857715430861930e+00 1.992505987967977121e-01
4.438877755511021483e+00 1.992148902237397823e-01
4.448897795591181925e+00 1.991800318454713947e-01
4.458917835671342367e+00 1.991460168252603413e-01
4.468937875751502808e+00 1.991128356004001065e-01
4.478957915831663250e+00 1.990804761881032059e-01
4.488977955911823692e+00 1.990489308297827276e-01
4.498997995991984133e+00 1.990181916553384056e-01
4.509018036072143687e+00 1.989882455755221935e-01
4.519038076152304129e+00 1.989590851175324637e-01
4.529058116232464570e+00 1.989307004875026652e-01
4.539078156312625012e+00 1.989030813460539726e-01
4.549098196392785454e+00 1.988762193562471081e-01
4.559118236472945895e+00 1.988501042617161485e-01
4.569138276553106337e+00 1.988247267202896962e-01
4.579158316633266779e+00 1.988000743447124186e-01
4.589178356713426332e+00 1.987761403012466843e-01
4.599198396793586774e+00 1.987529133063238584e-01
4.609218436873747216e+00 1.987303864632165018e-01
4.619238476953907657e+00 1.987085483053524504e-01
4.629258517034068099e+00 1.986873876907166436e-01
4.639278557114228541e+00 1.986668978776238159e-01
4.649298597194388982e+00 1.986470685533851255e-01
4.659318637274548536e+00 1.986278894278626916e-01
4.669338677354708977e+00 1.986093504935026732e-01
4.679358717434869419e+00 1.985914460971711926e-01
4.689378757515029861e+00 1.985741629216586923e-01
4.699398797595190302e+00 1.985574917036343479e-01
4.709418837675350744e+00 1.985414248614829069e-01
4.719438877755511186e+00 1.985259516165309435e-01
4.729458917835670739e+00 1.985110634060127111e-01
4.739478957915831181e+00 1.984967530067983377e-01
4.749498997995991623e+00 1.984830076720434933e-01
4.759519038076152064e+00 1.984698230483733505e-01
4.769539078156312506e+00 1.984571845033972770e-01
4.779559118236472948e+00 1.984450868002076984e-01
4.789579158316633389e+00 1.984335203141696924e-01
4.799599198396793831e+00 1.984224735040426013e-01
4.809619238476953385e+00 1.984119434427138451e-01
4.819639278557113826e+00 1.984019169808641514e-01
4.829659318637274268e+00 1.983923878599581914e-01
4.839679358717434710e+00 1.983833428686201383e-01
4.849699398797595151e+00 1.983747807528023765e-01
4.859719438877755593e+00 1.983666870978346708e-01
4.869739478957916035e+00 1.983590568686883771e-01
4.879759519038075588e+00 1.983518794250975215e-01
4.889779559118236030e+00 1.983451491077914963e-01
4.899799599198396471e+00 1.983388544143988019e-01
4.909819639278556913e+00 1.983329882441444980e-01
4.919839679358717355e+00 1.983275459993356915e-01
4.929859719438877796e+00 1.983225182437595158e-01
4.939879759519038238e+00 1.983178946592257519e-01
4.949899799599197792e+00 1.983136685974865032e-01
4.959919839679358233e+00 1.983098336606795575e-01
4.969939879759518675e+00 1.983063813962502586e-01
4.979959919839679117e+00 1.983033050350081761e-01
4.989979959919839558e+00 1.983005923745435606e-01
5.000000000000000000e+00 1.982982464420326718e-01
