# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002004008016032024e-02 3.640604097763967470e-03 2.528370680399201226e-03 3.138662395615653914e-03 4.521549510489338009e-03 4.675263998445268986e-03 4.110025618345418928e-03 4.204237942579538284e-03 4.811374108039109115e-03 3.505671331645208392e-03 5.063561703687888618e-03 3.044701371020934379e-03 3.649575274040769632e-03
2.004008016032064049e-02 5.655725810460445618e-03 9.631899557795176340e-04 5.412075631512381149e-03 5.993476498516755839e-03 6.045134166671708303e-03 5.848412989055137151e-03 5.882284425469589892e-03 6.080274545379578399e-03 5.591201015926673679e-03 6.149380429467938072e-03 5.359185023716623968e-03 5.660277828784110801e-03
3.006012024048096073e-02 6.430547581305280820e-03 2.815431368913098495e-04 6.445059227147340378e-03 6.339883568678254810e-03 6.321861669233578077e-03 6.391105726354132446e-03 6.378516436923538022e-03 6.289858801623826948e-03 6.431512226131786379e-03 6.243337747933611591e-03 6.439333788904555607e-03 6.431120157844435678e-03
4.008016032064128098e-02 6.835563545124312239e-03 1.177810890949593887e-03 7.058399758678623320e-03 6.427398313188436088e-03 6.360708180634272804e-03 6.620035153747712287e-03 6.573426988481480965e-03 6.282617706607943053e-03 6.888087567951803845e-03 6.158337835365547408e-03 7.092388959699368403e-03 6.833075688333145777e-03
5.010020040080159776e-02 7.149261826699080356e-03 1.876530417600155362e-03 7.541073059976198187e-03 6.496241913561129344e-03 6.393246301688282861e-03 6.796015736615666769e-03 6.723485607135882766e-03 6.281661060291935522e-03 7.243212647994719255e-03 6.101126696525661919e-03 7.608255814773973516e-03 7.144366628631259979e-03
6.012024048096192147e-02 7.490273937465288107e-03 2.439376177812303120e-03 8.021708056928896283e-03 6.640284706811745187e-03 6.508413680519859433e-03 7.025415102053809979e-03 6.932311179801423778e-03 6.371165426314484397e-03 7.618567409270387246e-03 6.147008484723793034e-03 8.117042938023875248e-03 7.483424680401314089e-03
7.014028056112224518e-02 7.921733388870694573e-03 2.910566186282680969e-03 8.570328054390990297e-03 6.906931737657428030e-03 6.750594784381602591e-03 7.363424080180526639e-03 7.253369286790109852e-03 6.592664894733007118e-03 8.079343825568878132e-03 6.332231879737392106e-03 8.689872863359799846e-03 7.913251755283902747e-03
8.016032064128256196e-02 8.484518719088156996e-03 3.316956340740009803e-03 9.231954304850827422e-03 7.327527860447974502e-03 7.149280054865315460e-03 7.846102642384637435e-03 7.721693575009206875e-03 6.974007794366628848e-03 8.667705666719340701e-03 6.681494628185461609e-03 9.372452500586088073e-03 8.474644601212773937e-03
9.018036072144287874e-02 9.210092390401462478e-03 3.671634990515463062e-03 1.003976991683294337e-02 7.928858826636945092e-03 7.730243923703698956e-03 8.502618912453055802e-03 8.365973527404060167e-03 7.540229494969551312e-03 9.415755520583317384e-03 7.218198344727960909e-03 1.019826464736796681e-02 9.199023201660277635e-03
1.002004008016031955e-01 1.012582006103341335e-02 3.975882340912359134e-03 1.102067439746996259e-02 8.737782970149599038e-03 8.520026225228074027e-03 9.360243982781946831e-03 9.213469991498116421e-03 8.317883611304815669e-03 1.035092646733754528e-02 7.968492564595114347e-03 1.119415038954527618e-02 1.011374382328670933e-02
1.102204408817635262e-01 1.125683864744283710e-02 4.220442461702281038e-03 1.219740089793883500e-02 9.782653779316436565e-03 9.547282744646876096e-03 1.044598458581062587e-02 1.029159406553670220e-02 9.336305883885039417e-03 1.149790604495030087e-02 8.962402712663082582e-03 1.238246177080688619e-02 1.124396220052991356e-02
1.202404809619238429e-01 1.262600837113002014e-02 4.386764190247440659e-03 1.358881170788741113e-02 1.109283100691063097e-02 1.084225281319500800e-02 1.178627527796379665e-02 1.162754396496111509e-02 1.062700690122693296e-02 1.287865393497930958e-02 1.023314321512689209e-02 1.378141052658706824e-02 1.261258031369197515e-02
1.302605210420841597e-01 1.425265823121373530e-02 4.448729095351682504e-03 1.520913749052582413e-02 1.269680884062477332e-02 1.243483437252765333e-02 1.340535423367202050e-02 1.324660333211964865e-02 1.222164257171633010e-02 1.451124224480518365e-02 1.181499027503100929e-02 1.540438560443435287e-02 1.423898507536472402e-02
1.402805611222444904e-01 1.615057123052563229e-02 4.375269427707380136e-03 1.706663296248205758e-02 1.461927016728639672e-02 1.435154256624719682e-02 1.532270857890717479e-02 1.516947163419378290e-02 1.414880416763258236e-02 1.640797774352011421e-02 1.373989066604178362e-02 1.725871486226729021e-02 1.613702463754402780e-02
1.503006012024047933e-01 1.832560449790882062e-02 4.134087126691151325e-03 1.916202823301748487e-02 1.687739572842338748e-02 1.661165625956042419e-02 1.754996336022231554e-02 1.740899429184241190e-02 1.642991200803957039e-02 1.857320467682956402e-02 1.603304160743578011e-02 1.934424662198621844e-02 1.831261749242907647e-02
