# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
8.016032064128256196e-02 1.138466950107974718e+00 6.770266302140635038e-03 1.143371400349159739e+00 1.140592862178767097e+00 1.137300673147008334e+00 1.135364661306356382e+00 1.139604032799065747e+00 1.138060187984435867e+00 1.138877918931396005e+00 1.137327551346188237e+00 1.136810932460432078e+00 1.137628559605318168e+00
8.416833667334668034e-02 1.188730115932823184e+00 7.999238007066682837e-03 1.194452285848494499e+00 1.191520402479899543e+00 1.187296434968873493e+00 1.185134211234603718e+00 1.189962417464520472e+00 1.188363366426727907e+00 1.189151758919817725e+00 1.187319150026751924e+00 1.186930487972493342e+00 1.187488825936831027e+00
8.817635270541081260e-02 1.238102567167250756e+00 9.179569800506260507e-03 1.244597050196923016e+00 1.241533111248440013e+00 1.236409909003671537e+00 1.234044945635800472e+00 1.239413223585438040e+00 1.237778117707604597e+00 1.238530354526980792e+00 1.236430160808537293e+00 1.236180246921469106e+00 1.236472016980096456e+00
9.218436873747494487e-02 1.286568684475868807e+00 1.029338956183793730e-02 1.293782576932888784e+00 1.290609454396430822e+00 1.284627815553804453e+00 1.282085806751223300e+00 1.287939500148306271e+00 1.286288595785278321e+00 1.286998003882117381e+00 1.284647308696295065e+00 1.284546163920890827e+00 1.284565987404877818e+00
9.619238476953906325e-02 1.334100144376512365e+00 1.132747217405267667e-02 1.341974243508826659e+00 1.338716049251453377e+00 1.331923892923387420e+00 1.329232250601656284e+00 1.335511897975263373e+00 1.333866279006514111e+00 1.334526383085667289e+00 1.331944281720331746e+00 1.332001079728085013e+00 1.331745351101609742e+00
1.002004008016031955e-01 1.380684165649701534e+00 1.227201089181290290e-02 1.389154262803026452e+00 1.385835950658013793e+00 1.378287115759475157e+00 1.375474439968145113e+00 1.382116932265226916e+00 1.380498206144010309e+00 1.381102796465074389e+00 1.378309954198633225e+00 1.378532946190452302e+00 1.377999718409095742e+00
1.042084168336673278e-01 1.426293149462981580e+00 1.311962586708307482e-02 1.435291081339947983e+00 1.431938141812295839e+00 1.423691396765786266e+00 1.420787039776678862e+00 1.427726574115941283e+00 1.426156618933564380e+00 1.426699800178517386e+00 1.423718092998777607e+00 1.424114540036899079e+00 1.423303420742189740e+00
1.082164328657314600e-01 1.470927800956048248e+00 1.386530754125165146e-02 1.480382690255197087e+00 1.477020764229526772e+00 1.468138648143402225e+00 1.465172227635456847e+00 1.472341397303224220e+00 1.470842074848151437e+00 1.471318329254370783e+00 1.468170425181321903e+00 1.468746547057597329e+00 1.467658583803088890e+00
1.122244488977955784e-01 1.514561964841234065e+00 1.450561817104945549e-02 1.524401037450770158e+00 1.521055685387450840e+00 1.511603731105782167e+00 1.508604794115403269e+00 1.515935336877062278e+00 1.514528285993420820e+00 1.514932509045222364e+00 1.511641592245681620e+00 1.512402513943640781e+00 1.511040111743100489e+00
1.162324649298597107e-01 1.557197093727099357e+00 1.503896724053558134e-02 1.567346757247042310e+00 1.564043128523200155e+00 1.554088839695076940e+00 1.551086456340241115e+00 1.558510188904550287e+00 1.557216580304298770e+00 1.557544130329912679e+00 1.554133540880412223e+00 1.555083267396045743e+00 1.553450076519787171e+00
1.202404809619238429e-01 1.598815103702111884e+00 1.546497795619006937e-02 1.609201638389311739e+00 1.605964274776583878e+00 1.595576462208470492e+00 1.592598953842756293e+00 1.600048398835512753e+00 1.598888757088265500e+00 1.599135484257146800e+00 1.595628489147708162e+00 1.596769871925515227e+00 1.594870715987063203e+00
1.242484969939879613e-01 1.639421999929427054e+00 1.578473978155075022e-02 1.649972447169141931e+00 1.646825020412748364e+00 1.636072937077313494e+00 1.633147559692806894e+00 1.640556701786172411e+00 1.639550710337567274e+00 1.639712989731256787e+00 1.636132489258723455e+00 1.637467228501481520e+00 1.635307993173248153e+00
1.282565130260520936e-01 1.679002172193822640e+00 1.600021926898322761e-02 1.689644842472642461e+00 1.686610014148572922e+00 1.675562856122347455e+00 1.672715609027478845e+00 1.680020358606514996e+00 1.679186721011182604e+00 1.679261471252602167e+00 1.675629834913691329e+00 1.677158462702059705e+00 1.674746038484320021e+00
1.322645290581162258e-01 1.717568456495117024e+00 1.611460572788710535e-02 1.728233677651746181e+00 1.725332888807223686e+00 1.714059040204929385e+00 1.711314422164142757e+00 1.718453230774838580e+00 1.717809520383152488e+00 1.717794222009436211e+00 1.714133043909279452e+00 1.715854957162087135e+00 1.713197121109485632e+00
1.362725450901803581e-01 1.755099950782677665e+00 1.613159619034442577e-02 1.765720343817829718e+00 1.762973744289893174e+00 1.751540497096039761e+00 1.748921404384392142e+00 1.755835536126131080e+00 1.755398097924943501e+00 1.755290802470012679e+00 1.751620818431260496e+00 1.753534266625355054e+00 1.750639654133453682e+00
1.402805611222444904e-01 1.791626539801641549e+00 1.605607547973991744e-02 1.802137744249996398e+00 1.799564003826759961e+00 1.788036788761624862e+00 1.785564311738894627e+00 1.792198396957571216e+00 1.791982236624410918e+00 1.791781569719831380e+00 1.788122420399865575e+00 1.790224586706601784e+00 1.787102535812516990e+00
1.442885771543085949e-01 1.827110526182082584e+00 1.589292874112736842e-02 1.837451138896113889e+00 1.835067468394231627e+00 1.823509916117679097e+00 1.821203344688044901e+00 1.827505401229979176e+00 1.827524123423756253e+00 1.827229289186182770e+00 1.823599554921704780e+00 1.825886518224399513e+00 1.822547109513518837e+00
1.482965931863727271e-01 1.861607133303169181e+00 1.564839440575790594e-02 1.871719525481142732e+00 1.869541486653005347e+00 1.858014513842626281e+00 1.855891148440808713e+00 1.861813140413081324e+00 1.862078882520963763e+00 1.861689646329708570e+00 1.858106576273421018e+00 1.860573467025687933e+00 1.857027288643826601e+00
1.523046092184368594e-01 1.895063231228987455e+00 1.532822636190320741e-02 1.904893155600229315e+00 1.902934761150881116e+00 1.891496986801763480e+00 1.889572236361155788e+00 1.895069869372533855e+00 1.895593256882166955e+00 1.895109953202564812e+00 1.891589617759636077e+00 1.894230533643268322e+00 1.890488810638719430e+00
1.563126252505009917e-01 1.927542921083110983e+00 1.493955482928165622e-02 1.937040308558186874e+00 1.935313864131985806e+00 1.924020667861408240e+00 1.922307903281490038e+00 1.927341110013288450e+00 1.928131246795742548e+00 1.927554740503248265e+00 1.924111763275962561e+00 1.926919982203409765e+00 1.922994286289395838e+00
1.603206412825651239e-01 1.958997824518943665e+00 1.448894687387965695e-02 1.968116310235530797e+00 1.966632527073557402e+00 1.955536555991110204e+00 1.954047233470902478e+00 1.958579912796217570e+00 1.959644338227632065e+00 1.958976035090080003e+00 1.955623776508887746e+00 1.958591663378834724e+00 1.954494068990287881e+00
