# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002002002002001985e-02 2.132202508113911006e-04 8.763411041947832445e-05 1.959649499887975571e-04 1.713157626762917590e-04 1.908617048752118701e-04 1.708781479044952777e-04 1.890868966382280056e-04 1.765004036360403976e-04 1.890138036681518312e-04 1.933793219826520271e-04 2.224762601095577150e-04 1.946492858928931531e-04
4.004004004004003969e-02 4.703349664109458296e-04 1.377226123733750788e-04 4.485075463160952342e-04 4.114115108826536544e-04 4.302808137901166811e-04 4.092663146226425898e-04 4.372590318218485509e-04 4.046934547852277294e-04 4.241038613214042296e-04 4.525708778692353251e-04 4.994647947615088023e-04 4.387101518833923979e-04
6.006006006006005954e-02 7.388933190163289935e-04 2.031234906672165603e-04 7.133495372780641105e-04 6.625506306264660090e-04 6.751556364267715087e-04 6.577229263595843261e-04 6.975148726596946047e-04 6.349042183923811564e-04 6.629726530269853049e-04 7.287782023168492759e-04 7.976915155546531171e-04 6.907348583474906632e-04
8.008008008008007939e-02 9.902474640625016228e-04 2.624925481726025456e-04 9.639302099403632661e-04 9.031863200081161926e-04 9.045092053385744412e-04 8.949972595519654472e-04 9.444330792346502558e-04 8.499821031567540751e-04 8.863175648423832253e-04 9.920727174982379992e-04 1.079049848988044907e-03 9.285103632174132983e-04
1.001001001001000923e-01 1.189244979697512894e-03 2.866029668118522068e-04 1.167549879792165049e-03 1.107292853000469909e-03 1.093017573346072822e-03 1.095603692002182017e-03 1.147009219286983803e-03 1.029705263411189462e-03 1.070883036417312646e-03 1.205376021774897180e-03 1.295763087655578665e-03 1.124781011806302725e-03
1.201201201201201191e-01 1.312563614393579513e-03 2.568831439114447322e-04 1.301883469752118704e-03 1.256718274752249365e-03 1.224208517710632460e-03 1.241975670116839169e-03 1.284034676066882468e-03 1.161414953188216661e-03 1.201789941814824462e-03 1.342760916786210016e-03 1.415316641689532470e-03 1.261257963037328272e-03
1.401401401401401459e-01 1.360840737128090651e-03 1.789127694672272236e-04 1.366566937366224619e-03 1.350778484709882219e-03 1.299402115777867611e-03 1.333822956065373487e-03 1.355167003717033846e-03 1.247446571914558391e-03 1.280916185256959078e-03 1.402701844373732513e-03 1.437435471077655978e-03 1.338354065437109656e-03
1.601601601601601588e-01 1.349346037198088542e-03 1.120483090442312953e-04 1.374659967393777578e-03 1.398861067649714764e-03 1.329686850875702857e-03 1.380713685459599013e-03 1.372692168987445357e-03 1.297687751590481534e-03 1.319061758097217225e-03 1.399357651897603985e-03 1.383347438790739469e-03 1.367134512863762627e-03
1.801801801801801717e-01 1.296183742111918372e-03 1.937902813009380278e-04 1.341763347905179432e-03 1.411403663029295839e-03 1.326829047255233219e-03 1.393135338352189572e-03 1.351087139308912877e-03 1.321557074514045438e-03 1.327215662847145306e-03 1.350618286029016705e-03 1.279913833458737934e-03 1.359834267531800185e-03
2.002002002002001846e-01 1.220696941322828560e-03 3.432417949487832757e-04 1.285186792944954500e-03 1.400714390413249424e-03 1.303901683051302256e-03 1.383310863818425652e-03 1.306520620097234879e-03 1.329344010781299996e-03 1.317413931160658913e-03 1.276333223186133358e-03 1.154555149697442194e-03 1.330273967952438560e-03
