# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
0.000000000000000000e+00 5.211383809359269041e-07 2.984014450957769528e-07 6.776125058173654316e-07 6.596089105247819409e-07 5.583984870761667261e-07 4.003146542487549523e-07 4.506856399542228795e-07 4.323056757181802495e-07 5.303686964468754040e-07 5.022003029587119855e-07 6.216298471239891751e-07 4.425272120174619324e-07
8.016032064128256196e-02 7.228086293632225712e-02 1.164601668530510122e-02 7.735585672443341665e-02 7.715739939457791352e-02 7.348250043057770464e-02 6.688200491134400905e-02 6.778502745294848197e-02 6.802114554031037097e-02 7.192544968310257691e-02 7.107428554132153020e-02 7.514137900673874271e-02 6.951476307136486565e-02
1.603206412825651239e-01 7.682030963400000856e-02 6.505022089968399979e-03 7.386165585509318898e-02 7.524614206744330291e-02 7.583536700368820327e-02 7.930582402533620234e-02 7.523462047044596201e-02 7.761076653705969997e-02 7.484031947367129900e-02 7.651999860091214523e-02 7.428219572108858693e-02 8.004967194026280097e-02
2.404809619238476859e-01 1.240435895653967252e-01 1.654909079961112972e-02 1.167351575832247662e-01 1.204346461430978316e-01 1.218983343115747631e-01 1.314169577467872996e-01 1.219002770361344579e-01 1.265509749105213355e-01 1.183738635188791855e-01 1.244060557821357604e-01 1.188197586018462648e-01 1.329074806230503003e-01
3.206412825651302478e-01 1.670163091631143015e-01 1.855170046508847898e-02 1.606427194059194263e-01 1.664528489138539513e-01 1.655156562633560702e-01 1.735740605164012573e-01 1.616784331065405644e-01 1.668863027156983203e-01 1.571336497007900512e-01 1.679731673189545083e-01 1.633244210844429778e-01 1.778761760743356735e-01
4.008016032064127820e-01 1.757394318405451628e-01 1.765089488058879663e-02 1.752209659307264189e-01 1.812804382928674962e-01 1.763648497355490286e-01 1.764815673147222819e-01 1.670696693078528028e-01 1.707271533823616627e-01 1.644799129749816291e-01 1.768128604406455640e-01 1.768886855250397516e-01 1.828617530337618979e-01
4.809619238476953718e-01 1.526698799822218122e-01 1.948306712767750720e-02 1.572083373466116596e-01 1.616710274144110282e-01 1.549776877948158271e-01 1.485107636518755991e-01 1.433106207877532789e-01 1.450131579740964183e-01 1.434574351736851439e-01 1.534505831370923112e-01 1.573567793875128296e-01 1.542323596266234331e-01
5.611222444889779615e-01 1.162827438108929440e-01 1.731426620125449400e-02 1.220296008033282253e-01 1.242564154446129943e-01 1.189384744541367167e-01 1.108248145723516181e-01 1.087906945945705112e-01 1.092732846670593228e-01 1.105981335369611296e-01 1.166769740442302333e-01 1.212155291600982149e-01 1.140757141045778411e-01
6.412825651302604957e-01 8.122982023267878715e-02 1.161605685262273417e-02 8.546227904987169222e-02 8.588249211837574448e-02 8.331653148703276057e-02 7.697974542328309133e-02 7.651694049414568821e-02 7.655127145562239110e-02 7.868833800670511913e-02 8.133776333334295783e-02 8.438928263272320318e-02 7.767010398758009138e-02
7.214428857715430299e-01 5.369912483958945437e-02 6.125225631406234356e-03 5.579709612296342158e-02 5.521312837171435395e-02 5.498241636955222139e-02 5.135091931947691202e-02 5.138949598060009449e-02 5.139199138422950730e-02 5.318093683453457843e-02 5.365472066589491856e-02 5.485915293322781577e-02 5.031303953249364330e-02
8.016032064128255641e-01 3.433522829761510853e-02 3.088031602308268560e-03 3.483897507142903749e-02 3.391429271144290325e-02 3.496743390628433840e-02 3.354716649487469310e-02 3.360423839727010725e-02 3.370264073639366031e-02 3.480474798845146350e-02 3.423494689274932112e-02 3.414694941320550736e-02 3.170788951789482724e-02
