# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002002002002001985e-02 2.983440527403306321e-04 3.392586787178916865e-05 2.970329721488552022e-04 3.131671063536552581e-04 3.076958731081486337e-04 2.887411447325221019e-04 2.952632734875295338e-04 2.740638636169922182e-04 3.003692009691924969e-04 3.050979883275213816e-04 3.051218286644102515e-04 3.058492834450445810e-04
4.004004004004003969e-02 6.462734109179201847e-04 5.920250939272168184e-05 6.439027494379859695e-04 6.811343526583966404e-04 6.512102865215549027e-04 6.364758577593457095e-04 6.563277543544354230e-04 6.138929879749699522e-04 6.499625887876707680e-04 6.657941489930092709e-04 6.676823758191095110e-04 6.591023174207396012e-04
6.006006006006005954e-02 9.937685538182103838e-04 1.012154758719848423e-04 9.898976203422805813e-04 1.056241513902456044e-03 9.909065832081709411e-04 9.851979250676875383e-04 1.024286920062221625e-03 9.529886264772935347e-04 9.997434807464597711e-04 1.031329074109611343e-03 1.036262785796001435e-03 1.013984899256638013e-03
8.008008008008007939e-02 1.297031493444075236e-03 1.422651686239383335e-04 1.291605099083424114e-03 1.384002977398630409e-03 1.284905006156725552e-03 1.291263963164240164e-03 1.348597221848108450e-03 1.250511658731446284e-03 1.304910443099590060e-03 1.351101565546328253e-03 1.359684326977056434e-03 1.324448449929213232e-03
1.001001001001000923e-01 1.514221888288036283e-03 1.622485481618521277e-04 1.507702120706505425e-03 1.610588647671171722e-03 1.493883331121426388e-03 1.512772928950076919e-03 1.579428850435672530e-03 1.468002302308035311e-03 1.522557826781821295e-03 1.575613581608172444e-03 1.587510885352086225e-03 1.545974419497671715e-03
1.201201201201201191e-01 1.628279877034670853e-03 1.498063422196837114e-04 1.621539097874772489e-03 1.712303651230475668e-03 1.602799169191357993e-03 1.632159556421220077e-03 1.694400952211317160e-03 1.590035698493627147e-03 1.635033978167025172e-03 1.683398906152640349e-03 1.697460955789957190e-03 1.659748794558670547e-03
1.401401401401401459e-01 1.638179985433235036e-03 1.062233267994287344e-04 1.632289407026580284e-03 1.689165336182629545e-03 1.611517662949467052e-03 1.647599628393856723e-03 1.691547230705509660e-03 1.615196498553207998e-03 1.641375728340408423e-03 1.673762409344444271e-03 1.688417341000124187e-03 1.664342147649905401e-03
1.601601601601601588e-01 1.562838102416318035e-03 5.067068736518500117e-05 1.558771359408595795e-03 1.568018048978236630e-03 1.538538944416527939e-03 1.577158665408328643e-03 1.593285638202986826e-03 1.560033157963239010e-03 1.561167525396959903e-03 1.570304707572465477e-03 1.584091669136252194e-03 1.579750096101436478e-03
1.801801801801801717e-01 1.440803152992250211e-03 6.083208995040960485e-05 1.439205269577773557e-03 1.397485993389627895e-03 1.421043610171538818e-03 1.458891015988238865e-03 1.443891291589525843e-03 1.459958974167396189e-03 1.433833208855640924e-03 1.417797508521672408e-03 1.429789825152671555e-03 1.446468157289962971e-03
