# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
0.000000000000000000e+00 1.273493117680628160e-05 3.067265307664847340e-02 9.370579370431085520e-03 1.147964276149556102e-02 1.161465642358665284e-02 6.693408198015947039e-04 9.252319147184348861e-05 9.849241821628740637e-03 1.280090689105915606e-02 1.095793461876366955e-02 1.158496885075796339e-02 8.649142133030147950e-03
1.002004008016032024e-02 2.105762405482840076e-05 5.213545201437301546e-02 1.563698119199147599e-02 1.929445868953089116e-02 1.990655797139348135e-02 2.261375851299118368e-03 5.079224420695956175e-04 1.865115354785734647e-02 2.082245115154907414e-02 1.791431264628206774e-02 1.989298495499435687e-02 1.460535393993094358e-02
2.004008016032064049e-02 2.474645861632035544e-05 6.492952174439931001e-02 1.765694968527591405e-02 2.327356419528498269e-02 2.511874843617553643e-02 7.260514091202586312e-03 1.987633392216383871e-03 2.716821564831292668e-02 2.411005757322738988e-02 2.053862593563706915e-02 2.529909179885969639e-02 1.764544881745887944e-02
3.006012024048096073e-02 2.919194694041716076e-05 7.446762875990733943e-02 1.771007817721206162e-02 2.482779379715048182e-02 2.800253063861826361e-02 2.078124593795519642e-02 5.995345221346821095e-03 3.389012379740530267e-02 2.476992618958301709e-02 2.095308906474488420e-02 2.842360419659565804e-02 1.945822335856968108e-02
4.008016032064128098e-02 1.304037922090821257e-04 9.338627217685646631e-02 1.848286853123218276e-02 2.637963324901295564e-02 3.043381031217140889e-02 4.925089808907859301e-02 1.478001964079253376e-02 3.874704923316254351e-02 2.567513501163075362e-02 2.184320199170597387e-02 3.109190250747258591e-02 2.448340175640385113e-02
5.010020040080159776e-02 1.963147521683934055e-03 1.275254253092824308e-01 2.150911937708692087e-02 2.952320827142740356e-02 3.379584144482568331e-02 9.097176582361712893e-02 3.099240002907736533e-02 4.244500054120355775e-02 2.848518836632448967e-02 2.474680239827518891e-02 3.473033456114311968e-02 3.991295910851890005e-02
6.012024048096192147e-02 2.045470443411283312e-02 1.272208500293709743e-01 2.812816069264579069e-02 3.539306810258439212e-02 3.908047783366186412e-02 1.250651388714597578e-01 5.669271223686878081e-02 4.588640933202500077e-02 3.422856605848845213e-02 3.082967417860756065e-02 4.029684293801152201e-02 6.511168853238022414e-02
7.014028056112224518e-02 1.117115337310077422e-01 1.793902226092952690e-01 4.017091915557069459e-02 4.504754747404598331e-02 4.713826978734516476e-02 1.278054517298389259e-01 9.189742852572585496e-02 4.990647382428385626e-02 4.383992678626814216e-02 4.354361831130725002e-02 4.848925341708667375e-02 8.357730551078243475e-02
8.016032064128256196e-02 3.002546619932462968e-01 7.153513727675875344e-01 5.991743656758780762e-02 5.911234243605753558e-02 5.866519574762953104e-02 1.049326868186941097e-01 1.333802702214487435e-01 5.521571852984456102e-02 5.815854627124852905e-02 7.339271494035670695e-02 5.975801867145334734e-02 8.926012615877526590e-02
9.018036072144287874e-02 4.056538004236539541e-01 9.975456094045750399e-01 8.914066185808032505e-02 7.757299835295256019e-02 7.395454944839482958e-02 7.805364581763285514e-02 1.747544287599953339e-01 6.241801245013855332e-02 7.750522883307350841e-02 1.129026238336410942e-01 7.413261468026099976e-02 9.338591427882804441e-02
1.002004008016031955e-01 3.184719737209340540e-01 6.732198465607485138e-01 1.273101067665070307e-01 9.992727551471096425e-02 9.256495192790070714e-02 5.820829471421372359e-02 2.083460536479841141e-01 7.202330573441019512e-02 1.011022047598157253e-01 1.367942500031159303e-01 9.102352653295918417e-02 1.035218712395198082e-01
1.102204408817635262e-01 1.810959162619164287e-01 2.248675725702083128e-01 1.700672759733966033e-01 1.245686609628494923e-01 1.131636896956981775e-01 4.621012582906129651e-02 2.281144091061170220e-01 8.441524651930648604e-02 1.267846645932123595e-01 1.508392219123745326e-01 1.091997139471213574e-01 1.182572398233743410e-01
1.202404809619238429e-01 9.159758287480143646e-02 2.311229317044238285e-01 2.097911547325646830e-01 1.486984387193833745e-01 1.337742741112027955e-01 4.012138485197521559e-02 2.319121525420553553e-01 9.976307410968604517e-02 1.514109364855343864e-01 1.662060612984474772e-01 1.270351105450722995e-01 1.329645318406021959e-01
1.302605210420841597e-01 4.757259499453595636e-02 3.860257955239118632e-01 2.387337172213576664e-01 1.693260597631593700e-01 1.523881788554014849e-01 3.836607266804491212e-02 2.217640236621118977e-01 1.178965224453994015e-01 1.719078559437039466e-01 1.808539180595646056e-01 1.429373697413871269e-01 1.438600777786149254e-01
1.402805611222444904e-01 2.751134493335887984e-02 4.695373788151718797e-01 2.526297192048989060e-01 1.844114610601616799e-01 1.676003978373615810e-01 4.023286535399894781e-02 2.023061126087936645e-01 1.381943751487408334e-01 1.863508686402683967e-01 1.902603075196949156e-01 1.558042134835341264e-01 1.493482544201938655e-01
1.503006012024047933e-01 1.836678813641677566e-02 5.072804450149701605e-01 2.520756679687354285e-01 1.934151802259370112e-01 1.789126645800719617e-01 4.577778993593382972e-02 1.786564361823757552e-01 1.595590908708422184e-01 1.944464457541379421e-01 1.930891303510799406e-01 1.653428984580984085e-01 1.498927145519340365e-01
1.603206412825651239e-01 1.427786748380691605e-02 5.199627970270236377e-01 2.411546501901379314e-01 1.971280379064160038e-01 1.866231854748390817e-01 5.572404803825437014e-02 1.549046271648316653e-01 1.805382129474011055e-01 1.972726093212289755e-01 1.906508239466268850e-01 1.720593456098309659e-01 1.471962051622832945e-01
1.703406813627254546e-01 1.283843326408212748e-02 5.202515248865930975e-01 2.249549754613543451e-01 1.970916688058790833e-01 1.914914647248039392e-01 7.142355929393384706e-02 1.335907788881320890e-01 1.995954447945907373e-01 1.966130730376336733e-01 1.852653776895414883e-01 1.769121799737842227e-01 1.433320279777141049e-01
1.803607214428857575e-01 1.316135993765591393e-02 5.157858286517850166e-01 2.077215312554888116e-01 1.950092203731550455e-01 1.944166218622354891e-01 9.480323111746929987e-02 1.158912970170262458e-01 2.154527476721886103e-01 1.943155198710639353e-01 1.791419264761263674e-01 1.809109442288359959e-01 1.402260716245084804e-01
1.903807615230460881e-01 1.510454822481679255e-02 5.111437118084176667e-01 1.921904273959612053e-01 1.923672835068368225e-01 1.962478025902893164e-01 1.281614372762328036e-01 1.020750361926643923e-01 2.273764569657935886e-01 1.919028957821823644e-01 1.739094702360113320e-01 1.848952429366296502e-01 1.395492524401376888e-01
2.004008016032063910e-01 1.902130459846789259e-02 5.092484507608574518e-01 1.797414512648979890e-01 1.902879383446552664e-01 1.977175610006973450e-01 1.736507283289109027e-01 9.193824827455079896e-02 2.353018412351138566e-01 1.904439871756090086e-01 1.705747561731483508e-01 1.894921155333436358e-01 1.428729194521441426e-01
2.104208416833667217e-01 2.574773055363178270e-02 5.118706828773671447e-01 1.708323511857118004e-01 1.895312564739292105e-01 1.994374898417290987e-01 2.323327861094032776e-01 8.510974555945134690e-02 2.397698036517431908e-01 1.905848489172081162e-01 1.696646491330443818e-01 1.951465359667916566e-01 1.518744693628526488e-01
2.204408817635270523e-01 3.670776309204005355e-02 5.186781727868183811e-01 1.653986391834362524e-01 1.905623246833837714e-01 2.019071680269929614e-01 3.029088068550719326e-01 8.122684277415274934e-02 2.417313132524890884e-01 1.926418966294506652e-01 1.714002433749158283e-01 2.021575603065481619e-01 1.683588711760231615e-01
2.304609218436873552e-01 5.405968635053422233e-02 5.251434870155937684e-01 1.631233292669629076e-01 1.936271810581698394e-01 2.055175577164110590e-01 3.806246648458792570e-01 8.002025561275107057e-02 2.423126619354250832e-01 1.966966000922167057e-01 1.758388987739419873e-01 2.107021761716137420e-01 1.938621667938262294e-01
2.404809619238476859e-01 8.078141214536337100e-02 5.213175460503928216e-01 1.635874412265284072e-01 1.988134939271402890e-01 2.105502762538430384e-01 4.571940499695124616e-01 8.134601677768409089e-02 2.426186976137265638e-01 2.026696988056592708e-01 1.829714456487081808e-01 2.208495218786301340e-01 2.287392297273850017e-01
2.505010020040079888e-01 1.205296651300353517e-01 4.946338344224548433e-01 1.663409090821101055e-01 2.060916782648012369e-01 2.171792548584550731e-01 5.224014975915844960e-01 8.519042714160912633e-02 2.436098397626596523e-01 2.103741254119139426e-01 1.927751128859643837e-01 2.325713081835939777e-01 2.710253204513509706e-01
2.605210420841683194e-01 1.770622717924565936e-01 4.406986356848131003e-01 1.709316009227093147e-01 2.153420265902350472e-01 2.254784148289464829e-01 5.670968661057291804e-01 9.166207362215336718e-02 2.460507182765152290e-01 2.195535910483614739e-01 2.052166080790504554e-01 2.457529587955711858e-01 3.158472678348015483e-01
2.705410821643286501e-01 2.530723898928995408e-01 3.910445281747412793e-01 1.769196424769973741e-01 2.263770902811336749e-01 2.354354878348106084e-01 5.861644020229548335e-01 1.009764215958540157e-01 2.505069309044530845e-01 2.299151960397224359e-01 2.201966067133971361e-01 2.602088552819480372e-01 3.562289296467792132e-01
2.805611222444889807e-01 3.485395618520621408e-01 4.434714830524027485e-01 1.838923431246644591e-01 2.389652501183685829e-01 2.469691987487245832e-01 5.798536203111605003e-01 1.134333998102714791e-01 2.573647895482659709e-01 2.411594713062366058e-01 2.374403009788185470e-01 2.757017014946110400e-01 3.853699794562298608e-01
2.905811623246493114e-01 4.591361926440710173e-01 6.501135852186115116e-01 1.914852114890283619e-01 2.528572001139541836e-01 2.599473486900077956e-01 5.529275223158491848e-01 1.293860049618984209e-01 2.668534119924120818e-01 2.530096476405954697e-01 2.563794371170665110e-01 2.919653742367015470e-01 3.992931274108449391e-01
3.006012024048095865e-01 5.755965592072572745e-01 9.421977810389601249e-01 1.994070246675297142e-01 2.678102957272321949e-01 2.742026678383742144e-01 5.124419049449706609e-01 1.491977577277457945e-01 2.790596503545157980e-01 2.652364402303734603e-01 2.761035339865064442e-01 3.087272830986955707e-01 3.982573654908746486e-01
3.106212424849699172e-01 6.848585984251805980e-01 1.241162819742565926e+00 2.074634266652533310e-01 2.836063631923441131e-01 2.895456315271167647e-01 4.654803519009633184e-01 1.731886030759819950e-01 2.939311097529102579e-01 2.776773517163665383e-01 2.954530526921106404e-01 3.257285419995463727e-01 3.861522261156495883e-01
3.206412825651302478e-01 7.730223535572824378e-01 1.485803984643537135e+00 2.155723394325607389e-01 3.000585512018146828e-01 3.057726058682830872e-01 4.177170588808095109e-01 2.015722333461960059e-01 3.112719394214297219e-01 2.902454088329964321e-01 3.132530615496628146e-01 3.427377557894614735e-01 3.684816262911371765e-01
