# Omega Rho_mean
2.474949899799598896e+00 2.060510808088950319e-01
2.484969939879759337e+00 2.046848884556373704e-01
2.494989979959919779e+00 2.033407296943095244e-01
2.505010020040080221e+00 2.020180486082024385e-01
2.515030060120240218e+00 2.007163112106496172e-01
2.525050100200400660e+00 1.994350045157636808e-01
2.535070140280561102e+00 1.981736356755286754e-01
2.545090180360721543e+00 1.969317311426241057e-01
2.555110220440881541e+00 1.957088358307964571e-01
2.565130260521041983e+00 1.945045123782817853e-01
2.575150300601202424e+00 1.933183403425692004e-01
2.585170340681362422e+00 1.921499154844248103e-01
2.595190380761522864e+00 1.909988490806237560e-01
2.605210420841683305e+00 1.898647672385269380e-01
2.615230460921843747e+00 1.887473102224305477e-01
2.625250501002003745e+00 1.876461318563638625e-01
2.635270541082164186e+00 1.865608988995890172e-01
2.645290581162324628e+00 1.854912904728397982e-01
2.655310621242485070e+00 1.844369975001357853e-01
2.665330661322645067e+00 1.833977221691759918e-01
2.675350701402805509e+00 1.823731774248278370e-01
2.685370741482965951e+00 1.813630864674069254e-01
2.695390781563125948e+00 1.803671822759177201e-01
2.705410821643286390e+00 1.793852071674715276e-01
2.715430861723446831e+00 1.784169123405006108e-01
2.725450901803607273e+00 1.774620574769245340e-01
2.735470941883767271e+00 1.765204103492944432e-01
2.745490981963927712e+00 1.755917464010036955e-01
2.755511022044088154e+00 1.746758484217432739e-01
2.765531062124248596e+00 1.737725061776333180e-01
2.775551102204408593e+00 1.728815160882639090e-01
2.785571142284569035e+00 1.720026808813845676e-01
2.795591182364729477e+00 1.711358093360390020e-01
2.805611222444889474e+00 1.702807159387976776e-01
2.815631262525049916e+00 1.694372206447513629e-01
2.825651302605210358e+00 1.686051486021368506e-01
2.835671342685370799e+00 1.677843298972247210e-01
2.845691382765530797e+00 1.669745993061554912e-01
2.855711422845691239e+00 1.661757961051311128e-01
2.865731462925851680e+00 1.653877637899518471e-01
2.875751503006012122e+00 1.646103499287965566e-01
2.885771543086172120e+00 1.638434059412377797e-01
2.895791583166332561e+00 1.630867869057434361e-01
2.905811623246493003e+00 1.623403513984477964e-01
2.915831663326653000e+00 1.616039613037063283e-01
2.925851703406813442e+00 1.608774816855269296e-01
2.935871743486973884e+00 1.601607806157994696e-01
2.945891783567134325e+00 1.594537290187020284e-01
2.955911823647294323e+00 1.587562005709733659e-01
2.965931863727454765e+00 1.580680715478574583e-01
2.975951903807615206e+00 1.573892206977150765e-01
2.985971943887775648e+00 1.567195291571364113e-01
2.995991983967935646e+00 1.560588803064344721e-01
3.006012024048096087e+00 1.554071596925536147e-01
3.016032064128256529e+00 1.547642549223930686e-01
3.026052104208416527e+00 1.541300555654864790e-01
3.036072144288576968e+00 1.535044530848561628e-01
3.046092184368737410e+00 1.528873407445356658e-01
3.056112224448897852e+00 1.522786135186136036e-01
3.066132264529057849e+00 1.516781680654888664e-01
3.076152304609218291e+00 1.510859026053478771e-01
3.086172344689378733e+00 1.505017168856739862e-01
3.096192384769539174e+00 1.499255121241078459e-01
3.106212424849699172e+00 1.493571909371624873e-01
3.116232464929859614e+00 1.487966573012387272e-01
3.126252505010020055e+00 1.482438164956587090e-01
3.136272545090180053e+00 1.476985750467708358e-01
3.146292585170340494e+00 1.471608407042684086e-01
3.156312625250500936e+00 1.466305223947996228e-01
3.166332665330661378e+00 1.461075301653849412e-01
3.176352705410821375e+00 1.455917751732060950e-01
3.186372745490981817e+00 1.450831696351818634e-01
3.196392785571142259e+00 1.445816268001628990e-01
3.206412825651302256e+00 1.440870609235895272e-01
3.216432865731462698e+00 1.435993872356066681e-01
3.226452905811623140e+00 1.431185219208923054e-01
3.236472945891783581e+00 1.426443820785460448e-01
3.246492985971943579e+00 1.421768857285673482e-01
3.256513026052104021e+00 1.417159517595380502e-01
3.266533066132264462e+00 1.412614999330217835e-01
3.276553106212424904e+00 1.408134508548813946e-01
3.286573146292584902e+00 1.403717259555389008e-01
3.296593186372745343e+00 1.399362474748697127e-01
3.306613226452905785e+00 1.395069384629243625e-01
3.316633266533065783e+00 1.390837227397142550e-01
3.326653306613226224e+00 1.386665249079098161e-01
3.336673346693386666e+00 1.382552703132685357e-01
3.346693386773547108e+00 1.378498850713043011e-01
3.356713426853707105e+00 1.374502960159452447e-01
3.366733466933867547e+00 1.370564307186288300e-01
3.376753507014027988e+00 1.366682174657512239e-01
3.386773547094188430e+00 1.362855852496887288e-01
3.396793587174348428e+00 1.359084637681810814e-01
3.406813627254508869e+00 1.355367834139499517e-01
3.416833667334669311e+00 1.351704752738862036e-01
3.426853707414829309e+00 1.348094710937825236e-01
3.436873747494989750e+00 1.344537033145191129e-01
3.446893787575150192e+00 1.341031050356419896e-01
3.456913827655310634e+00 1.337576100237933274e-01
3.466933867735470631e+00 1.334171526982474432e-01
3.476953907815631073e+00 1.330816681340747931e-01
3.486973947895791515e+00 1.327510920496441649e-01
3.496993987975951956e+00 1.324253608084535183e-01
3.507014028056111954e+00 1.321044114170971395e-01
3.517034068136272396e+00 1.317881815121759448e-01
3.527054108216432837e+00 1.314766093593895957e-01
3.537074148296592835e+00 1.311696338532544748e-01
3.547094188376753277e+00 1.308671945091798017e-01
3.557114228456913718e+00 1.305692314661744124e-01
3.567134268537074160e+00 1.302756854736542846e-01
3.577154308617234157e+00 1.299864978927957049e-01
3.587174348697394599e+00 1.297016106958293336e-01
3.597194388777555041e+00 1.294209664635899981e-01
3.607214428857715482e+00 1.291445083735825450e-01
3.617234468937875480e+00 1.288721801947698142e-01
3.627254509018035922e+00 1.286039263126807497e-01
3.637274549098196363e+00 1.283396916809090016e-01
3.647294589178356361e+00 1.280794218596242318e-01
3.657314629258516803e+00 1.278230629828470688e-01
3.667334669338677244e+00 1.275705617818499449e-01
3.677354709418837686e+00 1.273218655435366664e-01
3.687374749498997684e+00 1.270769221582019604e-01
3.697394789579158125e+00 1.268356800702524489e-01
3.707414829659318567e+00 1.265980882967567278e-01
3.717434869739479009e+00 1.263640964275321854e-01
3.727454909819639006e+00 1.261336546096255562e-01
3.737474949899799448e+00 1.259067135540302418e-01
3.747494989979959890e+00 1.256832245241621127e-01
3.757515030060119887e+00 1.254631393432560360e-01
3.767535070140280329e+00 1.252464103705622500e-01
3.777555110220440771e+00 1.250329905270585740e-01
3.787575150300601212e+00 1.248228332674796714e-01
3.797595190380761210e+00 1.246158925949867879e-01
3.807615230460921651e+00 1.244121230329184591e-01
3.817635270541082093e+00 1.242114796554824596e-01
3.827655310621242535e+00 1.240139180554618997e-01
3.837675350701402532e+00 1.238193943495901478e-01
3.847695390781562974e+00 1.236278651804899598e-01
3.857715430861723416e+00 1.234392877076456591e-01
3.867735470941883413e+00 1.232536196059231676e-01
3.877755511022043855e+00 1.230708190619857340e-01
3.887775551102204297e+00 1.228908447658371011e-01
3.897795591182364738e+00 1.227136559060529875e-01
3.907815631262524736e+00 1.225392121882490082e-01
3.917835671342685178e+00 1.223674737951171709e-01
3.927855711422845619e+00 1.221984014085886472e-01
3.937875751503006061e+00 1.220319561986543538e-01
3.947895791583166059e+00 1.218680998219677930e-01
3.957915831663326500e+00 1.217067944099521348e-01
3.967935871743486942e+00 1.215480025689104487e-01
3.977955911823646939e+00 1.213916873843350480e-01
3.987975951903807381e+00 1.212378124038782368e-01
3.997995991983967823e+00 1.210863416441302076e-01
4.008016032064127820e+00 1.209372395802702782e-01
4.018036072144288262e+00 1.207904711438965578e-01
4.028056112224448704e+00 1.206460017106740085e-01
4.038076152304609145e+00 1.205037971242293032e-01
4.048096192384769587e+00 1.203638236491922087e-01
4.058116232464930029e+00 1.202260480035370060e-01
4.068136272545089582e+00 1.200904373428126198e-01
4.078156312625250024e+00 1.199569592489835024e-01
4.088176352705410466e+00 1.198255817323864852e-01
4.098196392785570907e+00 1.196962732246048822e-01
4.108216432865731349e+00 1.195690025875928847e-01
4.118236472945891791e+00 1.194437390918890451e-01
4.128256513026052232e+00 1.193204524094814284e-01
4.138276553106212674e+00 1.191991126418402575e-01
4.148296593186372228e+00 1.190796902782699507e-01
4.158316633266532669e+00 1.189621562086091433e-01
4.168336673346693111e+00 1.188464817237482041e-01
4.178356713426853553e+00 1.187326385030320341e-01
4.188376753507013994e+00 1.186205986083001679e-01
4.198396793587174436e+00 1.185103344976245754e-01
4.208416833667334878e+00 1.184018189878236760e-01
4.218436873747494431e+00 1.182950252908638727e-01
4.228456913827654873e+00 1.181899269795571444e-01
4.238476953907815314e+00 1.180864979953446109e-01
4.248496993987975756e+00 1.179847126426681603e-01
4.258517034068136198e+00 1.178845455836324829e-01
4.268537074148296639e+00 1.177859718422316349e-01
4.278557114228457081e+00 1.176889667796329197e-01
4.288577154308616635e+00 1.175935061218678496e-01
4.298597194388777076e+00 1.174995659281200117e-01
4.308617234468937518e+00 1.174071225968713883e-01
4.318637274549097960e+00 1.173161528647315571e-01
4.328657314629258401e+00 1.172266337953510873e-01
4.338677354709418843e+00 1.171385427896404346e-01
4.348697394789579285e+00 1.170518575625601604e-01
4.358717434869739726e+00 1.169665561583224517e-01
4.368737474949899280e+00 1.168826169261009268e-01
4.378757515030059722e+00 1.168000185407928326e-01
4.388777555110220163e+00 1.167187399765476780e-01
4.398797595190380605e+00 1.166387605191861326e-01
4.408817635270541047e+00 1.165600597470087540e-01
4.418837675350701488e+00 1.164826175518171858e-01
4.428857715430861930e+00 1.164064141045932366e-01
4.438877755511021483e+00 1.163314298711174283e-01
4.448897795591181925e+00 1.162576456096667959e-01
4.458917835671342367e+00 1.161850423578430491e-01
4.468937875751502808e+00 1.161136014327836946e-01
4.478957915831663250e+00 1.160433044281216908e-01
4.488977955911823692e+00 1.159741332106158235e-01
4.498997995991984133e+00 1.159060699211063167e-01
4.509018036072143687e+00 1.158390969572236084e-01
4.519038076152304129e+00 1.157731969914922582e-01
4.529058116232464570e+00 1.157083529441992192e-01
4.539078156312625012e+00 1.156445479970774348e-01
4.549098196392785454e+00 1.155817655850362030e-01
4.559118236472945895e+00 1.155199893931391220e-01
4.569138276553106337e+00 1.154592033495550896e-01
4.579158316633266779e+00 1.153993916210219739e-01
4.589178356713426332e+00 1.153405386294016205e-01
4.599198396793586774e+00 1.152826290170191059e-01
4.609218436873747216e+00 1.152256476644271110e-01
4.619238476953907657e+00 1.151695796895009782e-01
4.629258517034068099e+00 1.151144104274867963e-01
4.639278557114228541e+00 1.150601254459819728e-01
4.649298597194388982e+00 1.150067105242295190e-01
4.659318637274548536e+00 1.149541516692746956e-01
4.669338677354708977e+00 1.149024350985259901e-01
4.679358717434869419e+00 1.148515472367270668e-01
4.689378757515029861e+00 1.148014747325327156e-01
4.699398797595190302e+00 1.147522044256242962e-01
4.709418837675350744e+00 1.147037233667855260e-01
4.719438877755511186e+00 1.146560188091137883e-01
4.729458917835670739e+00 1.146090781970231509e-01
4.739478957915831181e+00 1.145628891742398181e-01
4.749498997995991623e+00 1.145174395752471819e-01
4.759519038076152064e+00 1.144727174336912928e-01
4.769539078156312506e+00 1.144287109584020135e-01
4.779559118236472948e+00 1.143854085402503384e-01
4.789579158316633389e+00 1.143427987700677689e-01
4.799599198396793831e+00 1.143008703932748282e-01
4.809619238476953385e+00 1.142596123563963534e-01
4.819639278557113826e+00 1.142190137577693554e-01
4.829659318637274268e+00 1.141790638916390516e-01
4.839679358717434710e+00 1.141397521975951179e-01
4.849699398797595151e+00 1.141010682980279634e-01
4.859719438877755593e+00 1.140630019727145172e-01
4.869739478957916035e+00 1.140255431631324035e-01
4.879759519038075588e+00 1.139886819757121167e-01
4.889779559118236030e+00 1.139524086710930334e-01
4.899799599198396471e+00 1.139167136597679791e-01
4.909819639278556913e+00 1.138815875128375427e-01
4.919839679358717355e+00 1.138470209503997105e-01
4.929859719438877796e+00 1.138130048374751541e-01
4.939879759519038238e+00 1.137795301850498680e-01
4.949899799599197792e+00 1.137465881509490823e-01
4.959919839679358233e+00 1.137141700380220055e-01
4.969939879759518675e+00 1.136822672776270221e-01
4.979959919839679117e+00 1.136508714495981787e-01
4.989979959919839558e+00 1.136199742663229206e-01
5.000000000000000000e+00 1.135895675656606457e-01
