# Omega Rho_mean
1.252505010020040110e+00 9.772538189736973413e-01
1.262525050100200330e+00 9.657912978930187631e-01
1.272545090180360772e+00 9.537478339417704287e-01
1.282565130260520991e+00 9.411817704838789655e-01
1.292585170340681211e+00 9.281513351232857367e-01
1.302605210420841653e+00 9.147141678478212246e-01
1.312625250501001872e+00 9.009268875796183629e-01
1.322645290581162314e+00 8.868447055775452448e-01
1.332665330661322534e+00 8.725210817905334482e-01
1.342685370741482975e+00 8.580074220253984807e-01
1.352705410821643195e+00 8.433528355804693621e-01
1.362725450901803637e+00 8.286039252233183827e-01
1.372745490981963856e+00 8.138046282722820601e-01
1.382765531062124298e+00 7.989960968195477520e-01
1.392785571142284518e+00 7.842166265225775090e-01
1.402805611222444737e+00 7.695016026046772595e-01
1.412825651302605179e+00 7.548835137685727670e-01
1.422845691382765398e+00 7.403919460050328860e-01
1.432865731462925840e+00 7.260536533946495563e-01
1.442885771543086060e+00 7.118926244383718682e-01
1.452905811623246501e+00 6.979301651204284918e-01
1.462925851703406721e+00 6.841850092801297079e-01
1.472945891783567163e+00 6.706734388645643197e-01
1.482965931863727382e+00 6.574094126409397720e-01
1.492985971943887824e+00 6.444046947516817170e-01
1.503006012024048044e+00 6.316690033531797699e-01
1.513026052104208263e+00 6.192101478337516118e-01
1.523046092184368705e+00 6.070341696254694108e-01
1.533066132264528925e+00 5.951454863611457258e-01
1.543086172344689366e+00 5.835470311308695868e-01
1.553106212424849586e+00 5.722403813456445887e-01
1.563126252505010028e+00 5.612258949267256991e-01
1.573146292585170247e+00 5.505028306316839259e-01
1.583166332665330689e+00 5.400694685197230394e-01
1.593186372745490909e+00 5.299232194599504675e-01
1.603206412825651128e+00 5.200607326582949996e-01
1.613226452905811570e+00 5.104779894714575050e-01
1.623246492985971789e+00 5.011704001765932004e-01
1.633266533066132231e+00 4.921328858631787706e-01
1.643286573146292451e+00 4.833599540226836133e-01
1.653306613226452892e+00 4.748457728233372865e-01
1.663326653306613112e+00 4.665842362344066463e-01
1.673346693386773554e+00 4.585690202395280579e-01
1.683366733466933773e+00 4.507936377895170876e-01
1.693386773547094215e+00 4.432514878064762187e-01
1.703406813627254435e+00 4.359358954862556090e-01
1.713426853707414654e+00 4.288401544814790523e-01
1.723446893787575096e+00 4.219575553284489189e-01
1.733466933867735316e+00 4.152814202560913270e-01
1.743486973947895757e+00 4.088051259492527234e-01
1.753507014028055977e+00 4.025221260225764763e-01
1.763527054108216419e+00 3.964259732507270373e-01
1.773547094188376638e+00 3.905103341743257350e-01
1.783567134268537080e+00 3.847690017941186036e-01
1.793587174348697300e+00 3.791959093044657836e-01
1.803607214428857741e+00 3.737851382196694661e-01
1.813627254509017961e+00 3.685309254538258750e-01
1.823647294589178181e+00 3.634276714745344194e-01
1.833667334669338622e+00 3.584699416988770260e-01
1.843687374749498842e+00 3.536524703291198390e-01
1.853707414829659283e+00 3.489701630476029215e-01
1.863727454909819503e+00 3.444180960903699407e-01
1.873747494989979945e+00 3.399915157008766009e-01
1.883767535070140164e+00 3.356858395835914943e-01
1.893787575150300606e+00 3.314966532023901347e-01
1.903807615230460826e+00 3.274197065630137793e-01
1.913827655310621267e+00 3.234509109875447486e-01
1.923847695390781487e+00 3.195863406552646446e-01
1.933867735470941707e+00 3.158222231202528207e-01
1.943887775551102148e+00 3.121549368705698879e-01
1.953907815631262368e+00 3.085810097731960799e-01
1.963927855711422810e+00 3.050971104677641099e-01
1.973947895791583029e+00 3.017000471275474438e-01
1.983967935871743471e+00 2.983867625654106903e-01
1.993987975951903691e+00 2.951543280510648404e-01
2.004008016032063910e+00 2.919999383533298798e-01
2.014028056112224352e+00 2.889209108272864923e-01
2.024048096192384794e+00 2.859146756656239519e-01
2.034068136272544791e+00 2.829787740160104592e-01
2.044088176352705233e+00 2.801108551294860249e-01
2.054108216432865675e+00 2.773086678449166453e-01
2.064128256513026116e+00 2.745700594700201114e-01
2.074148296593186114e+00 2.718929702568382845e-01
2.084168336673346555e+00 2.692754290130026651e-01
2.094188376753506997e+00 2.667155509345118247e-01
2.104208416833667439e+00 2.642115310242432180e-01
2.114228456913827436e+00 2.617616426282073361e-01
2.124248496993987878e+00 2.593642317638328865e-01
2.134268537074148320e+00 2.570177164661177627e-01
2.144288577154308317e+00 2.547205802054405277e-01
2.154308617234468759e+00 2.524713718840783105e-01
2.164328657314629201e+00 2.502686988479415620e-01
2.174348697394789642e+00 2.481112279428747958e-01
2.184368737474949640e+00 2.459976810426162397e-01
2.194388777555110082e+00 2.439268300817587498e-01
2.204408817635270523e+00 2.418974996683550815e-01
2.214428857715430965e+00 2.399085586955963245e-01
2.224448897795590963e+00 2.379589229121368554e-01
2.234468937875751404e+00 2.360475489013555972e-01
2.244488977955911846e+00 2.341734351892980071e-01
2.254509018036071843e+00 2.323356170958017497e-01
2.264529058116232285e+00 2.305331678729556633e-01
2.274549098196392727e+00 2.287651952172537195e-01
2.284569138276553169e+00 2.270308381163982925e-01
2.294589178356713166e+00 2.253292686722908889e-01
2.304609218436873608e+00 2.236596870443491591e-01
2.314629258517034049e+00 2.220213230626734147e-01
2.324649298597194491e+00 2.204134322787705269e-01
2.334669338677354489e+00 2.188352965930243643e-01
2.344689378757514930e+00 2.172862204422271737e-01
2.354709418837675372e+00 2.157655333171362988e-01
2.364729458917835370e+00 2.142725848052492443e-01
2.374749498997995811e+00 2.128067466355904325e-01
2.384769539078156253e+00 2.113674091119473186e-01
2.394789579158316695e+00 2.099539826603952219e-01
2.404809619238476692e+00 2.085658950173726600e-01
2.414829659318637134e+00 2.072025905981116911e-01
2.424849699398797576e+00 2.058635309532295121e-01
2.434869739478958017e+00 2.045481924740381041e-01
2.444889779559118015e+00 2.032560669615174342e-01
2.454909819639278457e+00 2.019866599267791107e-01
2.464929859719438898e+00 2.007394915620544784e-01
2.474949899799598896e+00 1.995140930492375897e-01
2.484969939879759337e+00 1.983100100706372548e-01
2.494989979959919779e+00 1.971267985999055894e-01
2.505010020040080221e+00 1.959640271506228049e-01
2.515030060120240218e+00 1.948212746860226441e-01
2.525050100200400660e+00 1.936981299996451689e-01
2.535070140280561102e+00 1.925941934299395253e-01
2.545090180360721543e+00 1.915090739111150464e-01
2.555110220440881541e+00 1.904423903651262240e-01
2.565130260521041983e+00 1.893937699604442415e-01
2.575150300601202424e+00 1.883628493083789601e-01
2.585170340681362422e+00 1.873492727824066784e-01
2.595190380761522864e+00 1.863526939240094382e-01
2.605210420841683305e+00 1.853727722797154365e-01
2.615230460921843747e+00 1.844091771217021558e-01
2.625250501002003745e+00 1.834615832105148669e-01
2.635270541082164186e+00 1.825296735696145256e-01
2.645290581162324628e+00 1.816131371602801581e-01
2.655310621242485070e+00 1.807116710574671326e-01
2.665330661322645067e+00 1.798249775881118062e-01
2.675350701402805509e+00 1.789527657072139677e-01
2.685370741482965951e+00 1.780947514462141168e-01
2.695390781563125948e+00 1.772506553491408343e-01
2.705410821643286390e+00 1.764202048541235190e-01
2.715430861723446831e+00 1.756031328131424651e-01
2.725450901803607273e+00 1.747991778118641315e-01
2.735470941883767271e+00 1.740080835820440319e-01
2.745490981963927712e+00 1.732295996208765565e-01
2.755511022044088154e+00 1.724634804488276163e-01
2.765531062124248596e+00 1.717094853215864747e-01
2.775551102204408593e+00 1.709673790162090923e-01
2.785571142284569035e+00 1.702369308035345530e-01
2.795591182364729477e+00 1.695179148195049279e-01
2.805611222444889474e+00 1.688101101592208442e-01
2.815631262525049916e+00 1.681133008104731263e-01
2.825651302605210358e+00 1.674272740072620669e-01
2.835671342685370799e+00 1.667518229454877376e-01
2.845691382765530797e+00 1.660867437752576725e-01
2.855711422845691239e+00 1.654318374146668269e-01
2.865731462925851680e+00 1.647869097023215434e-01
2.875751503006012122e+00 1.641517697744336035e-01
2.885771543086172120e+00 1.635262305671233429e-01
2.895791583166332561e+00 1.629101096122521353e-01
2.905811623246493003e+00 1.623032282043436469e-01
2.915831663326653000e+00 1.617054109126894734e-01
2.925851703406813442e+00 1.611164864797018648e-01
2.935871743486973884e+00 1.605362872586392209e-01
2.945891783567134325e+00 1.599646490649984376e-01
2.955911823647294323e+00 1.594014113993039439e-01
2.965931863727454765e+00 1.588464172174866018e-01
2.975951903807615206e+00 1.582995124152726807e-01
2.985971943887775648e+00 1.577605469769013669e-01
2.995991983967935646e+00 1.572293734478706906e-01
3.006012024048096087e+00 1.567058482098832028e-01
3.016032064128256529e+00 1.561898301755301754e-01
3.026052104208416527e+00 1.556811814061285770e-01
3.036072144288576968e+00 1.551797675316878289e-01
3.046092184368737410e+00 1.546854562377399933e-01
3.056112224448897852e+00 1.541981192460811223e-01
3.066132264529057849e+00 1.537176303625501228e-01
3.076152304609218291e+00 1.532438658569896250e-01
3.086172344689378733e+00 1.527767055361297088e-01
3.096192384769539174e+00 1.523160312810435679e-01
3.106212424849699172e+00 1.518617282119922862e-01
3.116232464929859614e+00 1.514136828959976033e-01
3.126252505010020055e+00 1.509717855079249216e-01
3.136272545090180053e+00 1.505359282217357264e-01
3.146292585170340494e+00 1.501060053163646990e-01
3.156312625250500936e+00 1.496819138291774764e-01
3.166332665330661378e+00 1.492635530043260050e-01
3.176352705410821375e+00 1.488508244840662798e-01
3.186372745490981817e+00 1.484436313782784567e-01
3.196392785571142259e+00 1.480418795687780398e-01
3.206412825651302256e+00 1.476454765922029233e-01
3.216432865731462698e+00 1.472543329126957401e-01
3.226452905811623140e+00 1.468683602254469700e-01
3.236472945891783581e+00 1.464874716545798428e-01
3.246492985971943579e+00 1.461115833019364652e-01
3.256513026052104021e+00 1.457406126227320242e-01
3.266533066132264462e+00 1.453744790756414385e-01
3.276553106212424904e+00 1.450131032081272420e-01
3.286573146292584902e+00 1.446564083652127075e-01
3.296593186372745343e+00 1.443043185183450761e-01
3.306613226452905785e+00 1.439567598618452238e-01
3.316633266533065783e+00 1.436136602197078671e-01
3.326653306613226224e+00 1.432749488756836220e-01
3.336673346693386666e+00 1.429405563743415541e-01
3.346693386773547108e+00 1.426104149548278743e-01
3.356713426853707105e+00 1.422844583104435900e-01
3.366733466933867547e+00 1.419626214881358761e-01
3.376753507014027988e+00 1.416448406474944688e-01
3.386773547094188430e+00 1.413310540152268591e-01
3.396793587174348428e+00 1.410212003306726691e-01
3.406813627254508869e+00 1.407152199429720363e-01
3.416833667334669311e+00 1.404130544461483221e-01
3.426853707414829309e+00 1.401146464516019041e-01
3.436873747494989750e+00 1.398199398627806012e-01
3.446893787575150192e+00 1.395288800766842086e-01
3.456913827655310634e+00 1.392414129942330103e-01
3.466933867735470631e+00 1.389574859987889877e-01
3.476953907815631073e+00 1.386770470655184495e-01
3.486973947895791515e+00 1.384000457438845366e-01
3.496993987975951956e+00 1.381264324006264976e-01
3.507014028056111954e+00 1.378561582760500226e-01
3.517034068136272396e+00 1.375891757841642971e-01
3.527054108216432837e+00 1.373254377839256968e-01
3.537074148296592835e+00 1.370648985825858868e-01
3.547094188376753277e+00 1.368075130812722029e-01
3.557114228456913718e+00 1.365532369596026974e-01
3.567134268537074160e+00 1.363020270603952366e-01
3.577154308617234157e+00 1.360538406078529716e-01
3.587174348697394599e+00 1.358086359222193118e-01
3.597194388777555041e+00 1.355663721648602826e-01
3.607214428857715482e+00 1.353270088707575203e-01
3.617234468937875480e+00 1.350905067145872496e-01
3.627254509018035922e+00 1.348568265945963851e-01
3.637274549098196363e+00 1.346259307193304611e-01
3.647294589178356361e+00 1.343977818923701717e-01
3.657314629258516803e+00 1.341723428072764124e-01
3.667334669338677244e+00 1.339495776451034847e-01
3.677354709418837686e+00 1.337294508348030042e-01
3.687374749498997684e+00 1.335119276365739627e-01
3.697394789579158125e+00 1.332969735343204065e-01
3.707414829659318567e+00 1.330845549845172116e-01
3.717434869739479009e+00 1.328746390014923784e-01
3.727454909819639006e+00 1.326671927552572627e-01
3.737474949899799448e+00 1.324621843047585068e-01
3.747494989979959890e+00 1.322595821875180433e-01
3.757515030060119887e+00 1.320593556811811287e-01
3.767535070140280329e+00 1.318614738313547141e-01
3.777555110220440771e+00 1.316659068934476484e-01
3.787575150300601212e+00 1.314726255219088036e-01
3.797595190380761210e+00 1.312816003289365985e-01
3.807615230460921651e+00 1.310928029486416180e-01
3.817635270541082093e+00 1.309062054157219268e-01
3.827655310621242535e+00 1.307217796923280662e-01
3.837675350701402532e+00 1.305394988860443806e-01
3.847695390781562974e+00 1.303593358632270105e-01
3.857715430861723416e+00 1.301812645023225357e-01
3.867735470941883413e+00 1.300052585147351558e-01
3.877755511022043855e+00 1.298312924088667331e-01
3.887775551102204297e+00 1.296593408456423180e-01
3.897795591182364738e+00 1.294893790104962861e-01
3.907815631262524736e+00 1.293213823671124640e-01
3.917835671342685178e+00 1.291553269468703469e-01
3.927855711422845619e+00 1.289911885652235690e-01
3.937875751503006061e+00 1.288289443691547909e-01
3.947895791583166059e+00 1.286685706357577619e-01
3.957915831663326500e+00 1.285100447964525050e-01
3.967935871743486942e+00 1.283533449577851371e-01
3.977955911823646939e+00 1.281984478652108683e-01
3.987975951903807381e+00 1.280453326620701326e-01
3.997995991983967823e+00 1.278939776122980654e-01
4.008016032064127820e+00 1.277443611030051884e-01
4.018036072144288262e+00 1.275964626947907188e-01
4.028056112224448704e+00 1.274502613302181953e-01
4.038076152304609145e+00 1.273057369016609153e-01
4.048096192384769587e+00 1.271628693583545244e-01
4.058116232464930029e+00 1.270216387360970922e-01
4.068136272545089582e+00 1.268820256663094614e-01
4.078156312625250024e+00 1.267440107473884747e-01
4.088176352705410466e+00 1.266075748678593682e-01
4.098196392785570907e+00 1.264726996174551921e-01
4.108216432865731349e+00 1.263393660372387484e-01
4.118236472945891791e+00 1.262075561184355377e-01
4.128256513026052232e+00 1.260772519813798398e-01
4.138276553106212674e+00 1.259484353952755042e-01
4.148296593186372228e+00 1.258210888323899601e-01
4.158316633266532669e+00 1.256951956560846129e-01
4.168336673346693111e+00 1.255707376648871887e-01
4.178356713426853553e+00 1.254476987072064842e-01
4.188376753507013994e+00 1.253260619389694741e-01
4.198396793587174436e+00 1.252058109533673580e-01
4.208416833667334878e+00 1.250869291849283360e-01
4.218436873747494431e+00 1.249694010307506042e-01
4.228456913827654873e+00 1.248532100829383984e-01
4.238476953907815314e+00 1.247383411757324867e-01
4.248496993987975756e+00 1.246247785256903162e-01
4.258517034068136198e+00 1.245125070207497020e-01
4.268537074148296639e+00 1.244015115906977470e-01
4.278557114228457081e+00 1.242917773173600332e-01
4.288577154308616635e+00 1.241832895579648433e-01
4.298597194388777076e+00 1.240760335594291164e-01
4.308617234468937518e+00 1.239699952777439662e-01
4.318637274549097960e+00 1.238651602800415752e-01
4.328657314629258401e+00 1.237615146326356830e-01
4.338677354709418843e+00 1.236590446922576914e-01
4.348697394789579285e+00 1.235577365979282777e-01
4.358717434869739726e+00 1.234575768661285017e-01
4.368737474949899280e+00 1.233585521857212680e-01
4.378757515030059722e+00 1.232606495999856583e-01
4.388777555110220163e+00 1.231638557701734554e-01
4.398797595190380605e+00 1.230681579010088622e-01
4.408817635270541047e+00 1.229735436244943081e-01
4.418837675350701488e+00 1.228800000329429432e-01
4.428857715430861930e+00 1.227875148840941455e-01
4.438877755511021483e+00 1.226960758985734118e-01
4.448897795591181925e+00 1.226056708870628953e-01
4.458917835671342367e+00 1.225162880074815025e-01
4.468937875751502808e+00 1.224279153923733127e-01
4.478957915831663250e+00 1.223405412719530405e-01
4.488977955911823692e+00 1.222541542481195148e-01
4.498997995991984133e+00 1.221687428803527320e-01
4.509018036072143687e+00 1.220842959361966296e-01
4.519038076152304129e+00 1.220008020822362788e-01
4.529058116232464570e+00 1.219182505990242665e-01
4.539078156312625012e+00 1.218366303951091550e-01
4.549098196392785454e+00 1.217559308145211017e-01
4.559118236472945895e+00 1.216761411363684736e-01
4.569138276553106337e+00 1.215972510821489022e-01
4.579158316633266779e+00 1.215192501181609763e-01
4.589178356713426332e+00 1.214421280107149392e-01
4.599198396793586774e+00 1.213658745201705302e-01
4.609218436873747216e+00 1.212904799300733583e-01
4.619238476953907657e+00 1.212159340252431800e-01
4.629258517034068099e+00 1.211422271327294575e-01
4.639278557114228541e+00 1.210693497650177225e-01
4.649298597194388982e+00 1.209972920860817036e-01
4.659318637274548536e+00 1.209260446292169944e-01
4.669338677354708977e+00 1.208555984202032280e-01
4.679358717434869419e+00 1.207859439970965371e-01
4.689378757515029861e+00 1.207170720914106793e-01
4.699398797595190302e+00 1.206489740299822172e-01
4.709418837675350744e+00 1.205816406198301494e-01
4.719438877755511186e+00 1.205150634030816154e-01
4.729458917835670739e+00 1.204492331464722954e-01
4.739478957915831181e+00 1.203841417193513424e-01
4.749498997995991623e+00 1.203197803750916534e-01
4.759519038076152064e+00 1.202561408703871904e-01
4.769539078156312506e+00 1.201932147503688292e-01
4.779559118236472948e+00 1.201309937844111664e-01
4.789579158316633389e+00 1.200694700548769478e-01
4.799599198396793831e+00 1.200086354990548415e-01
4.809619238476953385e+00 1.199484818612635284e-01
4.819639278557113826e+00 1.198890019047275934e-01
4.829659318637274268e+00 1.198301872097333048e-01
4.839679358717434710e+00 1.197720305781765776e-01
4.849699398797595151e+00 1.197145243995645786e-01
4.859719438877755593e+00 1.196576612432765779e-01
4.869739478957916035e+00 1.196014333339894126e-01
4.879759519038075588e+00 1.195458337010086164e-01
4.889779559118236030e+00 1.194908550242344408e-01
4.899799599198396471e+00 1.194364900353454412e-01
4.909819639278556913e+00 1.193827321306436817e-01
4.919839679358717355e+00 1.193295738937902861e-01
4.929859719438877796e+00 1.192770086557405490e-01
4.939879759519038238e+00 1.192250294339395750e-01
4.949899799599197792e+00 1.191736296018538893e-01
4.959919839679358233e+00 1.191228026150496916e-01
4.969939879759518675e+00 1.190725415830425904e-01
4.979959919839679117e+00 1.190228400482269411e-01
4.989979959919839558e+00 1.189736917619342998e-01
5.000000000000000000e+00 1.189250903933485037e-01
