# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
0.000000000000000000e+00 3.994196815542798429e-02 7.860708585574792406e-02 1.664978004059399982e-02 1.457367702374769668e-02 1.870188916113515662e-02 5.834921998118966502e-02 4.376438272238009075e-02 1.362698328868676076e-03 2.653540375501907758e-02 9.098240407063997587e-03 2.914773998752190603e-03 2.543827097682100843e-02
1.002004008016032024e-02 4.407962416196779809e-02 7.412681524205635974e-02 2.589691231281487926e-02 2.410299876978471909e-02 2.815747672502132148e-02 6.433929471614739659e-02 4.984784167584386388e-02 2.387351210140838554e-03 3.870794018139021159e-02 1.497377341041026058e-02 6.649228850781004757e-03 3.610511845399002467e-02
2.004008016032064049e-02 3.722797631245859662e-02 5.253603208450460110e-02 2.982128498528207813e-02 2.980775429432133000e-02 3.075043111336567617e-02 4.980659841111523267e-02 4.162761367234988491e-02 1.855546436413850172e-03 4.351337520860612540e-02 1.648391739674186576e-02 1.049750868868032545e-02 3.797696139742533922e-02
3.006012024048096073e-02 3.040064860203782818e-02 3.936843499612857622e-02 3.056446508996125272e-02 3.236316211114258906e-02 2.978289197279212694e-02 3.464161172700760266e-02 3.343377559740687288e-02 1.339529511496564615e-03 4.379101657545875215e-02 1.662638647357880112e-02 1.368054262280275768e-02 3.572899252364522549e-02
4.008016032064128098e-02 2.554438910423161707e-02 3.466600430508923886e-02 3.086327364229048478e-02 3.386900367179030563e-02 2.871363282226437053e-02 2.482945743682008974e-02 2.826885088900564849e-02 1.354727659025072809e-03 4.294868725415301736e-02 1.836645568130918296e-02 1.626869395130555590e-02 3.347924294997502853e-02
5.010020040080159776e-02 2.299466886179404174e-02 3.529366146452414532e-02 3.222328597740763134e-02 3.588098168775466501e-02 2.911499161233305211e-02 1.950534267705436586e-02 2.546043446411194039e-02 2.201000548305491553e-03 4.281723633583731786e-02 2.372476627493290413e-02 1.879866018280233753e-02 3.288154314190227384e-02
6.012024048096192147e-02 2.241485097547636987e-02 4.043547374550165302e-02 3.540920442161208520e-02 3.930726187512691150e-02 3.154964551657180039e-02 1.701989509441013612e-02 2.425732758471523323e-02 5.438630723738091012e-03 4.409152414021738631e-02 3.536432761019841359e-02 2.198395806566181068e-02 3.433994259635315960e-02
7.014028056112224518e-02 2.341639792248056962e-02 5.422370905582125922e-02 4.096209116822444735e-02 4.472810599239318563e-02 3.629323403819192939e-02 1.626800945584332483e-02 2.420956668494491509e-02 1.735990547403743617e-02 4.693903284490306277e-02 5.743050119886238675e-02 2.665606108881789574e-02 3.787568562251578813e-02
8.016032064128256196e-02 2.571320489512134155e-02 9.220855470346700500e-02 4.936867855726390780e-02 5.258973850579974629e-02 4.354301570867483151e-02 1.659827900025017192e-02 2.503856555991924859e-02 5.850026664207384763e-02 5.128163892094725340e-02 9.447838191372819050e-02 3.385469922197286569e-02 4.338855715719061590e-02
9.018036072144287874e-02 2.909974739944435826e-02 1.969573305310852174e-01 6.099909033383969781e-02 6.323154080281123690e-02 5.335921743474806439e-02 1.758849742704182359e-02 2.654623818580270980e-02 1.723486398846323375e-01 5.687557237050985121e-02 1.472153287688476309e-01 4.498082194363855341e-02 5.065411112428449408e-02
1.002004008016031955e-01 3.343242545904501206e-02 4.006543162400456048e-01 7.592507871252074381e-02 7.681150893461684281e-02 6.553024098267153097e-02 1.891979891019550386e-02 2.860202117646167344e-02 3.847949452675096804e-01 6.333773994640401472e-02 2.068214416184190607e-01 6.193261049957077963e-02 5.927857166192274097e-02
1.102204408817635262e-01 3.866086708704437325e-02 6.109012838415598390e-01 9.373405327493186667e-02 9.321390246822360004e-02 7.949463927511569994e-02 2.034672747340376259e-02 3.117724246528886037e-02 5.997083771501457994e-01 7.019957542463349520e-02 2.551317927275373876e-01 8.712016187221738317e-02 6.871769284538273292e-02
1.202404809619238429e-01 4.490404970007436797e-02 6.525984857704404396e-01 1.134738577835655987e-01 1.120238870453139357e-01 9.440420542664554326e-02 2.172066374589895835e-02 3.437697402136156988e-02 6.391459314914064160e-01 7.700458455113523559e-02 2.751745212219531278e-01 1.232210312514496614e-01 7.838414548636044032e-02
1.302605210420841597e-01 5.255609101546127038e-02 5.109994325133023763e-01 1.338172007185065016e-01 1.326122506185084815e-01 1.093261509893189432e-01 2.301929519280877454e-02 3.843883795699283568e-02 4.808312576690698670e-01 8.341616929704419314e-02 2.630920224723631851e-01 1.725451021038574562e-01 8.779935891595894160e-02
1.402805611222444904e-01 6.240969965108263823e-02 3.554348487844271043e-01 1.534079328455937308e-01 1.542941598567658945e-01 1.234923198295865415e-01 2.435197726968377219e-02 4.371243403414510481e-02 2.736340183676994053e-01 8.928726823903622434e-02 2.288348813187637831e-01 2.359674323552520547e-01 9.671516311053468540e-02
1.503006012024047933e-01 7.575787020166807606e-02 3.128709275786983879e-01 1.712311417433858562e-01 1.764684921903222625e-01 1.364781099516395313e-01 2.594135174088163520e-02 5.065174304038257136e-02 1.289133656025321928e-01 9.466605299215444247e-02 1.869498885755251083e-01 3.115901925390315297e-01 1.051531965513573946e-01
1.603206412825651239e-01 9.436283692788521860e-02 3.493333480348954634e-01 1.868362744035647338e-01 1.986591731320138665e-01 1.482473202302508064e-01 2.810339028227133717e-02 5.983791548757172452e-02 5.534596204318258800e-02 9.974795965084368166e-02 1.482046158031283811e-01 3.936157815832461160e-01 1.133597375620205433e-01
1.703406813627254546e-01 1.201533221487114389e-01 4.017593539830422444e-01 2.003407321581278100e-01 2.204501379282166329e-01 1.590784737788547842e-01 3.124948283535369797e-02 7.203404635829427360e-02 2.368884443567180129e-02 1.048053930880740309e-01 1.173721708682645276e-01 4.722313450611912433e-01 1.217110264123248825e-01
1.803607214428857575e-01 1.546566750204605989e-01 4.481125827409823681e-01 2.122603391403776185e-01 2.413713724569211128e-01 1.694345058818898520e-01 3.592360918167392114e-02 8.827581408384177486e-02 1.089767449845886749e-02 1.101243723304361766e-01 9.502168942967857690e-02 5.352654764240672991e-01 1.306115256408715841e-01
1.903807615230460881e-01 1.984254918284221736e-01 4.868369781086444581e-01 2.232689255666344130e-01 2.608108215236774052e-01 1.798343319817519714e-01 4.287897344085847551e-02 1.100139057339715593e-01 5.697427437619792534e-03 1.159623267594870749e-01 7.988330402318988277e-02 5.715970568310323463e-01 1.404118611508371195e-01
2.004008016032063910e-01 2.507759436209778259e-01 5.298026525698253941e-01 2.339755645225073954e-01 2.780036719583075522e-01 1.907562289830040392e-01 5.319441596428529234e-02 1.393247004096219432e-01 3.504437169971867314e-03 1.225273683773084460e-01 7.032555746851736067e-02 5.750130770920363066e-01 1.513546476723034162e-01
2.104208416833667217e-01 3.098656423652668135e-01 5.957248845854631325e-01 2.447653756458677832e-01 2.921102788027005737e-01 2.025747134865870380e-01 6.842650737184648169e-02 1.791584321653589273e-01 2.572352964035924845e-03 1.299724829536660908e-01 6.495875671378815996e-02 5.464614392428210898e-01 1.635447732188869685e-01
2.204408817635270523e-01 3.728222181580761463e-01 6.948076322649368031e-01 2.557159407726941058e-01 3.023583978973506392e-01 2.155172392413721161e-01 9.077873705974501273e-02 2.334460699934965966e-01 2.245045196665331790e-03 1.383973964274137769e-01 6.275822149940173122e-02 4.933794240365237949e-01 1.769375237560787684e-01
2.304609218436873552e-01 4.357039066555352669e-01 8.183470646449516606e-01 2.665867291523715266e-01 3.082030526375929558e-01 2.296255065391029637e-01 1.232356101100987866e-01 3.066226049550284660e-01 2.288354575903613682e-03 1.478530389680871582e-01 6.300195716007618574e-02 4.265976861635729089e-01 1.913407677169606802e-01
2.404809619238476859e-01 4.934739223908968242e-01 9.444281768965349100e-01 2.768763795297500274e-01 3.094535224203182056e-01 2.447179501745114782e-01 1.695518501967668845e-01 4.019266148818420037e-01 2.648956352041549177e-03 1.583462939352466847e-01 6.516766126125962677e-02 3.566837907567987354e-01 2.064362557486627836e-01
2.505010020040079888e-01 5.404234639660243644e-01 1.049691724810771110e+00 2.859390012762080824e-01 3.063286378112669017e-01 2.603693305341811537e-01 2.339209307229424550e-01 5.182093301330642499e-01 3.366648653898989072e-03 1.698446098976050811e-01 6.884504912647521069e-02 2.914570536315880811e-01 2.218307202021542746e-01
2.605210420841683194e-01 5.712541422365242649e-01 1.117694387754976981e+00 2.931395640365528910e-01 2.994251794491039620e-01 2.759394361026409337e-01 3.201235856731593499e-01 6.463916104392579687e-01 4.532959375573506790e-03 1.822810181436661514e-01 7.368148846137051455e-02 2.352524861614398444e-01 2.371375323520349687e-01
