# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 2.527991995223598916e-14 1.672656880419295240e-07 7.289718917662695463e-08 1.617400120843724401e-24 6.281047341216408793e-08 7.367326458979244290e-28 2.503646341567506109e-18 6.210284286831545033e-08 1.076216705575944248e-26 2.978787510387119964e-25 8.596177357080214535e-08 8.676722606479359794e-08
1.002004008016032024e-02 1.933460981920061272e-02 6.402301032314062015e-03 1.647706376980411988e-02 1.920263624197893898e-02 1.691879041388891572e-02 1.952783628788703693e-02 1.951216733965358691e-02 1.689210871797773572e-02 1.905896505790515699e-02 1.932063280429212326e-02 1.617402652353192374e-02 1.602518465276674825e-02
2.004008016032064049e-02 3.639888889997491828e-02 2.147675276350648893e-02 2.679988911561559037e-02 3.593803880233113063e-02 2.819984242786640130e-02 3.707630108854559348e-02 3.701429782272256525e-02 2.811603133154117959e-02 3.545020670907484545e-02 3.635387759043584577e-02 2.584900883420354276e-02 2.540105371180860494e-02
3.006012024048096073e-02 6.511780010520103190e-02 5.054189780457905845e-02 4.251077236660648351e-02 6.402525172200913828e-02 4.565894289864044775e-02 6.670918957539026528e-02 6.653767123747485190e-02 4.547941323523013030e-02 6.292379660927560625e-02 6.502375344586960870e-02 4.035759234179597116e-02 3.941606918870543819e-02
4.008016032064128098e-02 1.085441947256961803e-01 9.713778274036542759e-02 6.508608648382563366e-02 1.065221316098338006e-01 7.096418042017275940e-02 1.114227522268171344e-01 1.110368900019745586e-01 7.066209377422362492e-02 1.046390109959880327e-01 1.084079382326253588e-01 6.095754139940526978e-02 5.934670526239136518e-02
5.010020040080159776e-02 1.662787889359078064e-01 1.584620602340809925e-01 9.541733591686521465e-02 1.632940661770244661e-01 1.049224409285690884e-01 1.703416160929531742e-01 1.696159096396446242e-01 1.045201316204264902e-01 1.608803708568726787e-01 1.661691865071344143e-01 8.840549973530149874e-02 8.608832007405278763e-02
6.012024048096192147e-02 2.324287872201033223e-01 2.221673916444606989e-01 1.332275064732151570e-01 2.289958726473802775e-01 1.467274885948403051e-01 2.366951593634423756e-01 2.355512311246003299e-01 1.463373740709613124e-01 2.269847643699850759e-01 2.324930521289868546e-01 1.224929271742526693e-01 1.197138591731597701e-01
7.014028056112224518e-02 2.962603950775082318e-01 2.686751713558105936e-01 1.766952871038988959e-01 2.934796158606621241e-01 1.935927865542705073e-01 2.989257749583050794e-01 2.974239174779097494e-01 1.934318716692726980e-01 2.933639664256108004e-01 2.966800788679352374e-01 1.617575840745754390e-01 1.591287457651363590e-01
8.016032064128256196e-02 3.460666445409209535e-01 2.795244020518930506e-01 2.225460923923087142e-01 3.452632561373352726e-01 2.411095715914595983e-01 3.451882355627109988e-01 3.435756923902745230e-01 2.414614735515181465e-01 3.484806672709085396e-01 3.469593989533084066e-01 2.035611254245598134e-01 2.020081593641652740e-01
9.018036072144287874e-02 3.739825534982127997e-01 2.466004582172208470e-01 2.666674822928525868e-01 3.761305993357175748e-01 2.842935318314783744e-01 3.683957040739950228e-01 3.670586300181735151e-01 2.854217387279293638e-01 3.833029857747731750e-01 3.753155523377825209e-01 2.445645240940784448e-01 2.451083943774858276e-01
1.002004008016031955e-01 3.785835254785026582e-01 1.759535416188740820e-01 3.050341426964451874e-01 3.839001565527654369e-01 3.188738072997940320e-01 3.684106409852771491e-01 3.677503773701797374e-01 3.209245126220452438e-01 3.944581872296626934e-01 3.801645677489669528e-01 2.814340198078723598e-01 2.848779973535580656e-01
1.102204408817635262e-01 3.640780845713344482e-01 8.600521976262162638e-02 3.345751975444005710e-01 3.720162950317357220e-01 3.422583151067594143e-01 3.505622178567979752e-01 3.508733881340772576e-01 3.452006314147597621e-01 3.844270800348341677e-01 3.656262749740011309e-01 3.115075039705942905e-01 3.181581755131639988e-01
1.202404809619238429e-01 3.374352828704544893e-01 4.432236058998497569e-02 3.536793033309272305e-01 3.469890783758947106e-01 3.538446142366781788e-01 3.223505209659727200e-01 3.237640521810498662e-01 3.574730758446658663e-01 3.593546734640811757e-01 3.386767236391836078e-01 3.332018816112624626e-01 3.427372463819993165e-01
1.302605210420841597e-01 3.055481291122369991e-01 1.170142693719563726e-01 3.622393835111401006e-01 3.156262922846309049e-01 3.547142877443374420e-01 2.906109297844365891e-01 2.931089146236037779e-01 3.587040923835698725e-01 3.262587420390631321e-01 3.062821505140158052e-01 3.460883263878358762e-01 3.576116831479568825e-01
1.402805611222444904e-01 2.736246198620317926e-01 1.832728722076920058e-01 3.613390326001363895e-01 2.833096771498610500e-01 3.469915208321415756e-01 2.601561444281913493e-01 2.636254215340138041e-01 3.509758783686530714e-01 2.910432725389954234e-01 2.737425958141678772e-01 3.507011226707725804e-01 3.629393770645366057e-01
1.503006012024047933e-01 2.448309174030823820e-01 2.283078887966661086e-01 3.527758786927047141e-01 2.534776891304330038e-01 3.331735172880669893e-01 2.336834990986441651e-01 2.379712481248152101e-01 3.368128448485290805e-01 2.577078938594905555e-01 2.443007247089357958e-01 3.482119607144721907e-01 3.597740380587306497e-01
1.603206412825651239e-01 2.206560352889559706e-01 2.520342531300619471e-01 3.385993378194021020e-01 2.278745108328090185e-01 3.156266475596145038e-01 2.122978762439389488e-01 2.172491449391910912e-01 3.186528814093229633e-01 2.284360152333217431e-01 2.194938286803149452e-01 3.400937418376330790e-01 3.497076666106412324e-01
1.703406813627254546e-01 2.014854828520029340e-01 2.573785702264895225e-01 3.207655363917727986e-01 2.070724272255132781e-01 2.963049512363039595e-01 1.961350763441044587e-01 2.016086387665936841e-01 2.985388407282960066e-01 2.040737048235275464e-01 1.997301934402118395e-01 3.278512247631198973e-01 3.345295647013422635e-01
1.803607214428857575e-01 1.871002804848219403e-01 2.481569047733075406e-01 3.009365033308210591e-01 1.909655243629142518e-01 2.766568317217374395e-01 1.848459494775872292e-01 1.907132208951814734e-01 2.780048975552433244e-01 1.846498042980986298e-01 1.847971248265921351e-01 3.128458859189232055e-01 3.159653529366490687e-01
1.903807615230460881e-01 1.770141475768986228e-01 2.280909239422762025e-01 2.804024122130662211e-01 1.791232119186117189e-01 2.576524944879799439e-01 1.778946718945447480e-01 1.840280438011380748e-01 2.580927523293547465e-01 1.697795924611652241e-01 1.742074536454683020e-01 2.962080928447702877e-01 2.955151244273381828e-01
2.004008016032063910e-01 1.706626116605015342e-01 2.004004815012650209e-01 2.600871386947671282e-01 1.710010120544494805e-01 2.398693010458091135e-01 1.747073991289054551e-01 1.809631741684314676e-01 2.394333282465008761e-01 1.589230677563558403e-01 1.673959081050062636e-01 2.788140375289286932e-01 2.743800920361801343e-01
2.104208416833667217e-01 1.674881934252318294e-01 1.677511322065698141e-01 2.405987213533459235e-01 1.660453358164888094e-01 2.235917280245478256e-01 1.747235050743526918e-01 1.809232739690409542e-01 2.223478122533468215e-01 1.515252472933189820e-01 1.638092336069025268e-01 2.613026447914527095e-01 2.534536965096387817e-01
2.204408817635270523e-01 1.669632639971612986e-01 1.324429478979050334e-01 2.222962930124768033e-01 1.637318216354146649e-01 2.089024044129642876e-01 1.773920708331862828e-01 1.833059020560848795e-01 2.069419465435486660e-01 1.470776364844008921e-01 1.629320453201313912e-01 2.441122245476513575e-01 2.333516763509395353e-01
2.304609218436873552e-01 1.685806010012000922e-01 9.690702086318293829e-02 2.053561769218553157e-01 1.635673962120396119e-01 1.957549535766422710e-01 1.821431001180677522e-01 1.874782681805937656e-01 1.931825686190360436e-01 1.451333210614530189e-01 1.642787339604192542e-01 2.275230917691921095e-01 2.144603503067900041e-01
2.404809619238476859e-01 1.718312522899643757e-01 6.519140838833213658e-02 1.898286627246806857e-01 1.650760536091331054e-01 1.840275982936965538e-01 1.883534993480935615e-01 1.927530763042085704e-01 1.809544407804860033e-01 1.452976314338369213e-01 1.673710044874320013e-01 2.116981470384416697e-01 1.969889583497542451e-01
2.505010020040079888e-01 1.761824445843216957e-01 4.768357073282045860e-02 1.756827204847818402e-01 1.677809742546932659e-01 1.735602588963770232e-01 1.953225224331517351e-01 1.983781706191045102e-01 1.700997538879635840e-01 1.472077694104738654e-01 1.717135156415405817e-01 1.967175989781280443e-01 1.810178905251896841e-01
2.605210420841683194e-01 1.810642018640935547e-01 5.704359440415148613e-02 1.628390642492450746e-01 1.711910084661688036e-01 1.641789801232835522e-01 2.022680312138795400e-01 2.035499465788477014e-01 1.604441245542491123e-01 1.505093256308907834e-01 1.767760251433877494e-01 1.826066372272290017e-01 1.665390638319777239e-01
2.705410821643286501e-01 1.858705401383881906e-01 8.156134689388448711e-02 1.511933656175917795e-01 1.747966385818422452e-01 1.557113088677318236e-01 2.083511728037307775e-01 2.074548884646996993e-01 1.518128455165340673e-01 1.548346842388709788e-01 1.819879758693210559e-01 1.693563001629899145e-01 1.534875316696740488e-01
2.805611222444889807e-01 1.899782775238963717e-01 1.079661783973583783e-01 1.406317775900335354e-01 1.780782191720003127e-01 1.479955334885662832e-01 2.127313632310228464e-01 2.093363485576768823e-01 1.440404882881503867e-01 1.597869507545458534e-01 1.867492424441433430e-01 1.569384366487413252e-01 1.417649569562001999e-01
