# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 1.543581475345967073e-07 2.753857007530922276e-07 1.690412504976341511e-07 1.405567548789742820e-07 4.753261956762549738e-136 1.774434713384745219e-07 1.746955609317646541e-07 1.604757927424799122e-07 1.241539340103375474e-07 1.354891523571657274e-30 2.013434108153372226e-07 1.523541396817618833e-22
1.002004008016032024e-02 1.730302098640569552e-02 9.848142208974435680e-03 1.740206926400086201e-02 1.639446134054172236e-02 2.175619527851440152e-02 1.617610118804563638e-02 1.744997128390871760e-02 1.642813731806262723e-02 1.752940174625586267e-02 2.425951397288032482e-02 1.646294681814993235e-02 2.233367516349043722e-02
2.004008016032064049e-02 2.936168311224914701e-02 3.628938769609845599e-02 2.969183690108789103e-02 2.648436364887796907e-02 4.546405811006687392e-02 2.576921826016194406e-02 2.984152497813661459e-02 2.662739589233611981e-02 3.013161836511082589e-02 5.560236727281608199e-02 2.665817247638690296e-02 4.765913303636350878e-02
3.006012024048096073e-02 4.801347428122720862e-02 9.092728910504944972e-02 4.879547648458321812e-02 4.158647129961610955e-02 8.796716852962424560e-02 3.987554244399384856e-02 4.909420723744203213e-02 4.200019017311557717e-02 4.990549569512792855e-02 1.146548251969548154e-01 4.183501280828275798e-02 9.339792887909634245e-02
4.008016032064128098e-02 7.463344033113672449e-02 1.783216556985254275e-01 7.617122271793022592e-02 6.278553850369386624e-02 1.534710410518306256e-01 5.929511422276075028e-02 7.658548154609910730e-02 6.375321995653378260e-02 7.855584816763944156e-02 2.054871084589862118e-01 6.289242433499528384e-02 1.633513055891320509e-01
5.010020040080159776e-02 1.092998899266980073e-01 2.834458963694221900e-01 1.119218358816680553e-01 9.046556573746879215e-02 2.378818274468373350e-01 8.413266843935715555e-02 1.122288428603128857e-01 9.240015890009432853e-02 1.164579478282484065e-01 3.145784158113007489e-01 8.988123149494989250e-02 2.511184229808124946e-01
6.012024048096192147e-02 1.501897764515575939e-01 3.714018820654899078e-01 1.541372908982694967e-01 1.239175672185005295e-01 3.265592452933891443e-01 1.135230660975449501e-01 1.538501006336686350e-01 1.273113069963625610e-01 1.618921591815045136e-01 4.111089563010240089e-01 1.216575054462229882e-01 3.385847433259248085e-01
7.014028056112224518e-02 1.936598476012862113e-01 4.069549578371922105e-01 1.989647180359628009e-01 1.612437056104205346e-01 3.996453436075499965e-01 1.456530430772822737e-01 1.973767852469889006e-01 1.665501023475077225e-01 2.109834755515035964e-01 4.646985040880962092e-01 1.559207586850238636e-01 4.038872156155150495e-01
8.016032064128256196e-02 2.351016369920600202e-01 3.773081853502289196e-01 2.415155375658709358e-01 1.996508403921091190e-01 4.418480040273878862e-01 1.781054825344848824e-01 2.378866187963768752e-01 2.071255346406878362e-01 2.585330765918809615e-01 4.646826394078139577e-01 1.896792899465871984e-01 4.332080835754599790e-01
9.018036072144287874e-02 2.701754440888465836e-01 2.972575960176682131e-01 2.771930352722234425e-01 2.360270604820582097e-01 4.488711224372070041e-01 2.083823037316699378e-01 2.709962155602908540e-01 2.455824621075302916e-01 2.993852315709804590e-01 4.224823840899410987e-01 2.199471460731556860e-01 4.263621091781283901e-01
1.002004008016031955e-01 2.958399651909588424e-01 1.981835406677619760e-01 3.028065344080661525e-01 2.675682127338978034e-01 4.266358267717688668e-01 2.343927262861735250e-01 2.939106982904111653e-01 2.786973516754210345e-01 3.296865752766066082e-01 3.592843106774029627e-01 2.443757917320355244e-01 3.933456090703880137e-01
1.102204408817635262e-01 3.108036300503989602e-01 1.208891997671111967e-01 3.170582072530577222e-01 2.922391951831467827e-01 3.860135726419479107e-01 2.547520361489297724e-01 3.057669081642343523e-01 3.040372470189469656e-01 3.475521091914402505e-01 2.934391930294726891e-01 2.616076820671675018e-01 3.471084888599688667e-01
1.202404809619238429e-01 3.153885569481614248e-01 1.132995106768514421e-01 3.203877673507968815e-01 3.089708042652946074e-01 3.376852866903687356e-01 2.688520543027602128e-01 3.073421197888616674e-01 3.202465009627623593e-01 3.530434207312075356e-01 2.354516757641216818e-01 2.713090897163278892e-01 2.982305764242741408e-01
