# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 1.529105789823950753e-07 2.340938229074088679e-07 1.103051071549700347e-223 1.638555394587600743e-34 1.618893544123842256e-07 1.663853268550670634e-07 1.844461125790580787e-07 1.218511398103255288e-07 1.555767289712291102e-07 1.782486256101686140e-07 1.421739302500770253e-07 2.247484561830735802e-07
1.002004008016032024e-02 1.474058013945833863e-02 5.604702063091821299e-03 1.908901578497227206e-02 1.769349538640352035e-02 1.434451019715583808e-02 1.339742260873521239e-02 1.399213246369610669e-02 1.517039368469017858e-02 1.469791912517200844e-02 1.429323901289775156e-02 1.459361714042605070e-02 1.378264165349130099e-02
2.004008016032064049e-02 2.157498734099961776e-02 1.761427998732965211e-02 3.563502115762925970e-02 3.077441865850725350e-02 2.047593973552023008e-02 1.803035875620712103e-02 1.947803002611109627e-02 2.282753627788600831e-02 2.145903313684951672e-02 2.031109649231912714e-02 2.117281723913006994e-02 1.891800997366702847e-02
3.006012024048096073e-02 3.114328352910597508e-02 3.989629151012238917e-02 6.361732687039431400e-02 5.177869216208207115e-02 2.891849539118222442e-02 2.427305322186898429e-02 2.683612809758132572e-02 3.380739418933963875e-02 3.091805524871316796e-02 2.852840353856411423e-02 3.035264550826843877e-02 2.573883630766712893e-02
4.008016032064128098e-02 4.407354493444307769e-02 7.605365509539779856e-02 1.067192316550302639e-01 8.315100213557927167e-02 4.020051610584103596e-02 3.254468566428210530e-02 3.642579489865959558e-02 4.894458302198943095e-02 4.370727740948137513e-02 3.940270598239175442e-02 4.276109532710969940e-02 3.456477141471128722e-02
5.010020040080159776e-02 6.085443174017903661e-02 1.271008066438921724e-01 1.660522518460875174e-01 1.261659427311656312e-01 5.476742369049640569e-02 4.327978344688350465e-02 4.852486002416867006e-02 6.888851699806218531e-02 6.033667172914917998e-02 5.328864572120773496e-02 5.893279600536000667e-02 4.565155263949378928e-02
6.012024048096192147e-02 8.168786370278501019e-02 1.890468659924604555e-01 2.378133082496288464e-01 1.797192754389322356e-01 7.287791850802308180e-02 5.688576921150245713e-02 6.326249406758840954e-02 9.388328843119830847e-02 8.105265629695868057e-02 7.034226094970473520e-02 7.917821719938562819e-02 5.913526021149579509e-02
7.014028056112224518e-02 1.063623875160639581e-01 2.522882466351924480e-01 3.127168084983700802e-01 2.396964617642621809e-01 9.450731944315847455e-02 7.369198332115209360e-02 8.056379955049110253e-02 1.235764204861715815e-01 1.057124634084143089e-01 9.043953179046243518e-02 1.034585681014222047e-01 7.498387770849247735e-02
8.016032064128256196e-02 1.341923757651753701e-01 3.040966182430224207e-01 3.784201683111966807e-01 2.995340139328411810e-01 1.192864228358690298e-01 9.389774251433082031e-02 1.001226749689751727e-01 1.569319669508441317e-01 1.337164941799442175e-01 1.131352698457982059e-01 1.313041656555884173e-01 9.296916558068014924e-02
9.018036072144287874e-02 1.640523418977266890e-01 3.332816409922184087e-01 4.239937604937629168e-01 3.519355168707236081e-01 1.464973153199973510e-01 1.175276324768694952e-01 1.214128140319251647e-01 1.922973512247250216e-01 1.640279553181192840e-01 1.376791410128639648e-01 1.618065727888422789e-01 1.126675683513674725e-01
1.002004008016031955e-01 1.945051499051731747e-01 3.343393587817796719e-01 4.437882426518020007e-01 3.909584717105176743e-01 1.751315364205769665e-01 1.444003378494556067e-01 1.437359339951578829e-01 2.276197294966869067e-01 1.952819642490812857e-01 1.630888108197147413e-01 1.936941204665164340e-01 1.334913222360407936e-01
1.102204408817635262e-01 2.239921307236836523e-01 3.088778957681505011e-01 4.385745848732414687e-01 4.134789025620135838e-01 2.039978123363491713e-01 1.741137998594840253e-01 1.662960862090540060e-01 2.607535050329884418e-01 2.259577139692926229e-01 1.882633294147210701e-01 2.254754094452515178e-01 1.547431745436073647e-01
1.202404809619238429e-01 2.510362237387405715e-01 2.642475278866465160e-01 4.139150005267933641e-01 4.194993206206942271e-01 2.318540143070101367e-01 2.060459450580406637e-01 1.882832099779258028e-01 2.897730352518061436e-01 2.545701697862565172e-01 2.121100254634362414e-01 2.556169240658969222e-01 1.756830931144376107e-01
1.302605210420841597e-01 2.744117083646265831e-01 2.110783667532112329e-01 3.773152264233378128e-01 4.114483784570371894e-01 2.575351754104001079e-01 2.393680313599395870e-01 2.089493498467664134e-01 3.132133402684242340e-01 2.798378443435711183e-01 2.336582362580549299e-01 2.827155516217693121e-01 1.955943579734878701e-01
1.402805611222444904e-01 2.932512005990061121e-01 1.617577354582925009e-01 3.357816452616473879e-01 3.930241799529448632e-01 2.800554166524418798e-01 2.730674243809708135e-01 2.276658085235488682e-01 3.301962259165049374e-01 3.007971238362953659e-01 2.521411618491473106e-01 3.056341783499521014e-01 2.138389321330317061e-01
