# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002004008016032024e-02 5.186404570918973049e-03 5.787498816671143550e-04 5.209014192219040690e-03 5.274990220116623080e-03 5.118662332256013019e-03 5.021607579275139122e-03 5.253704783055181127e-03 5.277868757653418966e-03 4.889025515934945776e-03 5.204141379188184993e-03 5.105046616470993413e-03 4.753676053454374689e-03
2.004008016032064049e-02 3.438282511740064357e-03 2.671836041860016779e-04 3.432201166783997379e-03 3.387807031434082392e-03 3.469180888290253079e-03 3.516288239735999074e-03 3.405222118763738277e-03 3.394693845695152205e-03 3.575744294818569355e-03 3.428721969120209889e-03 3.469207160228957466e-03 3.635689040059335731e-03
3.006012024048096073e-02 2.631631416078237130e-03 4.650157874777834403e-04 2.618810677867850455e-03 2.553937360215322461e-03 2.684041337337957338e-03 2.763597807235438231e-03 2.577935399337421152e-03 2.560168199356204974e-03 2.869972997951272115e-03 2.616420851483447930e-03 2.687987372669888193e-03 2.981068169222818830e-03
4.008016032064128098e-02 2.457542902506875283e-03 5.498063996963796322e-04 2.441255017472834191e-03 2.369850499209585296e-03 2.519172086228799352e-03 2.612185176348545083e-03 2.395436803555554047e-03 2.374427694238270738e-03 2.739075737895837418e-03 2.440042822716614792e-03 2.525648150585534622e-03 2.872578564287398689e-03
5.010020040080159776e-02 2.780525743812667545e-03 6.359818419932863811e-04 2.759986802425447132e-03 2.682172707880445695e-03 2.852328275906659393e-03 2.959128852624009695e-03 2.709005905083983895e-03 2.684096243742902128e-03 3.106450315875623584e-03 2.760491359738658900e-03 2.862098232309518396e-03 3.260564928138771218e-03
6.012024048096192147e-02 3.657652156475625378e-03 7.410211103418690159e-04 3.630748718567907915e-03 3.546436680688299595e-03 3.742842329320217494e-03 3.866408039360086368e-03 3.573757852720564621e-03 3.543324152108635623e-03 4.038254894105817831e-03 3.634362996681487264e-03 3.757918205888813225e-03 4.215075150148780113e-03
7.014028056112224518e-02 5.285968477841548711e-03 8.340381134627135621e-04 5.250398764705918250e-03 5.166351501548970340e-03 5.384684221816505960e-03 5.522297119733910083e-03 5.190251093042706244e-03 5.153461317043433847e-03 5.715806028907303125e-03 5.259788305801018672e-03 5.408112672091877453e-03 5.909474099304798389e-03
8.016032064128256196e-02 7.927810730503434197e-03 8.385396704035991871e-04 7.882641311766388006e-03 7.818716950024206733e-03 8.031611453443094836e-03 8.166952650320177809e-03 7.829921227883470877e-03 7.788802106946727567e-03 8.361943536080881229e-03 7.901762923851104667e-03 8.066766562788650272e-03 8.548526817634077499e-03
9.018036072144287874e-02 1.176595660184886864e-02 6.512796104474771232e-04 1.171380408235596707e-02 1.170457212043879078e-02 1.185366306577053871e-02 1.195222229219513113e-02 1.168856547706163818e-02 1.165004202400397697e-02 1.210501564866620257e-02 1.174675486407444555e-02 1.190239707421685694e-02 1.223794025435279674e-02
