# Omega Rho_mean
8.416833667334668867e-01 6.945172060761500843e-01
8.517034068136272174e-01 7.128312893627737346e-01
8.617234468937875480e-01 7.314422750301809995e-01
8.717434869739478787e-01 7.502023409610799609e-01
8.817635270541082093e-01 7.689561832736482305e-01
8.917835671342685400e-01 7.875428079781409130e-01
9.018036072144288706e-01 8.057976655870981997e-01
9.118236472945890903e-01 8.235550851792223792e-01
9.218436873747494209e-01 8.406509465657667768e-01
9.318637274549097516e-01 8.569255121596028868e-01
9.418837675350700822e-01 8.722263277324269204e-01
9.519038076152304129e-01 8.864110911673381832e-01
9.619238476953907435e-01 8.993503845688782805e-01
9.719438877755510742e-01 9.109301661136982586e-01
9.819639278557114048e-01 9.210539252279341671e-01
9.919839679358717355e-01 9.296444178855356455e-01
1.002004008016031955e+00 9.366449163115422305e-01
1.012024048096192397e+00 9.420199293432920395e-01
1.022044088176352616e+00 9.457553736408035316e-01
1.032064128256513058e+00 9.478582014178902337e-01
1.042084168336673278e+00 9.483555135754258014e-01
1.052104208416833719e+00 9.472932097366244530e-01
1.062124248496993939e+00 9.447342429438709832e-01
1.072144288577154159e+00 9.407565613456491116e-01
1.082164328657314600e+00 9.354508252674036406e-01
1.092184368737474820e+00 9.289179914684171369e-01
1.102204408817635262e+00 9.212668526214400355e-01
1.112224448897795481e+00 9.126116138751058093e-01
1.122244488977955923e+00 9.030695773559243023e-01
1.132264529058116143e+00 8.927589932139384787e-01
1.142284569138276584e+00 8.817971212179412932e-01
1.152304609218436804e+00 8.702985343428540910e-01
1.162324649298597246e+00 8.583736803416863737e-01
1.172344689378757465e+00 8.461277073483763900e-01
1.182364729458917685e+00 8.336595476260217907e-01
1.192384769539078126e+00 8.210612462866241357e-01
1.202404809619238346e+00 8.084175150486880845e-01
1.212424849699398788e+00 7.958054872859017248e-01
1.222444889779559007e+00 7.832946477248698969e-01
1.232464929859719449e+00 7.709469098850197932e-01
1.242484969939879669e+00 7.588168138164613774e-01
1.252505010020040110e+00 7.469518193381012860e-01
1.262525050100200330e+00 7.353926705182385337e-01
1.272545090180360772e+00 7.241738109149096214e-01
1.282565130260520991e+00 7.133238308244256309e-01
1.292585170340681211e+00 7.028659311204509264e-01
1.302605210420841653e+00 6.928183907290265120e-01
1.312625250501001872e+00 6.831950273457461087e-01
1.322645290581162314e+00 6.740056431179296537e-01
1.332665330661322534e+00 6.652564494591711730e-01
1.342685370741482975e+00 6.569504665689438472e-01
1.352705410821643195e+00 6.490878947511362629e-01
1.362725450901803637e+00 6.416664561848792747e-01
1.372745490981963856e+00 6.346817063947673976e-01
1.382765531062124298e+00 6.281273158428575254e-01
1.392785571142284518e+00 6.219953222711671614e-01
1.402805611222444737e+00 6.162763554172953073e-01
1.412825651302605179e+00 6.109598354261194242e-01
1.422845691382765398e+00 6.060341470884283988e-01
1.432865731462925840e+00 6.014867916615166399e-01
1.442885771543086060e+00 5.973045184932632701e-01
1.452905811623246501e+00 5.934734383619972853e-01
1.462925851703406721e+00 5.899791205997679810e-01
1.472945891783567163e+00 5.868066759165243562e-01
1.482965931863727382e+00 5.839408267357780735e-01
1.492985971943887824e+00 5.813659668150705784e-01
1.503006012024048044e+00 5.790662117718368140e-01
1.513026052104208263e+00 5.770254419427640613e-01
1.523046092184368705e+00 5.752273391171300876e-01
1.533066132264528925e+00 5.736554181922801643e-01
1.543086172344689366e+00 5.722930551042839653e-01
1.553106212424849586e+00 5.711235119655355685e-01
1.563126252505010028e+00 5.701299603187675036e-01
1.573146292585170247e+00 5.692955033994020475e-01
1.583166332665330689e+00 5.686031980987604761e-01
1.593186372745490909e+00 5.680360772536665603e-01
1.603206412825651128e+00 5.675771727698526448e-01
1.613226452905811570e+00 5.672095401408701054e-01
1.623246492985971789e+00 5.669162845643831439e-01
1.633266533066132231e+00 5.666805890467592199e-01
1.643286573146292451e+00 5.664857447432466442e-01
1.653306613226452892e+00 5.663151834830981723e-01
1.663326653306613112e+00 5.661525127754717390e-01
1.673346693386773554e+00 5.659815530146632412e-01
1.683366733466933773e+00 5.657863771334306069e-01
1.693386773547094215e+00 5.655513521568380497e-01
1.703406813627254435e+00 5.652611829039970726e-01
1.713426853707414654e+00 5.649009570745266995e-01
1.723446893787575096e+00 5.644561920049261383e-01
1.733466933867735316e+00 5.639128820504885065e-01
1.743486973947895757e+00 5.632575468364128257e-01
1.753507014028055977e+00 5.624772794831034428e-01
1.763527054108216419e+00 5.615597945300324634e-01
1.773547094188376638e+00 5.604934750857997194e-01
1.783567134268537080e+00 5.592674186235423450e-01
1.793587174348697300e+00 5.578714808610818476e-01
1.803607214428857741e+00 5.562963174048126680e-01
1.813627254509017961e+00 5.545334223947131491e-01
1.823647294589178181e+00 5.525751638428789692e-01
1.833667334669338622e+00 5.504148151108732012e-01
1.843687374749498842e+00 5.480465820661861720e-01
1.853707414829659283e+00 5.454656256102143885e-01
1.863727454909819503e+00 5.426680790930438203e-01
1.873747494989979945e+00 5.396510604302883207e-01
1.883767535070140164e+00 5.364126785208911397e-01
1.893787575150300606e+00 5.329520339948548013e-01
1.903807615230460826e+00 5.292692139468864188e-01
1.913827655310621267e+00 5.253652807812558834e-01
1.923847695390781487e+00 5.212422550228452689e-01
1.933867735470941707e+00 5.169030923940272082e-01
1.943887775551102148e+00 5.123516550949595016e-01
1.953907815631262368e+00 5.075926776469813495e-01
1.963927855711422810e+00 5.026317276412580748e-01
1.973947895791583029e+00 4.974751615510487612e-01
1.983967935871743471e+00 4.921300762167473142e-01
1.993987975951903691e+00 4.866042563648994568e-01
2.004008016032063910e+00 4.809061187054913256e-01
2.014028056112224352e+00 4.750446530417530289e-01
2.024048096192384794e+00 4.690293611443615007e-01
2.034068136272544791e+00 4.628701937239201314e-01
2.044088176352705233e+00 4.565774863074038015e-01
2.054108216432865675e+00 4.501618944798037592e-01
2.064128256513026116e+00 4.436343290571038711e-01
2.074148296593186114e+00 4.370058918622296007e-01
2.084168336673346555e+00 4.302878125030121237e-01
2.094188376753506997e+00 4.234913867512160035e-01
2.104208416833667439e+00 4.166279169401864158e-01
2.114228456913827436e+00 4.097086548509758508e-01
2.124248496993987878e+00 4.027447474245561820e-01
2.134268537074148320e+00 3.957471856151422163e-01
2.144288577154308317e+00 3.887267567932120027e-01
2.154308617234468759e+00 3.816940007167142213e-01
2.164328657314629201e+00 3.746591694341280254e-01
2.174348697394789642e+00 3.676321911492219652e-01
2.184368737474949640e+00 3.606226381159294836e-01
2.194388777555110082e+00 3.536396986776955131e-01
2.204408817635270523e+00 3.466921532797148098e-01
2.214428857715430965e+00 3.397883545757495183e-01
2.224448897795590963e+00 3.329362113552071234e-01
2.234468937875751404e+00 3.261431763179134524e-01
2.244488977955911846e+00 3.194162373894166018e-01
2.254509018036071843e+00 3.127619125166068992e-01
2.264529058116232285e+00 3.061862476359397123e-01
2.274549098196392727e+00 2.996948176830772081e-01
2.284569138276553169e+00 2.932927303145879683e-01
2.294589178356713166e+00 2.869846321882025819e-01
2.304609218436873608e+00 2.807747174908593046e-01
2.314629258517034049e+00 2.746667384844679871e-01
2.324649298597194491e+00 2.686640178685874014e-01
2.334669338677354489e+00 2.627694626215806295e-01
2.344689378757514930e+00 2.569855791998409966e-01
2.354709418837675372e+00 2.513144897858238802e-01
2.364729458917835370e+00 2.457579494178722401e-01
2.374749498997995811e+00 2.403173637794944195e-01
2.384769539078156253e+00 2.349938074790715592e-01
2.394789579158316695e+00 2.297880426226081019e-01
2.404809619238476692e+00 2.247005375600769073e-01
2.414829659318637134e+00 2.197314856020442519e-01
2.424849699398797576e+00 2.148808236565189766e-01
2.434869739478958017e+00 2.101482505855003236e-01
2.444889779559118015e+00 2.055332452416589739e-01
2.454909819639278457e+00 2.010350840844108422e-01
2.464929859719438898e+00 1.966528582776312373e-01
2.474949899799598896e+00 1.923854902508696230e-01
2.484969939879759337e+00 1.882317495980185829e-01
2.494989979959919779e+00 1.841902683787836892e-01
2.505010020040080221e+00 1.802595556888518802e-01
2.515030060120240218e+00 1.764380115432529206e-01
2.525050100200400660e+00 1.727239400342224784e-01
2.535070140280561102e+00 1.691155617524361388e-01
2.545090180360721543e+00 1.656110254881042188e-01
2.555110220440881541e+00 1.622084191989970337e-01
2.565130260521041983e+00 1.589057802750434845e-01
2.575150300601202424e+00 1.557011050840740318e-01
2.585170340681362422e+00 1.525923578525208990e-01
2.595190380761522864e+00 1.495774788706626113e-01
2.605210420841683305e+00 1.466543920603463891e-01
2.615230460921843747e+00 1.438210119378225404e-01
2.625250501002003745e+00 1.410752499640731683e-01
2.635270541082164186e+00 1.384150203604503915e-01
2.645290581162324628e+00 1.358382453703484982e-01
2.655310621242485070e+00 1.333428600176705947e-01
2.665330661322645067e+00 1.309268163980292221e-01
2.675350701402805509e+00 1.285880875069178031e-01
2.685370741482965951e+00 1.263246706528407259e-01
2.695390781563125948e+00 1.241345904725356941e-01
2.705410821643286390e+00 1.220159015834382243e-01
2.715430861723446831e+00 1.199666908793805414e-01
2.725450901803607273e+00 1.179850795287998161e-01
2.735470941883767271e+00 1.160692246592839455e-01
2.745490981963927712e+00 1.142173207790770362e-01
2.755511022044088154e+00 1.124276009508214103e-01
2.765531062124248596e+00 1.106983377354153614e-01
2.775551102204408593e+00 1.090278439170683650e-01
2.785571142284569035e+00 1.074144730526031544e-01
2.795591182364729477e+00 1.058566198339188358e-01
2.805611222444889474e+00 1.043527203005763238e-01
2.815631262525049916e+00 1.029012519098826545e-01
2.825651302605210358e+00 1.015007334726085592e-01
2.835671342685370799e+00 1.001497249840516829e-01
2.845691382765530797e+00 9.884682734400730697e-02
2.855711422845691239e+00 9.759068199579311320e-02
2.865731462925851680e+00 9.637997047222285341e-02
2.875751503006012122e+00 9.521341388587983845e-02
2.885771543086172120e+00 9.408977234938989409e-02
2.895791583166332561e+00 9.300784434146883162e-02
2.905811623246493003e+00 9.196646603872449255e-02
2.915831663326653000e+00 9.096451059247240289e-02
2.925851703406813442e+00 9.000088739058897946e-02
2.935871743486973884e+00 8.907454128489421252e-02
2.945891783567134325e+00 8.818445179177389348e-02
2.955911823647294323e+00 8.732963229020040963e-02
2.965931863727454765e+00 8.650912919960825065e-02
2.975951903807615206e+00 8.572202114850287213e-02
2.985971943887775648e+00 8.496741814314663632e-02
2.995991983967935646e+00 8.424446073555019732e-02
3.006012024048096087e+00 8.355231918221600607e-02
3.016032064128256529e+00 8.289019262369153040e-02
3.026052104208416527e+00 8.225730825598553952e-02
3.036072144288576968e+00 8.165292051260800155e-02
3.046092184368737410e+00 8.107631026595044088e-02
3.056112224448897852e+00 8.052678402191609797e-02
3.066132264529057849e+00 8.000367314429764065e-02
3.076152304609218291e+00 7.950633308139158639e-02
3.086172344689378733e+00 7.903414261081782854e-02
3.096192384769539174e+00 7.858650309522310917e-02
3.106212424849699172e+00 7.816283776101502767e-02
3.116232464929859614e+00 7.776259098628691968e-02
3.126252505010020055e+00 7.738522760635527242e-02
3.136272545090180053e+00 7.703023223708592437e-02
3.146292585170340494e+00 7.669710861515384448e-02
3.156312625250500936e+00 7.638537895190855576e-02
3.166332665330661378e+00 7.609458331149231147e-02
3.176352705410821375e+00 7.582427899640110935e-02
3.186372745490981817e+00 7.557403995394459950e-02
3.196392785571142259e+00 7.534345620435117796e-02
3.206412825651302256e+00 7.513213327611077685e-02
3.216432865731462698e+00 7.493969166297848039e-02
3.226452905811623140e+00 7.476576629637601834e-02
3.236472945891783581e+00 7.461000603580386636e-02
3.246492985971943579e+00 7.447207316698392643e-02
3.256513026052104021e+00 7.435164292277772480e-02
3.266533066132264462e+00 7.424840301854475355e-02
3.276553106212424904e+00 7.416205319675940599e-02
3.286573146292584902e+00 7.409230478693909494e-02
3.296593186372745343e+00 7.403888028825429679e-02
3.306613226452905785e+00 7.400151295178405975e-02
3.316633266533065783e+00 7.397994638307338333e-02
3.326653306613226224e+00 7.397393416165486124e-02
3.336673346693386666e+00 7.398323946421037078e-02
3.346693386773547108e+00 7.400763470378005082e-02
3.356713426853707105e+00 7.404690118090584416e-02
3.366733466933867547e+00 7.410082874770837491e-02
3.376753507014027988e+00 7.416921547599562847e-02
3.386773547094188430e+00 7.425186734448326054e-02
3.396793587174348428e+00 7.434859793247541870e-02
3.406813627254508869e+00 7.445922812070243646e-02
3.416833667334669311e+00 7.458358580828661211e-02
3.426853707414829309e+00 7.472150562958504438e-02
3.436873747494989750e+00 7.487282869312264499e-02
3.446893787575150192e+00 7.503740231253583359e-02
3.456913827655310634e+00 7.521507976421210051e-02
3.466933867735470631e+00 7.540572003718848393e-02
3.476953907815631073e+00 7.560918759991805405e-02
3.486973947895791515e+00 7.582535217137804928e-02
3.496993987975951956e+00 7.605408850029954371e-02
3.507014028056111954e+00 7.629527615311050559e-02
3.517034068136272396e+00 7.654879930313539249e-02
3.527054108216432837e+00 7.681454653204011773e-02
3.537074148296592835e+00 7.709241063627869650e-02
3.547094188376753277e+00 7.738228843822304859e-02
3.557114228456913718e+00 7.768408060288502226e-02
3.567134268537074160e+00 7.799769146253027197e-02
3.577154308617234157e+00 7.832302884504005469e-02
3.587174348697394599e+00 7.866000390795206687e-02
3.597194388777555041e+00 7.900853097896867738e-02
3.607214428857715482e+00 7.936852739830763115e-02
3.617234468937875480e+00 7.973991336874759750e-02
3.627254509018035922e+00 8.012261180954653728e-02
3.637274549098196363e+00 8.051654821471294909e-02
3.647294589178356361e+00 8.092165051292778133e-02
3.657314629258516803e+00 8.133784893911086278e-02
3.667334669338677244e+00 8.176507590025530736e-02
3.677354709418837686e+00 8.220326585191771451e-02
3.687374749498997684e+00 8.265235517782638930e-02
3.697394789579158125e+00 8.311228206988047207e-02
3.707414829659318567e+00 8.358298641377745475e-02
3.717434869739479009e+00 8.406440968201037145e-02
3.727454909819639006e+00 8.455649481944808865e-02
3.737474949899799448e+00 8.505918614489416107e-02
3.747494989979959890e+00 8.557242924710545262e-02
3.757515030060119887e+00 8.609617088746247815e-02
3.767535070140280329e+00 8.663035890478784640e-02
3.777555110220440771e+00 8.717494212378484875e-02
3.787575150300601212e+00 8.772987026435172253e-02
3.797595190380761210e+00 8.829509385538245048e-02
3.807615230460921651e+00 8.887056415022018263e-02
3.817635270541082093e+00 8.945623304647044860e-02
3.827655310621242535e+00 9.005205300837247628e-02
3.837675350701402532e+00 9.065797698655976566e-02
3.847695390781562974e+00 9.127395834679188913e-02
3.857715430861723416e+00 9.189995079890971030e-02
3.867735470941883413e+00 9.253590832445950098e-02
3.877755511022043855e+00 9.318178511465124991e-02
3.887775551102204297e+00 9.383753549970298702e-02
3.897795591182364738e+00 9.450311389127791228e-02
3.907815631262524736e+00 9.517847471996240816e-02
3.917835671342685178e+00 9.586357237378655138e-02
3.927855711422845619e+00 9.655836115126309460e-02
3.937875751503006061e+00 9.726279519346676949e-02
3.947895791583166059e+00 9.797682844184900375e-02
3.957915831663326500e+00 9.870041458604761342e-02
3.967935871743486942e+00 9.943350700853637036e-02
3.977955911823646939e+00 1.001760587488546572e-01
3.987975951903807381e+00 1.009280224502863144e-01
3.997995991983967823e+00 1.016893503174432500e-01
4.008016032064127820e+00 1.024599940802295717e-01
4.018036072144288262e+00 1.032399049469679142e-01
4.028056112224448704e+00 1.040290335722507536e-01
4.038076152304609145e+00 1.048273300179441425e-01
4.048096192384769587e+00 1.056347437169211367e-01
4.058116232464930029e+00 1.064512234442729632e-01
4.068136272545089582e+00 1.072767172823997361e-01
4.078156312625250024e+00 1.081111725934066625e-01
4.088176352705410466e+00 1.089545359873798497e-01
4.098196392785570907e+00 1.098067532995762458e-01
4.108216432865731349e+00 1.106677695649151139e-01
4.118236472945891791e+00 1.115375289890519483e-01
4.128256513026052232e+00 1.124159749320877977e-01
4.138276553106212674e+00 1.133030498852073131e-01
4.148296593186372228e+00 1.141986954517185682e-01
4.158316633266532669e+00 1.151028523252601299e-01
4.168336673346693111e+00 1.160154602813487090e-01
4.178356713426853553e+00 1.169364581530575598e-01
4.188376753507013994e+00 1.178657838230882660e-01
4.198396793587174436e+00 1.188033742080513711e-01
4.208416833667334878e+00 1.197491652473793300e-01
4.218436873747494431e+00 1.207030918956392973e-01
4.228456913827654873e+00 1.216650881114082622e-01
4.238476953907815314e+00 1.226350868485509976e-01
4.248496993987975756e+00 1.236130200509676508e-01
4.258517034068136198e+00 1.245988186512886620e-01
4.268537074148296639e+00 1.255924125600571539e-01
4.278557114228457081e+00 1.265937306649882743e-01
4.288577154308616635e+00 1.276027008334267299e-01
4.298597194388777076e+00 1.286192499076368456e-01
4.308617234468937518e+00 1.296433037020271462e-01
4.318637274549097960e+00 1.306747870151662161e-01
4.328657314629258401e+00 1.317136236210681988e-01
4.338677354709418843e+00 1.327597362786173130e-01
4.348697394789579285e+00 1.338130467350258090e-01
4.358717434869739726e+00 1.348734757325394662e-01
4.368737474949899280e+00 1.359409430116172435e-01
4.378757515030059722e+00 1.370153673221886081e-01
4.388777555110220163e+00 1.380966664314111636e-01
4.398797595190380605e+00 1.391847571275277029e-01
4.408817635270541047e+00 1.402795552385826816e-01
4.418837675350701488e+00 1.413809756383555549e-01
4.428857715430861930e+00 1.424889322617139686e-01
4.438877755511021483e+00 1.436033381090937588e-01
4.448897795591181925e+00 1.447241052697244568e-01
4.458917835671342367e+00 1.458511449315235686e-01
4.468937875751502808e+00 1.469843673946368001e-01
4.478957915831663250e+00 1.481236820902637752e-01
4.488977955911823692e+00 1.492689975941004221e-01
4.498997995991984133e+00 1.504202216465614361e-01
4.509018036072143687e+00 1.515772611694851391e-01
4.519038076152304129e+00 1.527400222793088014e-01
4.529058116232464570e+00 1.539084103159060191e-01
4.539078156312625012e+00 1.550823298528533900e-01
4.549098196392785454e+00 1.562616847223841643e-01
4.559118236472945895e+00 1.574463780375320865e-01
4.569138276553106337e+00 1.586363122073567999e-01
4.579158316633266779e+00 1.598313889606712002e-01
4.589178356713426332e+00 1.610315093757875293e-01
4.599198396793586774e+00 1.622365738931921542e-01
4.609218436873747216e+00 1.634464823361364005e-01
4.619238476953907657e+00 1.646611339518993244e-01
4.629258517034068099e+00 1.658804274140051049e-01
4.639278557114228541e+00 1.671042608604996205e-01
4.649298597194388982e+00 1.683325319086065308e-01
4.659318637274548536e+00 1.695651376955448764e-01
4.669338677354708977e+00 1.708019748784849745e-01
4.679358717434869419e+00 1.720429396841414993e-01
4.689378757515029861e+00 1.732879279222544755e-01
4.699398797595190302e+00 1.745368350101401678e-01
4.709418837675350744e+00 1.757895560045801275e-01
4.719438877755511186e+00 1.770459856238164598e-01
4.729458917835670739e+00 1.783060182810435323e-01
4.739478957915831181e+00 1.795695480967351432e-01
4.749498997995991623e+00 1.808364689361560695e-01
4.759519038076152064e+00 1.821066744368580181e-01
4.769539078156312506e+00 1.833800580295091853e-01
4.779559118236472948e+00 1.846565129710340536e-01
4.789579158316633389e+00 1.859359323592645885e-01
4.799599198396793831e+00 1.872182091766795842e-01
4.809619238476953385e+00 1.885032363067654093e-01
4.819639278557113826e+00 1.897909065608262558e-01
4.829659318637274268e+00 1.910811127081785687e-01
4.839679358717434710e+00 1.923737475045782519e-01
4.849699398797595151e+00 1.936687037093496322e-01
4.859719438877755593e+00 1.949658741253077476e-01
4.869739478957916035e+00 1.962651516174250266e-01
4.879759519038075588e+00 1.975664291415449303e-01
4.889779559118236030e+00 1.988695997580292307e-01
4.899799599198396471e+00 2.001745566881882321e-01
4.909819639278556913e+00 2.014811933062555793e-01
4.919839679358717355e+00 2.027894031885525972e-01
4.929859719438877796e+00 2.040990801265133436e-01
4.939879759519038238e+00 2.054101181596419412e-01
4.949899799599197792e+00 2.067224115936336371e-01
4.959919839679358233e+00 2.080358550301001364e-01
4.969939879759518675e+00 2.093503433902062505e-01
4.979959919839679117e+00 2.106657719383902561e-01
4.989979959919839558e+00 2.119820363110020423e-01
5.000000000000000000e+00 2.132990325234352391e-01
