# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.000000000000000021e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002002002002001985e-02 3.694717058676502057e-04 5.920936266697958601e-05 3.930411261988374112e-04 3.901951288830901544e-04 3.933042201411566336e-04 3.847450167413441272e-04 3.930424007613834655e-04 3.628473550365087278e-04 3.840194097868971073e-04 3.725817766466781511e-04 3.993299228963864537e-04 3.661950838214658678e-04
4.004004004004003969e-02 7.826255227156310966e-04 1.191053700475663661e-04 8.279675169416306517e-04 8.260544217744561837e-04 8.284353308798274220e-04 8.170175600428946153e-04 8.173933819546385163e-04 7.781421263795796576e-04 8.056405239890251750e-04 8.124793742332751855e-04 8.482475608997500386e-04 7.780567716872415114e-04
6.006006006006005954e-02 1.176248371236166771e-03 1.984743502158120229e-04 1.248258130938978113e-03 1.248918631950782839e-03 1.249248051134960310e-03 1.235064659712800141e-03 1.223200902600353641e-03 1.174728104404111975e-03 1.208649009910783140e-03 1.243245565814357200e-03 1.287620191029400368e-03 1.170970234459921874e-03
8.008008008008007939e-02 1.501092533350671231e-03 2.591917570545383947e-04 1.591479509799316938e-03 1.596868819408430633e-03 1.593406920593933886e-03 1.578367658962468150e-03 1.554154250157028638e-03 1.501242003829794842e-03 1.538354778681210898e-03 1.600573491693138995e-03 1.647024978494432152e-03 1.497279627728122751e-03
1.001001001001000923e-01 1.714347084746319517e-03 2.646641653923463696e-04 1.802371239713214434e-03 1.814445411063285007e-03 1.805565882450192207e-03 1.793104645989154321e-03 1.761175396786364639e-03 1.713113613784501138e-03 1.747068931769572581e-03 1.826181242940283847e-03 1.862848231819310123e-03 1.715389788569036348e-03
1.201201201201201191e-01 1.798445823399748853e-03 2.004455514437345843e-04 1.858735616281819878e-03 1.878300807629474430e-03 1.863162495233997495e-03 1.857048012117653484e-03 1.824846720018691131e-03 1.792233561375271202e-03 1.815747694775488160e-03 1.894629594177799949e-03 1.908961598611947806e-03 1.807637522736935728e-03
1.401401401401401459e-01 1.760490157918863721e-03 8.747313544094674151e-05 1.772960449210447343e-03 1.799098206639636235e-03 1.778066339011053192e-03 1.781072378294223935e-03 1.755668629986861882e-03 1.746634703873004534e-03 1.754113429836797518e-03 1.816047550656854854e-03 1.800158187694843228e-03 1.779582282751236526e-03
1.601601601601601588e-01 1.633779407125399499e-03 1.011707902237809917e-04 1.590314511657186462e-03 1.620696414089963086e-03 1.595185241451000735e-03 1.608254561559517787e-03 1.593742849517578667e-03 1.611425892299117070e-03 1.600728113429803140e-03 1.635263012353411777e-03 1.588713841943619701e-03 1.662350118076105256e-03
1.801801801801801717e-01 1.467687834460943992e-03 2.368344597397177608e-04 1.371612450121744483e-03 1.403558421653806768e-03 1.375336109825126647e-03 1.397756761610062124e-03 1.394716609086412221e-03 1.437561916555580091e-03 1.409792110082625080e-03 1.414393940042373270e-03 1.342559892282093595e-03 1.503783877349752817e-03
2.002002002002001846e-01 1.304408142575510165e-03 3.572598628996229196e-04 1.164786395549009465e-03 1.196167609987620461e-03 1.166707419397920590e-03 1.196981863066972664e-03 1.203797791655621639e-03 1.267929742782992119e-03 1.225785791352726906e-03 1.203281822539547163e-03 1.113405376484213199e-03 1.345724633795861895e-03
2.202202202202202252e-01 1.168811889882188839e-03 4.544720337861456834e-04 9.948336935153706539e-04 1.024374930987796174e-03 9.945780751027079921e-04 1.031251082196486119e-03 1.045742756225257657e-03 1.127300670996858687e-03 1.073451644622489725e-03 1.028468682060882863e-03 9.265694971915246301e-04 1.213537419715269260e-03
2.402402402402402382e-01 1.067375518273547957e-03 5.331004133760166869e-04 8.660239481369518162e-04 8.930632639239251790e-04 8.633908906785619499e-04 9.053527144756983325e-04 9.257177192083438678e-04 1.021816939972906629e-03 9.582303852429372880e-04 8.950041049738859458e-04 7.850253924390801063e-04 1.114317220157323880e-03
2.602602602602602788e-01 1.000325482969727621e-03 6.007079969750002977e-04 7.756846372475349142e-04 7.999357060424376132e-04 7.705305011714061979e-04 8.171176944981553992e-04 8.422643781638194981e-04 9.513049697437161393e-04 8.790355888089467114e-04 8.005347503906816561e-04 6.843336137487207593e-04 1.048865662464372591e-03
2.802802802802802917e-01 9.637044315034095157e-04 6.632506772298139971e-04 7.177024734720972160e-04 7.389835607620486892e-04 7.098588977482105751e-04 7.607123135992945127e-04 7.902332548813547318e-04 9.115806443288602826e-04 8.309833617650647184e-04 7.389415685462069790e-04 6.169260327808034168e-04 1.013548102735764740e-03
3.003003003003003046e-01 9.589452464166337356e-04 7.289304918279278060e-04 6.905887288270499361e-04 7.087690581901736437e-04 6.797550864930675769e-04 7.349979463190936535e-04 7.692608371334609847e-04 9.036831515822855293e-04 8.141205357748561126e-04 7.087084105371791809e-04 5.795887897359840949e-04 1.010234454084336150e-03
3.203203203203203175e-01 9.833257510979864953e-04 8.012888116699103634e-04 6.904850790097579512e-04 7.052209606481765671e-04 6.762072570727338267e-04 7.360817098957358117e-04 7.760367916376010883e-04 9.248873936842646548e-04 8.252604987942714805e-04 7.057517455040709237e-04 5.674642419599586337e-04 1.036246876461527702e-03
3.403403403403403304e-01 1.040410468844464847e-03 8.863588864977142798e-04 7.189660454704411337e-04 7.296509547081339283e-04 7.005275427672489480e-04 7.655536670123021421e-04 8.129145859038883161e-04 9.786151511892184334e-04 8.670160478171943987e-04 7.314588074823740859e-04 5.806852553876882660e-04 1.095335618295614592e-03
3.603603603603603434e-01 1.140460177717337199e-03 9.937846322024463698e-04 7.831142444411297830e-04 7.887079888653805671e-04 7.593470113565267817e-04 8.305095377211034295e-04 8.881189725036863283e-04 1.074855457185095765e-03 9.480465871262387092e-04 7.926845226217133639e-04 6.241438535962359757e-04 1.198085021444281455e-03
3.803803803803803563e-01 1.299642352802685662e-03 1.135545845250145658e-03 8.952982239137149273e-04 8.939675651449058768e-04 8.643408960896307829e-04 9.430968070168172348e-04 1.015416154450188421e-03 1.229590741880614256e-03 1.082598615859902942e-03 9.014199033858053814e-04 7.072444967213694332e-04 1.360967278926902444e-03
4.004004004004003692e-01 1.540996198588984872e-03 1.324856462908251134e-03 1.074669594181168128e-03 1.063221609301564976e-03 1.033661214131676971e-03 1.121750513983414991e-03 1.215532488663315829e-03 1.465987212991927673e-03 1.291781497134546078e-03 1.076193861751967122e-03 8.452704748159951863e-04 1.607180950822688316e-03
4.204204204204204376e-01 1.887090365952949923e-03 1.566978392699846937e-03 1.343206450599664136e-03 1.316391981025356742e-03 1.288177972230665274e-03 1.386687610000055621e-03 1.511241637808151536e-03 1.807718497321271879e-03 1.598038670516911284e-03 1.338029230360742979e-03 1.056700376984808865e-03 1.958819870922976630e-03
4.404404404404404505e-01 2.370379358672230086e-03 1.864941411078425591e-03 1.734156663857437490e-03 1.683814461999955710e-03 1.659721310156991522e-03 1.768432035070155017e-03 1.936375204419425993e-03 2.289046166544618684e-03 2.034432900572726716e-03 1.718871453139058682e-03 1.370525878234067543e-03 2.447564769095545226e-03
4.604604604604604634e-01 3.021859880557463320e-03 2.206819293830059731e-03 2.285193779747767256e-03 2.199520999633270205e-03 2.184683981348068977e-03 2.300542966710132989e-03 2.527496270804585957e-03 2.944125946949643826e-03 2.635596039034733377e-03 2.254764647853361482e-03 1.821767954102639520e-03 3.102811347697278111e-03
