# Omega Rho_mean
5.911823647294588424e-01 4.627155525215830845e-01
6.012024048096191731e-01 4.988295014684602235e-01
6.112224448897795037e-01 5.377092293657983468e-01
6.212424849699398344e-01 5.790133870429415852e-01
6.312625250501001650e-01 6.222979002827859762e-01
6.412825651302604957e-01 6.670166827703700729e-01
6.513026052104208263e-01 7.125291057457847632e-01
6.613226452905811570e-01 7.581145524156405191e-01
6.713426853707414876e-01 8.029937541473115559e-01
6.813627254509018183e-01 8.463559259559736425e-01
6.913827655310621489e-01 8.873900801728438203e-01
7.014028056112223686e-01 9.253183889262608375e-01
7.114228456913826992e-01 9.594291690772144277e-01
7.214428857715430299e-01 9.891070241634388749e-01
7.314629258517033605e-01 1.013857912396842087e+00
7.414829659318636912e-01 1.033327381747376261e+00
7.515030060120240218e-01 1.047310864654816376e+00
7.615230460921843525e-01 1.055755662190636102e+00
7.715430861723446831e-01 1.058754977000333719e+00
7.815631262525050138e-01 1.056534987523453983e+00
7.915831663326653445e-01 1.049436431367219535e+00
8.016032064128255641e-01 1.037892439349048956e+00
8.116232464929858947e-01 1.022404438754377587e+00
8.216432865731462254e-01 1.003517838550048280e+00
8.316633266533065560e-01 9.817989644196030152e-01
8.416833667334668867e-01 9.578143820201088232e-01
8.517034068136272174e-01 9.321133750926954287e-01
8.617234468937875480e-01 9.052139872570049706e-01
8.717434869739478787e-01 8.775927145352769854e-01
8.817635270541082093e-01 8.496776809331462177e-01
8.917835671342685400e-01 8.218449426394393020e-01
9.018036072144288706e-01 7.944174536814474497e-01
9.118236472945890903e-01 7.676661720993146476e-01
9.218436873747494209e-01 7.418127843078017314e-01
9.318637274549097516e-01 7.170335613312298628e-01
9.418837675350700822e-01 6.934639175276526846e-01
9.519038076152304129e-01 6.712033142083558834e-01
9.619238476953907435e-01 6.503202244035034552e-01
9.719438877755510742e-01 6.308569453963271956e-01
9.819639278557114048e-01 6.128341098818420596e-01
9.919839679358717355e-01 5.962547999144935940e-01
1.002004008016031955e+00 5.811082116623159655e-01
1.012024048096192397e+00 5.673728526657744187e-01
1.022044088176352616e+00 5.550192782055000107e-01
1.032064128256513058e+00 5.440123900544204805e-01
1.042084168336673278e+00 5.343133319314649077e-01
1.052104208416833719e+00 5.258810217761057393e-01
1.062124248496993939e+00 5.186733632223379242e-01
1.072144288577154159e+00 5.126481781250690206e-01
1.082164328657314600e+00 5.077639000377477396e-01
1.092184368737474820e+00 5.039800654717289108e-01
1.102204408817635262e+00 5.012576354832074532e-01
1.112224448897795481e+00 4.995591772567474220e-01
1.122244488977955923e+00 4.988489303992157953e-01
1.132264529058116143e+00 4.990927798820639638e-01
1.142284569138276584e+00 5.002581541070094673e-01
1.152304609218436804e+00 5.023138637096388193e-01
1.162324649298597246e+00 5.052298940634771807e-01
1.172344689378757465e+00 5.089771630596408025e-01
1.182364729458917685e+00 5.135272531538923602e-01
1.192384769539078126e+00 5.188521261714956756e-01
1.202404809619238346e+00 5.249238276412226956e-01
1.212424849699398788e+00 5.317141869983891267e-01
1.222444889779559007e+00 5.391945192280297450e-01
1.232464929859719449e+00 5.473353330443609943e-01
1.242484969939879669e+00 5.561060503372041719e-01
1.252505010020040110e+00 5.654747414672358641e-01
1.262525050100200330e+00 5.754078806346853980e-01
1.272545090180360772e+00 5.858701255540395003e-01
1.282565130260520991e+00 5.968241251387750301e-01
1.292585170340681211e+00 6.082303592058682096e-01
1.302605210420841653e+00 6.200470134307289882e-01
1.312625250501001872e+00 6.322298928117634498e-01
1.322645290581162314e+00 6.447323763927984563e-01
1.332665330661322534e+00 6.575054156093883551e-01
1.342685370741482975e+00 6.704975780101720684e-01
1.352705410821643195e+00 6.836551376194132112e-01
1.362725450901803637e+00 6.969222122630684968e-01
1.372745490981963856e+00 7.102409479882557664e-01
1.382765531062124298e+00 7.235517492440044496e-01
1.392785571142284518e+00 7.367935532158417233e-01
1.402805611222444737e+00 7.499041456915186421e-01
1.412825651302605179e+00 7.628205147650403140e-01
1.422845691382765398e+00 7.754792386234714563e-01
1.432865731462925840e+00 7.878169019160805586e-01
1.442885771543086060e+00 7.997705354670828770e-01
1.452905811623246501e+00 8.112780730398414519e-01
1.462925851703406721e+00 8.222788184123066557e-01
1.472945891783567163e+00 8.327139158932531648e-01
1.482965931863727382e+00 8.425268170982137539e-01
1.492985971943887824e+00 8.516637368789308216e-01
1.503006012024048044e+00 8.600740911336484107e-01
1.513026052104208263e+00 8.677109098632866946e-01
1.523046092184368705e+00 8.745312189495004773e-01
1.533066132264528925e+00 8.804963849036220314e-01
1.543086172344689366e+00 8.855724171674833611e-01
1.553106212424849586e+00 8.897302239752744590e-01
1.563126252505010028e+00 8.929458175592618341e-01
1.573146292585170247e+00 8.952004665826844843e-01
1.583166332665330689e+00 8.964807939182604102e-01
1.593186372745490909e+00 8.967788188832270801e-01
1.603206412825651128e+00 8.960919443744607138e-01
1.613226452905811570e+00 8.944228899485762163e-01
1.623246492985971789e+00 8.917795729551788453e-01
1.633266533066132231e+00 8.881749402980209096e-01
1.643286573146292451e+00 8.836267548752467782e-01
1.653306613226452892e+00 8.781573402871597489e-01
1.663326653306613112e+00 8.717932890096984355e-01
1.673346693386773554e+00 8.645651387820313394e-01
1.683366733466933773e+00 8.565070224818426281e-01
1.693386773547094215e+00 8.476562975953737533e-01
1.703406813627254435e+00 8.380531598363115675e-01
1.713426853707414654e+00 8.277402474601301963e-01
1.723446893787575096e+00 8.167622407415916497e-01
1.733466933867735316e+00 8.051654622818856799e-01
1.743486973947895757e+00 7.929974824910560605e-01
1.753507014028055977e+00 7.803067348794289204e-01
1.763527054108216419e+00 7.671421449730065900e-01
1.773547094188376638e+00 7.535527761674596370e-01
1.783567134268537080e+00 7.395874959316143249e-01
1.793587174348697300e+00 7.252946641660658056e-01
1.803607214428857741e+00 7.107218461064739312e-01
1.813627254509017961e+00 6.959155512403529809e-01
1.823647294589178181e+00 6.809209987686883903e-01
1.833667334669338622e+00 6.657819106945651599e-01
1.843687374749498842e+00 6.505403321605134348e-01
1.853707414829659283e+00 6.352364790731614974e-01
1.863727454909819503e+00 6.199086121832162455e-01
1.873747494989979945e+00 6.045929369356676242e-01
1.883767535070140164e+00 5.893235276946096057e-01
1.893787575150300606e+00 5.741322751178624673e-01
1.903807615230460826e+00 5.590488551854881916e-01
1.913827655310621267e+00 5.441007181079620114e-01
1.923847695390781487e+00 5.293130954755637108e-01
1.933867735470941707e+00 5.147090238662871409e-01
1.943887775551102148e+00 5.003093830792912922e-01
1.953907815631262368e+00 4.861329472304983801e-01
1.963927855711422810e+00 4.721964469164102729e-01
1.973947895791583029e+00 4.585146408991295219e-01
1.983967935871743471e+00 4.451003955228023945e-01
1.993987975951903691e+00 4.319647703688925811e-01
2.004008016032063910e+00 4.191171088937555300e-01
2.014028056112224352e+00 4.065651324389597532e-01
2.024048096192384794e+00 3.943150366878194202e-01
2.034068136272544791e+00 3.823715892693015372e-01
2.044088176352705233e+00 3.707382276156223622e-01
2.054108216432865675e+00 3.594171561744031740e-01
2.064128256513026116e+00 3.484094422853498685e-01
2.074148296593186114e+00 3.377151099183261507e-01
2.084168336673346555e+00 3.273332308982657146e-01
2.094188376753506997e+00 3.172620129820141188e-01
2.104208416833667439e+00 3.074988845551583916e-01
2.114228456913827436e+00 2.980405755631754250e-01
2.124248496993987878e+00 2.888831945010476021e-01
2.134268537074148320e+00 2.800223012671896328e-01
2.144288577154308317e+00 2.714529758427547401e-01
2.154308617234468759e+00 2.631698827028386423e-01
2.164328657314629201e+00 2.551673309567623615e-01
2.174348697394789642e+00 2.474393303344755435e-01
2.184368737474949640e+00 2.399796429793247532e-01
2.194388777555110082e+00 2.327818312509503662e-01
2.204408817635270523e+00 2.258393016164249867e-01
2.214428857715430965e+00 2.191453447510796071e-01
2.224448897795590963e+00 2.126931721032989386e-01
2.234468937875751404e+00 2.064759489470184284e-01
2.244488977955911846e+00 2.004868242615055474e-01
2.254509018036071843e+00 1.947189574841000914e-01
2.264529058116232285e+00 1.891655423983392426e-01
2.274549098196392727e+00 1.838198283269554256e-01
2.284569138276553169e+00 1.786751387774128397e-01
2.294589178356713166e+00 1.737248877919479462e-01
2.304609218436873608e+00 1.689625940815641381e-01
2.314629258517034049e+00 1.643818932020241763e-01
2.324649298597194491e+00 1.599765478657990958e-01
2.334669338677354489e+00 1.557404566056855288e-01
2.344689378757514930e+00 1.516676608582176178e-01
2.354709418837675372e+00 1.477523507086036803e-01
2.364729458917835370e+00 1.439888693387789687e-01
2.374749498997995811e+00 1.403717163443106708e-01
2.384769539078156253e+00 1.368955500449030305e-01
2.394789579158316695e+00 1.335551888600213510e-01
2.404809619238476692e+00 1.303456118948022047e-01
2.414829659318637134e+00 1.272619587905417515e-01
2.424849699398797576e+00 1.242995289380849216e-01
2.434869739478958017e+00 1.214537801582025178e-01
2.444889779559118015e+00 1.187203268716292837e-01
2.454909819639278457e+00 1.160949378765651907e-01
2.464929859719438898e+00 1.135735337535685174e-01
2.474949899799598896e+00 1.111521839744991219e-01
2.484969939879759337e+00 1.088271037670892061e-01
2.494989979959919779e+00 1.065946507561140177e-01
2.505010020040080221e+00 1.044513214574183252e-01
2.515030060120240218e+00 1.023937476239401151e-01
2.525050100200400660e+00 1.004186925078868892e-01
2.535070140280561102e+00 9.852304704118339251e-02
2.545090180360721543e+00 9.670382598304609612e-02
2.555110220440881541e+00 9.495816403957954566e-02
2.565130260521041983e+00 9.328331197952635656e-02
2.575150300601202424e+00 9.167663277535265109e-02
2.585170340681362422e+00 9.013559776220368691e-02
2.595190380761522864e+00 8.865778285602345099e-02
2.605210420841683305e+00 8.724086480425770340e-02
2.615230460921843747e+00 8.588261752815547212e-02
2.625250501002003745e+00 8.458090850763645696e-02
2.635270541082164186e+00 8.333369527015373202e-02
2.645290581162324628e+00 8.213902194551152280e-02
2.655310621242485070e+00 8.099501591813199064e-02
2.665330661322645067e+00 7.989988456392335681e-02
2.675350701402805509e+00 7.885191208536004859e-02
2.685370741482965951e+00 7.784945644041629809e-02
2.695390781563125948e+00 7.689094636667391514e-02
2.705410821643286390e+00 7.597487849786022096e-02
2.715430861723446831e+00 7.509981458833445145e-02
2.725450901803607273e+00 7.426437881918579453e-02
2.735470941883767271e+00 7.346725520740671200e-02
2.745490981963927712e+00 7.270718511072446488e-02
2.755511022044088154e+00 7.198296481329988228e-02
2.765531062124248596e+00 7.129344321517321059e-02
2.775551102204408593e+00 7.063751959958095017e-02
2.785571142284569035e+00 7.001414149301879442e-02
2.795591182364729477e+00 6.942230260571950751e-02
2.805611222444889474e+00 6.886104085596113367e-02
2.815631262525049916e+00 6.832943647067013515e-02
2.825651302605210358e+00 6.782661016688364131e-02
2.835671342685370799e+00 6.735172140585879430e-02
2.845691382765530797e+00 6.690396671418526175e-02
2.855711422845691239e+00 6.648257808635975319e-02
2.865731462925851680e+00 6.608682144154309768e-02
2.875751503006012122e+00 6.571599515268726488e-02
2.885771543086172120e+00 6.536942863443612195e-02
2.895791583166332561e+00 6.504648099092646962e-02
2.905811623246493003e+00 6.474653972492623588e-02
2.915831663326653000e+00 6.446901949676271670e-02
2.925851703406813442e+00 6.421336093698176706e-02
2.935871743486973884e+00 6.397902951605533017e-02
2.945891783567134325e+00 6.376551445384802397e-02
2.955911823647294323e+00 6.357232768070468498e-02
2.965931863727454765e+00 6.339900284482016812e-02
2.975951903807615206e+00 6.324509435594379003e-02
2.985971943887775648e+00 6.311017647710381873e-02
2.995991983967935646e+00 6.299384245206440802e-02
3.006012024048096087e+00 6.289570366892344166e-02
3.016032064128256529e+00 6.281538886107471131e-02
3.026052104208416527e+00 6.275254334316242300e-02
3.036072144288576968e+00 6.270682827959055128e-02
3.046092184368737410e+00 6.267791998016417065e-02
3.056112224448897852e+00 6.266550923323599420e-02
3.066132264529057849e+00 6.266930065832471142e-02
3.076152304609218291e+00 6.268901209205648972e-02
3.086172344689378733e+00 6.272437399901327482e-02
3.096192384769539174e+00 6.277512890535853762e-02
3.106212424849699172e+00 6.284103085704935421e-02
3.116232464929859614e+00 6.292184490042965206e-02
3.126252505010020055e+00 6.301734658622647200e-02
3.136272545090180053e+00 6.312732149073006782e-02
3.146292585170340494e+00 6.325156475841271775e-02
3.156312625250500936e+00 6.338988066155035184e-02
3.166332665330661378e+00 6.354208218205092962e-02
3.176352705410821375e+00 6.370799060536180836e-02
3.186372745490981817e+00 6.388743513048292244e-02
3.196392785571142259e+00 6.408025250118178084e-02
3.206412825651302256e+00 6.428628664462882059e-02
3.216432865731462698e+00 6.450538833134980554e-02
3.226452905811623140e+00 6.473741484032705107e-02
3.236472945891783581e+00 6.498222964573095728e-02
3.246492985971943579e+00 6.523970210973027706e-02
3.256513026052104021e+00 6.550970718966597772e-02
3.266533066132264462e+00 6.579212515479235246e-02
3.276553106212424904e+00 6.608684131612729828e-02
3.286573146292584902e+00 6.639374576572322495e-02
3.296593186372745343e+00 6.671273312239001108e-02
3.306613226452905785e+00 6.704370229390510527e-02
3.316633266533065783e+00 6.738655623954535601e-02
3.326653306613226224e+00 6.774120174949992135e-02
3.336673346693386666e+00 6.810754922702148828e-02
3.346693386773547108e+00 6.848551247953726939e-02
3.356713426853707105e+00 6.887500851893120501e-02
3.366733466933867547e+00 6.927595736813221827e-02
3.376753507014027988e+00 6.968828187456044265e-02
3.386773547094188430e+00 7.011190753104913631e-02
3.396793587174348428e+00 7.054676230072447207e-02
3.406813627254508869e+00 7.099277645302577711e-02
3.416833667334669311e+00 7.144988240102138899e-02
3.426853707414829309e+00 7.191801454315371878e-02
3.436873747494989750e+00 7.239710911981586672e-02
3.446893787575150192e+00 7.288710406469729730e-02
3.456913827655310634e+00 7.338793886484462625e-02
3.466933867735470631e+00 7.389955443048223938e-02
3.476953907815631073e+00 7.442189296013156097e-02
3.486973947895791515e+00 7.495489782013443902e-02
3.496993987975951956e+00 7.549851342307757618e-02
3.507014028056111954e+00 7.605268511041365920e-02
3.517034068136272396e+00 7.661735904219656168e-02
3.527054108216432837e+00 7.719248208869070038e-02
3.537074148296592835e+00 7.777800172782850519e-02
3.547094188376753277e+00 7.837386594220818736e-02
3.557114228456913718e+00 7.898002312621435483e-02
3.567134268537074160e+00 7.959642199289826414e-02
3.577154308617234157e+00 8.022301148227704848e-02
3.587174348697394599e+00 8.085974067899291684e-02
3.597194388777555041e+00 8.150655873071896429e-02
3.607214428857715482e+00 8.216341476266003641e-02
3.617234468937875480e+00 8.283025781121229614e-02
3.627254509018035922e+00 8.350703674366073692e-02
3.637274549098196363e+00 8.419370019349772805e-02
3.647294589178356361e+00 8.489019648859590095e-02
3.657314629258516803e+00 8.559647359448666060e-02
3.667334669338677244e+00 8.631247904477239163e-02
3.677354709418837686e+00 8.703815989202914882e-02
3.687374749498997684e+00 8.777346264490576422e-02
3.697394789579158125e+00 8.851833321898228135e-02
3.707414829659318567e+00 8.927271688534758887e-02
3.717434869739479009e+00 9.003655822527090180e-02
3.727454909819639006e+00 9.080980107984824856e-02
3.737474949899799448e+00 9.159238851303705409e-02
3.747494989979959890e+00 9.238426276802333414e-02
3.757515030060119887e+00 9.318536522984088855e-02
3.767535070140280329e+00 9.399563638868646542e-02
3.777555110220440771e+00 9.481501580973719645e-02
3.787575150300601212e+00 9.564344209831193711e-02
3.797595190380761210e+00 9.648085287231393525e-02
3.807615230460921651e+00 9.732718473447721230e-02
3.817635270541082093e+00 9.818237325046944020e-02
3.827655310621242535e+00 9.904635292215219211e-02
3.837675350701402532e+00 9.991905716934926240e-02
3.847695390781562974e+00 1.008004183098352574e-01
3.857715430861723416e+00 1.016903675436244131e-01
3.867735470941883413e+00 1.025888349382239884e-01
3.877755511022043855e+00 1.034957494111522630e-01
3.887775551102204297e+00 1.044110387263628426e-01
3.897795591182364738e+00 1.053346294800453498e-01
3.907815631262524736e+00 1.062664470904017000e-01
3.917835671342685178e+00 1.072064157985962995e-01
3.927855711422845619e+00 1.081544586577799921e-01
3.937875751503006061e+00 1.091104975342020167e-01
3.947895791583166059e+00 1.100744531050903557e-01
3.957915831663326500e+00 1.110462448596187673e-01
3.967935871743486942e+00 1.120257911008059187e-01
3.977955911823646939e+00 1.130130089456069520e-01
3.987975951903807381e+00 1.140078143339956773e-01
3.997995991983967823e+00 1.150101220366428340e-01
4.008016032064127820e+00 1.160198456576083531e-01
4.018036072144288262e+00 1.170368976465146066e-01
4.028056112224448704e+00 1.180611893078480495e-01
4.038076152304609145e+00 1.190926308134863526e-01
4.048096192384769587e+00 1.201311312143894805e-01
4.058116232464930029e+00 1.211765984563130394e-01
4.068136272545089582e+00 1.222289393950088815e-01
4.078156312625250024e+00 1.232880598084157425e-01
4.088176352705410466e+00 1.243538644188879466e-01
4.098196392785570907e+00 1.254262569118081982e-01
4.108216432865731349e+00 1.265051399520873976e-01
4.118236472945891791e+00 1.275904152041570927e-01
4.128256513026052232e+00 1.286819833575299499e-01
4.138276553106212674e+00 1.297797441447739730e-01
4.148296593186372228e+00 1.308835963685056059e-01
4.158316633266532669e+00 1.319934379210708497e-01
4.168336673346693111e+00 1.331091658116863863e-01
4.178356713426853553e+00 1.342306761962694661e-01
4.188376753507013994e+00 1.353578643894517153e-01
4.198396793587174436e+00 1.364906249113538306e-01
4.208416833667334878e+00 1.376288514992019540e-01
4.218436873747494431e+00 1.387724371451125038e-01
4.228456913827654873e+00 1.399212741129079451e-01
4.238476953907815314e+00 1.410752539849642329e-01
4.248496993987975756e+00 1.422342676760261215e-01
4.258517034068136198e+00 1.433982054720706889e-01
4.268537074148296639e+00 1.445669570573192009e-01
4.278557114228457081e+00 1.457404115481963081e-01
4.288577154308616635e+00 1.469184575182992392e-01
4.298597194388777076e+00 1.481009830402660876e-01
4.308617234468937518e+00 1.492878757089736441e-01
4.318637274549097960e+00 1.504790226779118834e-01
4.328657314629258401e+00 1.516743106910884709e-01
4.338677354709418843e+00 1.528736261129419460e-01
4.348697394789579285e+00 1.540768549679410737e-01
4.358717434869739726e+00 1.552838829641070839e-01
4.368737474949899280e+00 1.564945955372722963e-01
4.378757515030059722e+00 1.577088778716534134e-01
4.388777555110220163e+00 1.589266149438904319e-01
4.398797595190380605e+00 1.601476915502082488e-01
4.408817635270541047e+00 1.613719923434533410e-01
4.418837675350701488e+00 1.625994018623687920e-01
4.428857715430861930e+00 1.638298045663353075e-01
4.438877755511021483e+00 1.650630848692352104e-01
4.448897795591181925e+00 1.662991271725148545e-01
4.458917835671342367e+00 1.675378158946800866e-01
4.468937875751502808e+00 1.687790355107203766e-01
4.478957915831663250e+00 1.700226705767012847e-01
4.488977955911823692e+00 1.712686057650053828e-01
4.498997995991984133e+00 1.725167259009737220e-01
4.509018036072143687e+00 1.737669159838313160e-01
4.519038076152304129e+00 1.750190612327330864e-01
4.529058116232464570e+00 1.762730471041603908e-01
4.539078156312625012e+00 1.775287593292186883e-01
4.549098196392785454e+00 1.787860839439595340e-01
4.559118236472945895e+00 1.800449073212351259e-01
4.569138276553106337e+00 1.813051161943233236e-01
4.579158316633266779e+00 1.825665976919439160e-01
4.589178356713426332e+00 1.838292393644286593e-01
4.599198396793586774e+00 1.850929292174618990e-01
4.609218436873747216e+00 1.863575557275215233e-01
4.619238476953907657e+00 1.876230078882680230e-01
4.629258517034068099e+00 1.888891752190040574e-01
4.639278557114228541e+00 1.901559478055060148e-01
4.649298597194388982e+00 1.914232163187256364e-01
4.659318637274548536e+00 1.926908720411668885e-01
4.669338677354708977e+00 1.939588068930560016e-01
4.679358717434869419e+00 1.952269134631111069e-01
4.689378757515029861e+00 1.964950850204840171e-01
4.699398797595190302e+00 1.977632155480205933e-01
4.709418837675350744e+00 1.990311997637027042e-01
4.719438877755511186e+00 2.002989331398838113e-01
4.729458917835670739e+00 2.015663119259741287e-01
4.739478957915831181e+00 2.028332331763867125e-01
4.749498997995991623e+00 2.040995947622303297e-01
4.759519038076152064e+00 2.053652953968664874e-01
4.769539078156312506e+00 2.066302346554166891e-01
4.779559118236472948e+00 2.078943129921476118e-01
4.789579158316633389e+00 2.091574317591626542e-01
4.799599198396793831e+00 2.104194932258924289e-01
4.809619238476953385e+00 2.116804005993140059e-01
4.819639278557113826e+00 2.129400580312449942e-01
4.829659318637274268e+00 2.141983706451983938e-01
4.839679358717434710e+00 2.154552445432928731e-01
4.849699398797595151e+00 2.167105868298277449e-01
4.859719438877755593e+00 2.179643056177688332e-01
4.869739478957916035e+00 2.192163100497677986e-01
4.879759519038075588e+00 2.204665103030528095e-01
4.889779559118236030e+00 2.217148176109231816e-01
4.899799599198396471e+00 2.229611442681863065e-01
4.909819639278556913e+00 2.242054036462917121e-01
4.919839679358717355e+00 2.254475102038535628e-01
4.929859719438877796e+00 2.266873794946848431e-01
4.939879759519038238e+00 2.279249281793055415e-01
4.949899799599197792e+00 2.291600740378696710e-01
4.959919839679358233e+00 2.303927359721757162e-01
4.969939879759518675e+00 2.316228340156835930e-01
4.979959919839679117e+00 2.328502893447351729e-01
4.989979959919839558e+00 2.340750242784933877e-01
5.000000000000000000e+00 2.352969622890534462e-01
