# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
0.000000000000000000e+00 6.312300498340890631e-02 1.532580184958021174e-01 1.517586348103451555e-02 1.865982645205254559e-02 1.203627354066221997e-02 1.542653341441077748e-02 1.552151073283801822e-02 1.114173785726223220e-02 1.009875034436728651e-02 1.056560679620475486e-02 3.048128882189740305e-02 1.051984390004470464e-02
1.002004008016032024e-02 5.924989774297102774e-02 1.190436690469856840e-01 2.354732537879051721e-02 2.551166407509876388e-02 1.976595115648741019e-02 2.289474528676237533e-02 2.312717391046552329e-02 1.848218159134508085e-02 1.718187209174848462e-02 1.784966901854381088e-02 3.228196374871746682e-02 1.767648730820725947e-02
2.004008016032064049e-02 3.866515475246786598e-02 3.320035000187798735e-02 3.194494429160869842e-02 2.895791931009553122e-02 2.840870831448619530e-02 3.140676227380503893e-02 2.835255831294037493e-02 2.672013053659848258e-02 2.566884054759843367e-02 2.652459513542475972e-02 2.973576910428473927e-02 2.593185064425867700e-02
3.006012024048096073e-02 2.416382700344336248e-02 3.615757761171033147e-02 3.972867735010279788e-02 3.075191154509884436e-02 3.711897650492623768e-02 4.108925621365722841e-02 3.122261124971429172e-02 3.506230004657579641e-02 3.480009193403414691e-02 3.580204143698305363e-02 3.090980318920336090e-02 3.452372137874545888e-02
4.008016032064128098e-02 1.687978818564390623e-02 8.041822753216894271e-02 4.664729965390999183e-02 3.231390700041321395e-02 4.530907920261577349e-02 5.042468929812463779e-02 3.285919375428217326e-02 4.297906249211909391e-02 4.384759932322827847e-02 4.492138755751340362e-02 3.407068637794521959e-02 4.289161330596320820e-02
5.010020040080159776e-02 1.362821390778573213e-02 1.104400617210358482e-01 5.266580225372830687e-02 3.436850806970651734e-02 5.269846807216084505e-02 5.779688282656302023e-02 3.442060776294754432e-02 5.023626332618427726e-02 5.227064082406871620e-02 5.331299479352027970e-02 3.754348582394661377e-02 5.074248078315175825e-02
6.012024048096192147e-02 1.242303771140734411e-02 1.317525602172487098e-01 5.789963495489330869e-02 3.733450011217054332e-02 5.925641566847445613e-02 6.228975594389431214e-02 3.675904112067557294e-02 5.683326041862688666e-02 5.977826333166789963e-02 6.067263226613171107e-02 4.091399531750897905e-02 5.800793720467065095e-02
7.014028056112224518e-02 1.239003853529880433e-02 1.474873121450469837e-01 6.258010836614930072e-02 4.155875398991779046e-02 6.511581264801580282e-02 6.393903351469952534e-02 4.048300345358107205e-02 6.292582509548466652e-02 6.631886012109972084e-02 6.695757290017211039e-02 4.427110164080458321e-02 6.476866053318648675e-02
8.016032064128256196e-02 1.325057779766719741e-02 1.595717817904586666e-01 6.694954399426622516e-02 4.740760791267261548e-02 7.049761577520403943e-02 6.351926783223929562e-02 4.609596961958348921e-02 6.877473861330617166e-02 7.202736950756345735e-02 7.233119763805304081e-02 4.783582070378238071e-02 7.118686665205266328e-02
9.018036072144287874e-02 1.507165807824239340e-02 1.691566812244506557e-01 7.116558726004963698e-02 5.530021564521506172e-02 7.565776480795224912e-02 6.210583896375899970e-02 5.408631999305738014e-02 7.470046803758927101e-02 7.715868832237557373e-02 7.708764668032831724e-02 5.185250608598250543e-02 7.745929667817805231e-02
1.002004008016031955e-01 1.820503430000997361e-02 1.765804743757330986e-01 7.537552833320519674e-02 6.571334138764378663e-02 8.085512543638512239e-02 6.070801679150616276e-02 6.494728962097123803e-02 8.096048114936706119e-02 8.202735648988011830e-02 8.158178426188275600e-02 5.656949763034106737e-02 8.378925745624045407e-02
1.102204408817635262e-01 2.333622692031252915e-02 1.811600054116878356e-01 7.984500218667092697e-02 7.915795410156589718e-02 8.633483939113070771e-02 6.010684710202630204e-02 7.913202343672175176e-02 8.764593043114889126e-02 8.696332181429070052e-02 8.617791366692847954e-02 6.225025074826363858e-02 9.037212388986409772e-02
1.202404809619238429e-01 3.160138237660450183e-02 1.809132296556357211e-01 8.493407918958012504e-02 9.611680594687677104e-02 9.232126782369268203e-02 6.086457864177365756e-02 9.695484608234412882e-02 9.481171914339757423e-02 9.228513922995754126e-02 9.121966404214219837e-02 6.920270462296411462e-02 9.738886055125725583e-02
1.302605210420841597e-01 4.472373864058458437e-02 1.723814549212945579e-01 9.097858201595665495e-02 1.169305203834881957e-01 9.901596658016750818e-02 6.341443506850656664e-02 1.184601089377178285e-01 1.026388385207583354e-01 9.828708903248223328e-02 9.701667942155026148e-02 7.783173188349123972e-02 1.050036137521815349e-01
1.402805611222444904e-01 6.506690117856810118e-02 1.514050006969625550e-01 9.822289138156564681e-02 1.416297032876584483e-01 1.065974441654502641e-01 6.816182523915739755e-02 1.432962438935588279e-01 1.113820767228096142e-01 1.052348802874968486e-01 1.038414094375666591e-01 8.872106877758052790e-02 1.133627801411717789e-01
1.503006012024047933e-01 9.541276233608589341e-02 1.188568312350725964e-01 1.068246323652574242e-01 1.697368072125114702e-01 1.152206668518597904e-01 7.556498464428305917e-02 1.706445149034408748e-01 1.212472969946083862e-01 1.133649602988785199e-01 1.119298071178821408e-01 1.027284015742184753e-01 1.225940523552836309e-01
1.603206412825651239e-01 1.382196083535749687e-01 1.083625671348609071e-01 1.168831521619155406e-01 2.001022577796029711e-01 1.250151799774742445e-01 8.618468428578554552e-02 1.992464465252920258e-01 1.323526358185902474e-01 1.228836731566813750e-01 1.214814666544851846e-01 1.210176702860949055e-01 1.328046582656449426e-01
1.703406813627254546e-01 1.942603819410966270e-01 1.835435980355543395e-01 1.284611916663687126e-01 2.308745966374451675e-01 1.360814136592263246e-01 1.006969568887818578e-01 2.275455970748721524e-01 1.447484066184581697e-01 1.339639370240300886e-01 1.326566343666235881e-01 1.448794581169802753e-01 1.440784825976220984e-01
1.803607214428857575e-01 2.610197900823954531e-01 3.192300152306551397e-01 1.415941017874893237e-01 2.596956099126109252e-01 1.484853020770267873e-01 1.198582030873517612e-01 2.539173934978837810e-01 1.584380056023815264e-01 1.467384317385042325e-01 1.455691790054666201e-01 1.752035948541512955e-01 1.564721205945752425e-01
1.903807615230460881e-01 3.318485124488797511e-01 4.731096375362740525e-01 1.562892062009575977e-01 2.841298414112531923e-01 1.622518074050446901e-01 1.444072821649262095e-01 2.769255608784682021e-01 1.733832877519125848e-01 1.612894358656829785e-01 1.602759878195840204e-01 2.116862940492949541e-01 1.700101783792423160e-01
2.004008016032063910e-01 3.969594230020331294e-01 6.099789613546239275e-01 1.725184021539760693e-01 3.022087937653286649e-01 1.773582946875653932e-01 1.748921644416649990e-01 2.955337902983187770e-01 1.895003469516990391e-01 1.776364309169038147e-01 1.767643978808522143e-01 2.522087979951229131e-01 1.846803562291036982e-01
2.104208416833667217e-01 4.463618667364197545e-01 6.984186605207991505e-01 1.902069732943061919e-01 3.128794732979186533e-01 1.937289349239633973e-01 2.114270595610097669e-01 3.092208378669591418e-01 2.066536778416822318e-01 1.957233936958519827e-01 1.949401707347384327e-01 2.929593047101989867e-01 2.004289897543809762e-01
2.204408817635270523e-01 4.733329880060776484e-01 7.184905926345124261e-01 2.092219944610344551e-01 3.161747861360352796e-01 2.112313932716896603e-01 2.534230702475819275e-01 3.179841009711470989e-01 2.246535236160742133e-01 2.154082681302491031e-01 2.146190245740516311e-01 3.294796484262501046e-01 2.171578311598105215e-01
2.304609218436873552e-01 4.764594021053290551e-01 6.673608824894965430e-01 2.293639430839979343e-01 3.130612917009785723e-01 2.296769796169733646e-01 2.993809101340283996e-01 3.222519937589916061e-01 2.432585814764659238e-01 2.364573481173634362e-01 2.355246812338565032e-01 3.581378418851629553e-01 2.347228841358214857e-01
2.404809619238476859e-01 4.592918647851367275e-01 5.582712598434764750e-01 2.503643814062598283e-01 3.050713442343525594e-01 2.488249977701552929e-01 3.468607054165917525e-01 3.227455138837135862e-01 2.621844296197879398e-01 2.585468730997522724e-01 2.572956965239122651e-01 3.771967113874071797e-01 2.529358919578206244e-01
2.505010020040079888e-01 4.282492675781638947e-01 4.150244930016968037e-01 2.718916109179871921e-01 2.938938723439248335e-01 2.683916218854570102e-01 3.927121797473991371e-01 3.203307660824618042e-01 2.811171027805303702e-01 2.812734138423808594e-01 2.795019450526607385e-01 3.869768994411647567e-01 2.715689641076753369e-01
