# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.008016032064127925e-03 1.640604216146302752e-01 4.670443367254969447e-01 2.058163473855350312e-01 2.219272497010418288e-01 1.627195830506688451e-02 2.019561471192662383e-01 1.508498934278710568e-01 5.577859898636894354e-01 2.080834857311950892e-01 9.900000223153722356e-02 2.667889342374201722e-01 2.885861787086223609e-02
8.016032064128255849e-03 3.084578844030839706e-01 7.226272150146704210e-01 3.768664568328304876e-01 4.003399700235328318e-01 3.887117045518188874e-02 3.720520357294508917e-01 2.882690412944011182e-01 8.823376617976660397e-01 3.778892487595698069e-01 1.988428067969641722e-01 4.749916160677576937e-01 6.539811709428423880e-02
1.202404809619238291e-02 3.731650875788373178e-01 7.088874877552058251e-01 4.438822789689530479e-01 4.632065618540265883e-01 5.948790485186888910e-02 4.415383119437903958e-01 3.554892292368109774e-01 8.859188050620121491e-01 4.401846365508576553e-01 2.581601433906846599e-01 5.441369126701292025e-01 9.536311951323676872e-02
1.603206412825651170e-02 3.983774612652853930e-01 6.108620277957382827e-01 4.615298431702122284e-01 4.722295302229058134e-01 7.975151201302027593e-02 4.628993301964618445e-01 3.875038878643362050e-01 7.804648779443195128e-01 4.518069411119166046e-01 2.963561712689179450e-01 5.506423655674650419e-01 1.223057019228806636e-01
2.004008016032064049e-02 4.092978573692295230e-01 5.085397047330435516e-01 4.622638165693356838e-01 4.632370323839415382e-01 1.019154405928999335e-01 4.674831550896056398e-01 4.067953897096794336e-01 6.620468740209940472e-01 4.462365862994276955e-01 3.273597690345520506e-01 5.372659516118922785e-01 1.500603105034982454e-01
2.404809619238476581e-02 4.174931211792978769e-01 4.245590966530518595e-01 4.603024496814296374e-01 4.515317582540646635e-01 1.278552845683430528e-01 4.690941044451841790e-01 4.239278597072734800e-01 5.605449879834423221e-01 4.379717172562706540e-01 3.583452428367743248e-01 5.217360433524539376e-01 1.813195179333245421e-01
2.805611222444889460e-02 4.278269111528698043e-01 3.612844967264525753e-01 4.612619336290370575e-01 4.428891610711223614e-01 1.591493853169355932e-01 4.732070312483854790e-01 4.434991684297459047e-01 4.811018575001757558e-01 4.326071769331314432e-01 3.928365173882392147e-01 5.104974577779954892e-01 2.179915328678564135e-01
3.206412825651302340e-02 4.422183273413899385e-01 3.161469519955373841e-01 4.671395104122302855e-01 4.391571139416804437e-01 1.971989441522969955e-01 4.817517896951773460e-01 4.674212792699471986e-01 4.213558763755228531e-01 4.320299798850661954e-01 4.325743010763534180e-01 5.054663916576941363e-01 2.615146845620665017e-01
3.607214428857714872e-02 4.613353795157912329e-01 2.872171654957237918e-01 4.784858233336340416e-01 4.406643596643322058e-01 2.432719354531752420e-01 4.952078701664203164e-01 4.964143065843431568e-01 3.774762750500110786e-01 4.366743384024655561e-01 4.784015736549673825e-01 5.068633418056632811e-01 3.129996780138739054e-01
