# Omega RhoOverOmega_mean RhoOverOmega_error RhoOverOmega_sample_0 RhoOverOmega_sample_1 RhoOverOmega_sample_2 RhoOverOmega_sample_3 RhoOverOmega_sample_4 RhoOverOmega_sample_5 RhoOverOmega_sample_6 RhoOverOmega_sample_7 RhoOverOmega_sample_8 RhoOverOmega_sample_9
1.000000000000000021e-08 2.876719161654312629e+00 9.576083632804440748e-01 2.357137677898193839e+00 2.443490077495360513e+00 3.084197968456502181e+00 3.275691551991723571e+00 2.691680306684638868e+00 2.955335286552383423e+00 2.842714888855378152e+00 3.109440118840427481e+00 3.105309513359682416e+00 3.209861688091470100e+00
2.226675573368960392e-03 2.876845391567969035e+00 9.558761457309751242e-01 2.358095560913814115e+00 2.444229896463230745e+00 3.083988402794267003e+00 3.274922419172682897e+00 2.692158453227221582e+00 2.955316789847187486e+00 2.842971090064646766e+00 3.109134840263769739e+00 3.104791264649857663e+00 3.209361501284798468e+00
4.453351146737920783e-03 2.877222060631475120e+00 9.506859623516326074e-01 2.360966379623882005e+00 2.446446505861846088e+00 3.083358633600289167e+00 3.272617874338652921e+00 2.693589969511170246e+00 2.955259538276969078e+00 2.843736990610179038e+00 3.108218686774832484e+00 3.103238363965175051e+00 3.207861944365038465e+00
6.680026720106880742e-03 2.877843117321937427e+00 9.420572157728483997e-01 2.365741619953816599e+00 2.450131354094928771e+00 3.082305456333612970e+00 3.268786453171234285e+00 2.695966088615175060e+00 2.955158260941848081e+00 2.845004492090250192e+00 3.106690711258650595e+00 3.100656330185787901e+00 3.205366021970337709e+00
8.906702293475841567e-03 2.878698510790947296e+00 9.300222276434224611e-01 2.372407015403255937e+00 2.455270158607549824e+00 3.080823570252853028e+00 3.263442298309976231e+00 2.699272209641481624e+00 2.955004217835686564e+00 2.846760133360279887e+00 3.104549355596982085e+00 3.097054303448303791e+00 3.201878722367256458e+00
1.113337786684480239e-02 2.879774243454201521e+00 9.146262186415076156e-01 2.380942434445724398e+00 2.461842862447667368e+00 3.078905638303041314e+00 3.256605035439324780e+00 2.703487914525894986e+00 2.954785266901777785e+00 2.848985145246957007e+00 3.101792481043499361e+00 3.092444959141940508e+00 3.197406988487796475e+00
1.336005344021376148e-02 2.881052444693834147e+00 8.959272891640925884e-01 2.391321726774215950e+00 2.469823576217981209e+00 3.076542370242646207e+00 3.248299602467374481e+00 2.708586993250107877e+00 2.954485957527874795e+00 2.851655527922587918e+00 3.098417410240876357e+00 3.086844389403147648e+00 3.191959677829738773e+00
1.558672901358272231e-02 2.882511465740436041e+00 8.739964104521484867e-01 2.403512532281856018e+00 2.479180508156992868e+00 3.073722628299361492e+00 3.238556034371726788e+00 2.714537479093858341e+00 2.954087650082734218e+00 2.854742151691998409e+00 3.094420980390633069e+00 3.080271953979132782e+00 3.185547511669535314e+00
1.781340458695168313e-02 2.884125995785128183e+00 8.489174405500571341e-01 2.417476057749149643e+00 2.489875885805580946e+00 3.070433554433852130e+00 3.227409206922631668e+00 2.721301695963965539e+00 2.953568660964767556e+00 2.858210882085062909e+00 3.089799606950010880e+00 3.072750102764307822e+00 3.178183014141509943e+00
2.004008016032064396e-02 2.885867199342273981e+00 8.207871861326043739e-01 2.433166827279774846e+00 2.501865873398675610e+00 3.066660718094768701e+00 3.214898543051839308e+00 2.728836320186013076e+00 2.952904432484416031e+00 2.862022730250496583e+00 3.084549357100787592e+00 3.064304172719167330e+00 3.169880441843706098e+00
