# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss sample_0_total_loss sample_0_main_loss sample_0_smoothness_loss sample_0_l2_loss sample_1_total_loss sample_1_main_loss sample_1_smoothness_loss sample_1_l2_loss sample_2_total_loss sample_2_main_loss sample_2_smoothness_loss sample_2_l2_loss sample_3_total_loss sample_3_main_loss sample_3_smoothness_loss sample_3_l2_loss sample_4_total_loss sample_4_main_loss sample_4_smoothness_loss sample_4_l2_loss sample_5_total_loss sample_5_main_loss sample_5_smoothness_loss sample_5_l2_loss sample_6_total_loss sample_6_main_loss sample_6_smoothness_loss sample_6_l2_loss sample_7_total_loss sample_7_main_loss sample_7_smoothness_loss sample_7_l2_loss sample_8_total_loss sample_8_main_loss sample_8_smoothness_loss sample_8_l2_loss sample_9_total_loss sample_9_main_loss sample_9_smoothness_loss sample_9_l2_loss
1.060450057983398438e+02 6.127534561528591439e-06 6.248705517464259174e-07 1.040959167480468750e+02 1.215347583638504148e-05 6.159733629829133861e-07 1.044791488647460938e+02 1.755136509018484503e-05 6.410698460967978463e-07 1.037557601928710938e+02 2.227713230240624398e-05 6.302001338553964160e-07 1.031565704345703125e+02 1.954149411176331341e-05 6.400889560609357432e-07 1.038692932128906250e+02 8.027656804188154638e-06 6.252051321098406333e-07 1.058670654296875000e+02 1.973518010345287621e-05 6.296365882008103654e-07 1.048143081665039062e+02 1.785321364877745509e-05 6.306917725851235446e-07 1.050484161376953125e+02 1.533848808321636170e-05 6.386322866092086770e-07 1.057368164062500000e+02 1.130340751842595637e-05 6.143729933683061972e-07 1.040067443847656250e+02 6.924205990799237043e-06 6.171744644234422594e-07
1.059718017578125000e+02 6.137734089861623943e-06 6.249027819649199955e-07 1.040034637451171875e+02 1.224667630594922230e-05 6.160295811241667252e-07 1.043621978759765625e+02 1.762825377227272838e-05 6.411279969142924529e-07 1.036264801025390625e+02 2.234017301816493273e-05 6.302497013166430406e-07 1.030232696533203125e+02 1.962244277819991112e-05 6.401598398042551707e-07 1.037763061523437500e+02 8.063864697760436684e-06 6.252785738070087973e-07 1.057614669799804688e+02 1.973839425772894174e-05 6.296683068285346963e-07 1.046909484863281250e+02 1.784995583875570446e-05 6.307458306764601730e-07 1.049369049072265625e+02 1.538148353574797511e-05 6.386787276824179571e-07 1.056376190185546875e+02 1.132087345467880368e-05 6.143948212411487475e-07 1.039187393188476562e+02 6.997809123276965693e-06 6.172503503876214381e-07
1.058981933593750000e+02 6.150788067316170782e-06 6.249377975109382533e-07 1.039100189208984375e+02 1.234366663993569091e-05 6.160885845929442439e-07 1.042445678710937500e+02 1.770995913830120116e-05 6.411886488422169350e-07 1.034965972900390625e+02 2.241041875095106661e-05 6.303024520093458705e-07 1.028889923095703125e+02 1.970617086044512689e-05 6.402336794053553604e-07 1.036826477050781250e+02 8.101986168185248971e-06 6.253547439882822800e-07 1.056558227539062500e+02 1.974622864509001374e-05 6.297028107837832067e-07 1.045671615600585938e+02 1.785214408300817013e-05 6.308031288426718675e-07 1.048247680664062500e+02 1.542810605315025896e-05 6.387280109265702777e-07 1.055379180908203125e+02 1.134262765845051035e-05 6.144200597191229463e-07 1.038297653198242188e+02 7.073717370076337829e-06 6.173289648359059356e-07
1.058241577148437500e+02 6.166707862576004118e-06 6.249759394449938554e-07 1.038155288696289062e+02 1.244429313373984769e-05 6.161504302326648030e-07 1.041261291503906250e+02 1.779645936039742082e-05 6.412518018805712927e-07 1.033660278320312500e+02 2.248790406156331301e-05 6.303582154032483231e-07 1.027537536621093750e+02 1.979264561668969691e-05 6.403103611773985904e-07 1.035884246826171875e+02 8.142038495861925185e-06 6.254336994970799424e-07 1.055501174926757812e+02 1.975869963644072413e-05 6.297401569099747576e-07 1.044428405761718750e+02 1.785970925993751734e-05 6.308635533969209064e-07 1.047119750976562500e+02 1.547837928228545934e-05 6.387801931850844994e-07 1.054376754760742188e+02 1.136858827521791682e-05 6.144488224890665151e-07 1.037397613525390625e+02 7.151921181502984837e-06 6.174101372380391695e-07
1.057496109008789062e+02 6.185492566146422178e-06 6.250170372368302196e-07 1.037199859619140625e+02 1.254839116882067174e-05 6.162150611999095418e-07 1.040069427490234375e+02 1.788773806765675545e-05 6.413175697161932476e-07 1.032346801757812500e+02 2.257262713101226836e-05 6.304171051851881202e-07 1.026174774169921875e+02 1.988183248613495380e-05 6.403899419638037216e-07 1.034935913085937500e+02 8.184028956748079509e-06 6.255154403334017843e-07 1.054442977905273438e+02 1.977580905077047646e-05 6.297803452071093488e-07 1.043179855346679688e+02 1.787258042895700783e-05 6.309269338089507073e-07 1.045985107421875000e+02 1.553233960294164717e-05 6.388352744579606224e-07 1.053368225097656250e+02 1.139866890298435465e-05 6.144811095509794541e-07 1.036487197875976562e+02 7.232427378767170012e-06 6.174940949676965829e-07
1.056745452880859375e+02 6.207147180248284712e-06 6.250612045732850675e-07 1.036232681274414062e+02 1.265578612219542265e-05 6.162824774946784601e-07 1.038868560791015625e+02 1.798372613848187029e-05 6.413857249754073564e-07 1.031025314331054688e+02 2.266456067445687950e-05 6.304791781985841226e-07 1.024802093505859375e+02 1.997371509787626565e-05 6.404724217645707540e-07 1.033980407714843750e+02 8.227963917306624353e-06 6.256000233406666666e-07 1.053383331298828125e+02 1.979755688807927072e-05 6.298234325186058413e-07 1.041925659179687500e+02 1.789068301150109619e-05 6.309933837655989919e-07 1.044842834472656250e+02 1.559004704176913947e-05 6.388933684320363682e-07 1.052353286743164062e+02 1.143278313975315541e-05 6.145168072180240415e-07 1.035565872192382812e+02 7.315236871363595128e-06 6.175808948682970367e-07
1.055989379882812500e+02 6.231668976397486404e-06 6.251083846109395381e-07 1.035254364013671875e+02 1.276631337532307953e-05 6.163526791169715580e-07 1.037658767700195312e+02 1.808441265893634409e-05 6.414565518753079232e-07 1.029695129394531250e+02 2.276365921716205776e-05 6.305444912868551910e-07 1.023418960571289062e+02 2.006823524425271899e-05 6.405576868928619660e-07 1.033018035888671875e+02 8.273856110463384539e-06 6.256873348320368677e-07 1.052321624755859375e+02 1.982393405342008919e-05 6.298694188444642350e-07 1.040664978027343750e+02 1.791393879102542996e-05 6.310627895800280385e-07 1.043692474365234375e+02 1.565154707350302488e-05 6.389544182638928760e-07 1.051331939697265625e+02 1.147085549746407196e-05 6.145560291770379990e-07 1.034633102416992188e+02 7.400350568786961958e-06 6.176704800964216702e-07
1.055227661132812500e+02 6.259050223889062181e-06 6.251586341932124924e-07 1.034264068603515625e+02 1.287982559006195515e-05 6.164256660667888355e-07 1.036439743041992188e+02 1.818974305933807045e-05 6.415297661988006439e-07 1.028355255126953125e+02 2.286985363753046840e-05 6.306131012934201863e-07 1.022024459838867188e+02 2.016536382143385708e-05 6.406457373486773577e-07 1.032048645019531250e+02 8.321703717228956521e-06 6.257774316509312484e-07 1.051257858276367188e+02 1.985492599487770349e-05 6.299181904978468083e-07 1.039397048950195312e+02 1.794229319784790277e-05 6.311350944088189863e-07 1.042534027099609375e+02 1.571689972479362041e-05 6.390184807969490066e-07 1.050303344726562500e+02 1.151281594502506778e-05 6.145986048977647442e-07 1.033688278198242188e+02 7.487770744774024934e-06 6.177629643389082048e-07
1.054459304809570312e+02 6.289289558480959386e-06 6.252120670069416519e-07 1.033261489868164062e+02 1.299617633776506409e-05 6.165013815007114317e-07 1.035210571289062500e+02 1.829966095101553947e-05 6.416055953195609618e-07 1.027005310058593750e+02 2.298307299497537315e-05 6.306849513748602476e-07 1.020619506835937500e+02 2.026505353569518775e-05 6.407366868188546505e-07 1.031071548461914062e+02 8.371509466087445617e-06 6.258704274841875304e-07 1.050191650390625000e+02 1.989051088457927108e-05 6.299698611655912828e-07 1.038121871948242188e+02 1.797566619643475860e-05 6.312102982519718353e-07 1.041366500854492188e+02 1.578615592734422535e-05 6.390855560312047601e-07 1.049266967773437500e+02 1.155860172730172053e-05 6.146445912236231379e-07 1.032731475830078125e+02 7.577490578114520758e-06 6.178582339089189190e-07
1.053684234619140625e+02 6.322376520984107628e-06 6.252685693652892951e-07 1.032246246337890625e+02 1.311523192271124572e-05 6.165798254187393468e-07 1.033971252441406250e+02 1.841412085923366249e-05 6.416839823941700161e-07 1.025644760131835938e+02 2.310318814124912024e-05 6.307601552180130966e-07 1.019202957153320312e+02 2.036726618825923651e-05 6.408305353033938445e-07 1.030086593627929688e+02 8.423277904512360692e-06 6.259660949581302702e-07 1.049121704101562500e+02 1.993066507566254586e-05 6.300245445345353801e-07 1.036838455200195312e+02 1.801398502720985562e-05 6.312884579529054463e-07 1.040189971923828125e+02 1.585936843184754252e-05 6.391557008100789972e-07 1.048222885131835938e+02 1.160814463219139725e-05 6.146939313111943193e-07 1.031761779785156250e+02 7.669517799513414502e-06 6.179564024932915345e-07
