0 0.00941679161041975 0.001458343700505793
2 0.010133766569197178 0.001590384286828339
4 0.011918616481125355 0.0017201498849317431
6 0.014424324966967106 0.0021175164729356766
8 0.018312377855181694 0.0018666713731363416
10 0.02174963988363743 0.0016051757847890258
12 0.026010440662503242 0.001868325867690146
