0.0	0.0	0.0
0.01002	0.00031440964690466805	3.602623389981943e-05
0.02004	0.0005091831585647095	7.110102761502594e-05
0.03006	0.0006141140185797298	0.00010241873094866614
0.04008	0.0006671132442573336	0.0001255785859320715
0.0501	0.0007098386961646757	0.00013452063913201538
0.06012	0.0007782838059763904	0.00012223120516805146
0.07014	0.0008895524729263435	8.281704778860336e-05
0.08016	0.0010311728623914138	2.168130360213716e-05
0.09018	0.0011628866836211412	8.923529571075071e-05
0.1002	0.0012359383731176696	0.00020135330524826472
0.11022	0.0012216755061728545	0.00031496133946242935
0.12024	0.0011325904504875417	0.0004127745179931846
0.130261	0.0010248532140631934	0.00047999734589878235
0.140281	0.0009843429833709585	0.0005054792644387008
0.150301	0.0011050348489368925	0.00048211491954745566
0.160321	0.0014673417479103697	0.0004071487292347688
0.170341	0.002120625714157143	0.00028374047335231176
0.180361	0.0030724142319279537	0.00013493699044077656
0.190381	0.004286350759666515	0.00016225345829836793
0.200401	0.005689701343619651	0.0003779907083623483
0.210421	0.007188707670042863	0.0006177356318150773
0.220441	0.008687365939315886	0.0008507189082108072
0.230461	0.010104091721820495	0.0010582741966309087
0.240481	0.011381981301072853	0.0012254320716352089
0.250501	0.012491169069165265	0.0013406656075672428
0.260521	0.013424500910969727	0.0013959872769899965
0.270541	0.014189267749244594	0.00138691473739998
0.280561	0.014797938287153273	0.0013124666537783671
0.290581	0.015260207547136027	0.001175506826521452
0.300601	0.015577813717369184	0.0009841428033883577
0.310621	0.015742794544075196	0.0007567582032742892
0.320641	0.01573923060718506	0.0005422444095398504
0.330661	0.015548019146143286	0.00047593847695056685
0.340681	0.015153810203410854	0.0006648879454235917
0.350701	0.014552942165733043	0.0009883038721025515
0.360721	0.013761095090349895	0.0013497701517793058
0.370741	0.012819479709814941	0.001709491241084606
0.380762	0.01179868297840002	0.0020450695950182847
0.390782	0.010799719827475004	0.002340363833302833
0.400802	0.009952284300991519	0.002582802371389108
0.410822	0.009410551441974706	0.002762705303017138
0.420842	0.009347099427393297	0.0028731254201739167
0.430862	0.009945598547553086	0.0029098411747810558
0.440882	0.011392887632698358	0.00287143653238568
0.450902	0.01387098094123561	0.002759518769918341
0.460922	0.017549462358373187	0.002579224416920082
0.470942	0.02257865213876425	0.0023403480213618523
0.480962	0.029083877074720547	0.0020598536952248082
0.490982	0.03716112672332174	0.0017674024615820117
