# Omega RhoOverOmega_mean RhoOverOmega_error RhoOverOmega_sample_0 RhoOverOmega_sample_1 RhoOverOmega_sample_2 RhoOverOmega_sample_3 RhoOverOmega_sample_4 RhoOverOmega_sample_5 RhoOverOmega_sample_6 RhoOverOmega_sample_7 RhoOverOmega_sample_8 RhoOverOmega_sample_9
0.000000000000000000e+00 1.136310815811157227e+00 1.989567972486838698e-04 1.136289477348327637e+00 1.136319398880004883e+00 1.136297345161437988e+00 1.136333107948303223e+00 1.136414051055908203e+00 1.136203289031982422e+00 1.136363625526428223e+00 1.136211872100830078e+00 1.136308670043945312e+00 1.136371254920959473e+00
8.016032064128256196e-02 1.617039680480957031e+00 4.845028452109545469e-04 1.617076039314270020e+00 1.617027521133422852e+00 1.617067813873291016e+00 1.616969347000122070e+00 1.616791248321533203e+00 1.617318034172058105e+00 1.616927862167358398e+00 1.617274522781372070e+00 1.617048025131225586e+00 1.616894483566284180e+00
1.603206412825651239e-01 2.388823181390762329e-01 1.204727959702722728e-04 2.388951629400253296e-01 2.388771325349807739e-01 2.388907074928283691e-01 2.388689965009689331e-01 2.388201802968978882e-01 2.389480471611022949e-01 2.388500124216079712e-01 2.389418631792068481e-01 2.388836294412612915e-01 2.388458400964736938e-01
2.404809619238476859e-01 2.090330570936203003e-01 3.273486527177738026e-06 2.090340852737426758e-01 2.090323716402053833e-01 2.090333253145217896e-01 2.090345174074172974e-01 2.090338170528411865e-01 2.090308517217636108e-01 2.090319991111755371e-01 2.090325206518173218e-01 2.090328335762023926e-01 2.090333849191665649e-01
3.206412825651302478e-01 6.735619902610778809e-02 2.527049036871176213e-05 6.735469400882720947e-02 6.735651195049285889e-02 6.735491007566452026e-02 6.736022233963012695e-02 6.736905872821807861e-02 6.734131276607513428e-02 6.736147403717041016e-02 6.734402477741241455e-02 6.735559552907943726e-02 6.736370176076889038e-02
4.008016032064127820e-01 1.956934807822108269e-03 2.038042339336243458e-06 1.956836786121129990e-03 1.956955296918749809e-03 1.956838648766279221e-03 1.957286149263381958e-03 1.957972301170229912e-03 1.955719431862235069e-03 1.957336440682411194e-03 1.955965533852577209e-03 1.956886146217584610e-03 1.957536907866597176e-03
4.809619238476953718e-01 3.322889208793640137e-01 7.327446655835956335e-05 3.322835564613342285e-01 3.322905302047729492e-01 3.322848379611968994e-01 3.322997689247131348e-01 3.323266804218292236e-01 3.322469592094421387e-01 3.323054611682891846e-01 3.322533071041107178e-01 3.322875201702117920e-01 3.323109149932861328e-01
5.611222444889779615e-01 1.812863051891326904e-01 6.033753379597328603e-05 1.812826842069625854e-01 1.812874376773834229e-01 1.812831461429595947e-01 1.812958568334579468e-01 1.813171952962875366e-01 1.812509298324584961e-01 1.812992691993713379e-01 1.812574118375778198e-01 1.812851279973983765e-01 1.813042610883712769e-01
6.412825651302604957e-01 2.191672325134277344e-01 8.685012289788573980e-05 2.191600203514099121e-01 2.191696465015411377e-01 2.191620469093322754e-01 2.191790342330932617e-01 2.192119359970092773e-01 2.191179245710372925e-01 2.191879004240036011e-01 2.191248536109924316e-01 2.191658169031143188e-01 2.191932946443557739e-01
7.214428857715430299e-01 1.847487539052963257e-01 8.125817112158983946e-05 1.847420781850814819e-01 1.847508698701858521e-01 1.847439557313919067e-01 1.847599297761917114e-01 1.847905814647674561e-01 1.847025454044342041e-01 1.847678720951080322e-01 1.847090423107147217e-01 1.847473680973052979e-01 1.847730427980422974e-01
8.016032064128255641e-01 1.097050085663795471e-01 3.421198925934731960e-05 1.097030416131019592e-01 1.097055599093437195e-01 1.097032651305198669e-01 1.097106188535690308e-01 1.097225323319435120e-01 1.096849888563156128e-01 1.097122579813003540e-01 1.096886172890663147e-01 1.097043976187705994e-01 1.097152382135391235e-01
8.817635270541082093e-01 1.690100282430648804e-01 5.898126619285903871e-05 1.690058112144470215e-01 1.690114289522171021e-01 1.690067946910858154e-01 1.690188050270080566e-01 1.690403670072555542e-01 1.689761430025100708e-01 1.690233945846557617e-01 1.689814478158950806e-01 1.690090298652648926e-01 1.690277308225631714e-01
9.619238476953907435e-01 5.342728495597839355e-01 7.808889495208859444e-05 5.342670083045959473e-01 5.342746973037719727e-01 5.342681407928466797e-01 5.342843532562255859e-01 5.343127250671386719e-01 5.342277288436889648e-01 5.342909097671508789e-01 5.342351198196411133e-01 5.342714190483093262e-01 5.342960953712463379e-01
1.042084168336673278e+00 1.593857407569885254e-01 4.597181396093219519e-05 1.593825668096542358e-01 1.593867242336273193e-01 1.593832969665527344e-01 1.593927294015884399e-01 1.594093143939971924e-01 1.593590229749679565e-01 1.593959033489227295e-01 1.593635827302932739e-01 1.593848168849945068e-01 1.593994200229644775e-01
1.122244488977955923e+00 1.274933218955993652e-01 4.588498632074333727e-05 1.274905949831008911e-01 1.274941861629486084e-01 1.274910122156143188e-01 1.275007277727127075e-01 1.275168955326080322e-01 1.274665743112564087e-01 1.275032013654708862e-01 1.274713277816772461e-01 1.274923980236053467e-01 1.275070309638977051e-01
1.202404809619238346e+00 7.921633869409561157e-02 3.482608735794201493e-05 7.921389490365982056e-02 7.921709120273590088e-02 7.921449095010757446e-02 7.922150939702987671e-02 7.923426479101181030e-02 7.919621467590332031e-02 7.922421395778656006e-02 7.919951528310775757e-02 7.921567559242248535e-02 7.922667264938354492e-02
1.282565130260520991e+00 1.451918482780456543e-01 3.978954919148236513e-05 1.451895087957382202e-01 1.451924890279769897e-01 1.451898515224456787e-01 1.451982557773590088e-01 1.452121436595916748e-01 1.451683640480041504e-01 1.452001631259918213e-01 1.451727896928787231e-01 1.451909840106964111e-01 1.452036350965499878e-01
