# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss sample_0_total_loss sample_0_main_loss sample_0_smoothness_loss sample_0_l2_loss sample_1_total_loss sample_1_main_loss sample_1_smoothness_loss sample_1_l2_loss sample_2_total_loss sample_2_main_loss sample_2_smoothness_loss sample_2_l2_loss sample_3_total_loss sample_3_main_loss sample_3_smoothness_loss sample_3_l2_loss sample_4_total_loss sample_4_main_loss sample_4_smoothness_loss sample_4_l2_loss sample_5_total_loss sample_5_main_loss sample_5_smoothness_loss sample_5_l2_loss sample_6_total_loss sample_6_main_loss sample_6_smoothness_loss sample_6_l2_loss sample_7_total_loss sample_7_main_loss sample_7_smoothness_loss sample_7_l2_loss sample_8_total_loss sample_8_main_loss sample_8_smoothness_loss sample_8_l2_loss sample_9_total_loss sample_9_main_loss sample_9_smoothness_loss sample_9_l2_loss
6.219056640625000000e+04 6.219050000000000000e+04 2.176299631173606031e-06 6.783282011747360229e-02
6.223971484375000000e+04 6.223964843750000000e+04 2.174305109292617999e-06 6.783282011747360229e-02
6.237196093750000000e+04 6.237189453125000000e+04 2.162806367778102867e-06 6.783282011747360229e-02
6.212455078125000000e+04 6.212448437500000000e+04 2.179891680498258211e-06 6.783282011747360229e-02
6.220450000000000000e+04 6.220443359375000000e+04 2.174510655095218681e-06 6.783282011747360229e-02
6.221146093750000000e+04 6.221139453125000000e+04 2.175579083996126428e-06 6.783282011747360229e-02
6.208640234375000000e+04 6.208633593750000000e+04 2.186258370784344152e-06 6.783282011747360229e-02
6.230902734375000000e+04 6.230896093750000000e+04 2.168923401768552139e-06 6.783282011747360229e-02
6.217692578125000000e+04 6.217685937500000000e+04 2.174521114284289069e-06 6.783282011747360229e-02
6.201601562500000000e+04 6.201594921875000000e+04 2.189865199397900142e-06 6.783282011747360229e-02
6.216428515625000000e+04 6.216421875000000000e+04 2.176688667532289401e-06 6.783282011747360229e-02
