# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss
1.630713728000000000e+09 6.481202244758605957e-01 2.960454113781452179e-02 1.630713728000000000e+09
1.631200768000000000e+09 6.514078378677368164e-01 2.960923872888088226e-02 1.631200768000000000e+09
1.631637632000000000e+09 6.546240448951721191e-01 2.961396984755992889e-02 1.631637632000000000e+09
1.632252416000000000e+09 6.578971147537231445e-01 2.961863577365875244e-02 1.632252416000000000e+09
1.632885760000000000e+09 6.611955761909484863e-01 2.962316758930683136e-02 1.632885760000000000e+09
1.633492992000000000e+09 6.644252538681030273e-01 2.962825074791908264e-02 1.633492992000000000e+09
1.634027136000000000e+09 6.676849722862243652e-01 2.963315509259700775e-02 1.634027136000000000e+09
1.634832512000000000e+09 6.709905266761779785e-01 2.963818609714508057e-02 1.634832512000000000e+09
1.635652352000000000e+09 6.742910742759704590e-01 2.964305691421031952e-02 1.635652352000000000e+09
1.636654080000000000e+09 6.775784492492675781e-01 2.964782528579235077e-02 1.636654080000000000e+09
1.637475200000000000e+09 6.808664798736572266e-01 2.965256385505199432e-02 1.637475200000000000e+09
1.638387456000000000e+09 6.841243505477905273e-01 2.965723536908626556e-02 1.638387456000000000e+09
1.639029248000000000e+09 6.873371005058288574e-01 2.966202795505523682e-02 1.639029248000000000e+09
1.639763584000000000e+09 6.905185580253601074e-01 2.966689318418502808e-02 1.639763584000000000e+09
1.640653440000000000e+09 6.937658190727233887e-01 2.967166714370250702e-02 1.640653440000000000e+09
1.641454208000000000e+09 6.969555020332336426e-01 2.967643551528453827e-02 1.641454208000000000e+09
1.642116736000000000e+09 7.001340389251708984e-01 2.968119643628597260e-02 1.642116736000000000e+09
1.643170688000000000e+09 7.033932805061340332e-01 2.968586422502994537e-02 1.643170688000000000e+09
1.643961216000000000e+09 7.065634727478027344e-01 2.969039417803287506e-02 1.643961216000000000e+09
1.644814976000000000e+09 7.097690105438232422e-01 2.969504147768020630e-02 1.644814976000000000e+09
1.645376640000000000e+09 7.128568887710571289e-01 2.969969809055328369e-02 1.645376640000000000e+09
1.646440448000000000e+09 7.160669565200805664e-01 2.970422245562076569e-02 1.646440448000000000e+09
1.647275136000000000e+09 7.192236781120300293e-01 2.970889024436473846e-02 1.647275136000000000e+09
1.648068480000000000e+09 7.223504185676574707e-01 2.971362881362438202e-02 1.648068480000000000e+09
1.648948224000000000e+09 7.254785299301147461e-01 2.971836738288402557e-02 1.648948224000000000e+09
1.649692032000000000e+09 7.286027669906616211e-01 2.972306311130523682e-02 1.649692032000000000e+09
1.650444928000000000e+09 7.316405177116394043e-01 2.972780726850032806e-02 1.650444928000000000e+09
1.650908032000000000e+09 7.346086502075195312e-01 2.973235584795475006e-02 1.650908032000000000e+09
1.651681280000000000e+09 7.376624345779418945e-01 2.973712421953678131e-02 1.651681280000000000e+09
1.652335488000000000e+09 7.406913638114929199e-01 2.974189445376396179e-02 1.652335488000000000e+09
1.652739840000000000e+09 7.436588406562805176e-01 2.974666655063629150e-02 1.652739840000000000e+09
1.653626368000000000e+09 7.467168569564819336e-01 2.975166775286197662e-02 1.653626368000000000e+09
1.654222976000000000e+09 7.496911883354187012e-01 2.975651994347572327e-02 1.654222976000000000e+09
1.654843264000000000e+09 7.526264786720275879e-01 2.976131252944469452e-02 1.654843264000000000e+09
1.655395072000000000e+09 7.555403709411621094e-01 2.976611442863941193e-02 1.655395072000000000e+09
1.656026752000000000e+09 7.584773302078247070e-01 2.977119199931621552e-02 1.656026752000000000e+09
1.656754944000000000e+09 7.614454030990600586e-01 2.977607026696205139e-02 1.656754944000000000e+09
1.657333120000000000e+09 7.643274664878845215e-01 2.978089265525341034e-02 1.657333120000000000e+09
1.658017024000000000e+09 7.672240138053894043e-01 2.978597581386566162e-02 1.658017024000000000e+09
1.658446592000000000e+09 7.700480222702026367e-01 2.979085035622119904e-02 1.658446592000000000e+09
1.659048448000000000e+09 7.728915214538574219e-01 2.979575097560882568e-02 1.659048448000000000e+09
1.659700096000000000e+09 7.757689356803894043e-01 2.980078756809234619e-02 1.659700096000000000e+09
1.660148096000000000e+09 7.784907817840576172e-01 2.980566769838333130e-02 1.660148096000000000e+09
1.660936704000000000e+09 7.813640236854553223e-01 2.981080114841461182e-02 1.660936704000000000e+09
1.661712000000000000e+09 7.841607928276062012e-01 2.981570921838283539e-02 1.661712000000000000e+09
1.662611840000000000e+09 7.869940400123596191e-01 2.982088737189769745e-02 1.662611840000000000e+09
1.662742912000000000e+09 7.895814776420593262e-01 2.982571534812450409e-02 1.662742912000000000e+09
1.663135360000000000e+09 7.922379374504089355e-01 2.983089722692966461e-02 1.663135360000000000e+09
1.663739136000000000e+09 7.949150204658508301e-01 2.983581088483333588e-02 1.663739136000000000e+09
1.664407040000000000e+09 7.976334095001220703e-01 2.984094806015491486e-02 1.664407040000000000e+09
1.664763136000000000e+09 8.002125024795532227e-01 2.984608151018619537e-02 1.664763136000000000e+09
1.665391872000000000e+09 8.028795719146728516e-01 2.985106408596038818e-02 1.665391872000000000e+09
1.665771136000000000e+09 8.054682016372680664e-01 2.985620312392711639e-02 1.665771136000000000e+09
1.666312448000000000e+09 8.080801367759704590e-01 2.986134029924869537e-02 1.666312448000000000e+09
1.666575360000000000e+09 8.106227517127990723e-01 2.986632287502288818e-02 1.666575360000000000e+09
1.666627840000000000e+09 8.131101131439208984e-01 2.987145632505416870e-02 1.666627840000000000e+09
1.666763264000000000e+09 8.155657052993774414e-01 2.987657114863395691e-02 1.666763264000000000e+09
1.666905984000000000e+09 8.180359005928039551e-01 2.988150529563426971e-02 1.666905984000000000e+09
1.667138176000000000e+09 8.205215334892272949e-01 2.988671325147151947e-02 1.667138176000000000e+09
1.666992256000000000e+09 8.229483366012573242e-01 2.989183925092220306e-02 1.666992256000000000e+09
1.666978688000000000e+09 8.253975510597229004e-01 2.989683672785758972e-02 1.666978688000000000e+09
1.666812032000000000e+09 8.277788758277893066e-01 2.990195527672767639e-02 1.666812032000000000e+09
1.666760960000000000e+09 8.302142620086669922e-01 2.990709803998470306e-02 1.666760960000000000e+09
1.666627968000000000e+09 8.325996994972229004e-01 2.991210483014583588e-02 1.666627968000000000e+09
1.666466816000000000e+09 8.350207805633544922e-01 2.991726621985435486e-02 1.666466816000000000e+09
1.666065408000000000e+09 8.373839259147644043e-01 2.992245927453041077e-02 1.666065408000000000e+09
1.665564032000000000e+09 8.397095203399658203e-01 2.992762066423892975e-02 1.665564032000000000e+09
1.664997760000000000e+09 8.420342206954956055e-01 2.993284165859222412e-02 1.664997760000000000e+09
1.664331776000000000e+09 8.443188071250915527e-01 2.993785403668880463e-02 1.664331776000000000e+09
1.663631360000000000e+09 8.465943932533264160e-01 2.994302473962306976e-02 1.663631360000000000e+09
1.663352320000000000e+09 8.489673137664794922e-01 2.994826622307300568e-02 1.663352320000000000e+09
1.662511232000000000e+09 8.512215018272399902e-01 2.995350584387779236e-02 1.662511232000000000e+09
1.661385088000000000e+09 8.534511923789978027e-01 2.995872683823108673e-02 1.661385088000000000e+09
1.660480768000000000e+09 8.556839227676391602e-01 2.996397204697132111e-02 1.660480768000000000e+09
1.659372928000000000e+09 8.578628897666931152e-01 2.996921353042125702e-02 1.659372928000000000e+09
1.658472704000000000e+09 8.601177930831909180e-01 2.997446246445178986e-02 1.658472704000000000e+09
1.656891136000000000e+09 8.622005581855773926e-01 2.997970394790172577e-02 1.656891136000000000e+09
1.655557376000000000e+09 8.643565773963928223e-01 2.998495101928710938e-02 1.655557376000000000e+09
1.654348032000000000e+09 8.665302395820617676e-01 2.999022230505943298e-02 1.654348032000000000e+09
1.652854784000000000e+09 8.686689734458923340e-01 2.999554201960563660e-02 1.652854784000000000e+09
1.652525056000000000e+09 8.710829615592956543e-01 3.000106289982795715e-02 1.652525056000000000e+09
1.651076992000000000e+09 8.731918931007385254e-01 3.000638075172901154e-02 1.651076992000000000e+09
1.649555328000000000e+09 8.753165006637573242e-01 3.001164644956588745e-02 1.649555328000000000e+09
1.647809664000000000e+09 8.773508667945861816e-01 3.001689910888671875e-02 1.647809664000000000e+09
1.646273792000000000e+09 8.794497847557067871e-01 3.002217970788478851e-02 1.646273792000000000e+09
1.644258944000000000e+09 8.814015388488769531e-01 3.002749942243099213e-02 1.644258944000000000e+09
1.642465280000000000e+09 8.834288716316223145e-01 3.003298304975032806e-02 1.642465280000000000e+09
1.640588544000000000e+09 8.854330778121948242e-01 3.003833070397377014e-02 1.640588544000000000e+09
1.638853760000000000e+09 8.874354958534240723e-01 3.004360944032669067e-02 1.638853760000000000e+09
1.636829568000000000e+09 8.893693685531616211e-01 3.004894778132438660e-02 1.636829568000000000e+09
1.634717952000000000e+09 8.912788033485412598e-01 3.005444072186946869e-02 1.634717952000000000e+09
1.632660608000000000e+09 8.931914567947387695e-01 3.005978651344776154e-02 1.632660608000000000e+09
1.630974080000000000e+09 8.951829671859741211e-01 3.006509132683277130e-02 1.630974080000000000e+09
1.628653696000000000e+09 8.970108628273010254e-01 3.007043898105621338e-02 1.628653696000000000e+09
1.627271040000000000e+09 8.991327881813049316e-01 3.007602877914905548e-02 1.627271040000000000e+09
1.625339904000000000e+09 9.010380506515502930e-01 3.008140437304973602e-02 1.625339904000000000e+09
1.623035520000000000e+09 9.028196334838867188e-01 3.008689358830451965e-02 1.623035520000000000e+09
1.620887168000000000e+09 9.046733379364013672e-01 3.009226545691490173e-02 1.620887168000000000e+09
1.618528640000000000e+09 9.064319729804992676e-01 3.009782917797565460e-02 1.618528640000000000e+09
1.616372608000000000e+09 9.082374572753906250e-01 3.010320477187633514e-02 1.616372608000000000e+09
1.614184832000000000e+09 9.100313782691955566e-01 3.010858409106731415e-02 1.614184832000000000e+09
1.611799808000000000e+09 9.117882847785949707e-01 3.011417202651500702e-02 1.611799808000000000e+09
1.608984192000000000e+09 9.134132266044616699e-01 3.011951968073844910e-02 1.608984192000000000e+09
1.606846336000000000e+09 9.152265787124633789e-01 3.012510947883129120e-02 1.606846336000000000e+09
1.604139136000000000e+09 9.168387651443481445e-01 3.013041242957115173e-02 1.604139136000000000e+09
1.601518336000000000e+09 9.185149669647216797e-01 3.013599850237369537e-02 1.601518336000000000e+09
1.598967296000000000e+09 9.202136993408203125e-01 3.014138154685497284e-02 1.598967296000000000e+09
1.596391552000000000e+09 9.219151735305786133e-01 3.014697134494781494e-02 1.596391552000000000e+09
1.593742976000000000e+09 9.235621690750122070e-01 3.015242144465446472e-02 1.593742976000000000e+09
1.590933376000000000e+09 9.251907467842102051e-01 3.015801124274730682e-02 1.590933376000000000e+09
1.588015616000000000e+09 9.267570972442626953e-01 3.016339242458343506e-02 1.588015616000000000e+09
1.585266560000000000e+09 9.283803701400756836e-01 3.016900271177291870e-02 1.585266560000000000e+09
1.583676800000000000e+09 9.301893115043640137e-01 3.017459996044635773e-02 1.583676800000000000e+09
1.581174144000000000e+09 9.317976236343383789e-01 3.017997927963733673e-02 1.581174144000000000e+09
1.578446976000000000e+09 9.333997368812561035e-01 3.018559142947196960e-02 1.578446976000000000e+09
1.575632128000000000e+09 9.349617362022399902e-01 3.019104897975921631e-02 1.575632128000000000e+09
1.572555136000000000e+09 9.364944696426391602e-01 3.019666858017444611e-02 1.572555136000000000e+09
1.569663360000000000e+09 9.380552768707275391e-01 3.020228818058967590e-02 1.569663360000000000e+09
1.566817152000000000e+09 9.396414756774902344e-01 3.020797669887542725e-02 1.566817152000000000e+09
1.563531136000000000e+09 9.410914778709411621e-01 3.021338768303394318e-02 1.563531136000000000e+09
1.560931072000000000e+09 9.427125453948974609e-01 3.021907992660999298e-02 1.560931072000000000e+09
1.557681664000000000e+09 9.441424012184143066e-01 3.022476471960544586e-02 1.557681664000000000e+09
1.554414080000000000e+09 9.456037878990173340e-01 3.023038990795612335e-02 1.554414080000000000e+09
1.551585408000000000e+09 9.471775293350219727e-01 3.023589961230754852e-02 1.551585408000000000e+09
1.548474880000000000e+09 9.486103653907775879e-01 3.024152107536792755e-02 1.548474880000000000e+09
1.545117824000000000e+09 9.499945640563964844e-01 3.024721890687942505e-02 1.545117824000000000e+09
1.542021504000000000e+09 9.514696598052978516e-01 3.025293163955211639e-02 1.542021504000000000e+09
1.538734080000000000e+09 9.528737068176269531e-01 3.025864809751510620e-02 1.538734080000000000e+09
1.535527680000000000e+09 9.542924761772155762e-01 3.026434592902660370e-02 1.535527680000000000e+09
1.532028288000000000e+09 9.556565880775451660e-01 3.026999533176422119e-02 1.532028288000000000e+09
1.528558720000000000e+09 9.569882154464721680e-01 3.027571365237236023e-02 1.528558720000000000e+09
1.525251200000000000e+09 9.583960175514221191e-01 3.028144314885139465e-02 1.525251200000000000e+09
1.521710080000000000e+09 9.597040414810180664e-01 3.028723038733005524e-02 1.521710080000000000e+09
1.518467968000000000e+09 9.611237645149230957e-01 3.029295615851879120e-02 1.518467968000000000e+09
1.515282816000000000e+09 9.625256061553955078e-01 3.029870055615901947e-02 1.515282816000000000e+09
1.511878784000000000e+09 9.639069437980651855e-01 3.030443005263805389e-02 1.511878784000000000e+09
1.508337920000000000e+09 9.652258753776550293e-01 3.031018003821372986e-02 1.508337920000000000e+09
1.504654720000000000e+09 9.664748311042785645e-01 3.031597658991813660e-02 1.504654720000000000e+09
1.501376128000000000e+09 9.678484201431274414e-01 3.032173030078411102e-02 1.501376128000000000e+09
1.497822720000000000e+09 9.691537022590637207e-01 3.032769635319709778e-02 1.497822720000000000e+09
1.494859648000000000e+09 9.705934524536132812e-01 3.033352084457874298e-02 1.494859648000000000e+09
1.491268224000000000e+09 9.718913435935974121e-01 3.033936768770217896e-02 1.491268224000000000e+09
1.487584128000000000e+09 9.731698632240295410e-01 3.034531325101852417e-02 1.487584128000000000e+09
1.485062784000000000e+09 9.747875332832336426e-01 3.035126253962516785e-02 1.485062784000000000e+09
1.481152384000000000e+09 9.760072231292724609e-01 3.035725280642509460e-02 1.481152384000000000e+09
1.477513984000000000e+09 9.772779345512390137e-01 3.036308102309703827e-02 1.477513984000000000e+09
1.474129536000000000e+09 9.786021709442138672e-01 3.036893159151077271e-02 1.474129536000000000e+09
1.470208768000000000e+09 9.797933101654052734e-01 3.037497214972972870e-02 1.470208768000000000e+09
1.466591744000000000e+09 9.810878038406372070e-01 3.038075752556324005e-02 1.466591744000000000e+09
1.462979200000000000e+09 9.823345541954040527e-01 3.038681857287883759e-02 1.462979200000000000e+09
1.459182208000000000e+09 9.835853576660156250e-01 3.039274737238883972e-02 1.459182208000000000e+09
1.455365632000000000e+09 9.848043322563171387e-01 3.039881400763988495e-02 1.455365632000000000e+09
1.451472256000000000e+09 9.860317707061767578e-01 3.040469437837600708e-02 1.451472256000000000e+09
1.447673728000000000e+09 9.872751235961914062e-01 3.041076473891735077e-02 1.447673728000000000e+09
1.444074880000000000e+09 9.885421395301818848e-01 3.041683696210384369e-02 1.444074880000000000e+09
1.440103424000000000e+09 9.896943569183349609e-01 3.042278811335563660e-02 1.440103424000000000e+09
1.435929472000000000e+09 9.908158779144287109e-01 3.042885474860668182e-02 1.435929472000000000e+09
1.432182528000000000e+09 9.920203685760498047e-01 3.043495304882526398e-02 1.432182528000000000e+09
1.427968640000000000e+09 9.931254982948303223e-01 3.044083528220653534e-02 1.427968640000000000e+09
1.424028160000000000e+09 9.943068623542785645e-01 3.044700436294078827e-02 1.424028160000000000e+09
1.420110336000000000e+09 9.954933524131774902e-01 3.045317344367504120e-02 1.420110336000000000e+09
1.415995776000000000e+09 9.966276288032531738e-01 3.045929595828056335e-02 1.415995776000000000e+09
1.412019456000000000e+09 9.978533387184143066e-01 3.046547062695026398e-02 1.412019456000000000e+09
1.408038784000000000e+09 9.990409612655639648e-01 3.047166951000690460e-02 1.408038784000000000e+09
1.403927424000000000e+09 1.000197172164916992e+00 3.047765605151653290e-02 1.403927424000000000e+09
1.399926400000000000e+09 1.001412034034729004e+00 3.048385493457317352e-02 1.399926400000000000e+09
1.395928704000000000e+09 1.002664327621459961e+00 3.049005381762981415e-02 1.395928704000000000e+09
1.392073216000000000e+09 1.003896713256835938e+00 3.049646876752376556e-02 1.392073216000000000e+09
1.387954816000000000e+09 1.005076646804809570e+00 3.050266951322555542e-02 1.387954816000000000e+09
1.383880448000000000e+09 1.006308317184448242e+00 3.050896339118480682e-02 1.383880448000000000e+09
1.379604992000000000e+09 1.007439017295837402e+00 3.051518648862838745e-02 1.379604992000000000e+09
1.375603456000000000e+09 1.008708000183105469e+00 3.052140027284622192e-02 1.375603456000000000e+09
1.371676672000000000e+09 1.010002851486206055e+00 3.052771836519241333e-02 1.371676672000000000e+09
1.367378944000000000e+09 1.011209011077880859e+00 3.053415939211845398e-02 1.367378944000000000e+09
1.363209600000000000e+09 1.012438178062438965e+00 3.054046817123889923e-02 1.363209600000000000e+09
1.359118464000000000e+09 1.013755321502685547e+00 3.054679557681083679e-02 1.359118464000000000e+09
1.355007360000000000e+09 1.015070319175720215e+00 3.055333904922008514e-02 1.355007360000000000e+09
1.351027200000000000e+09 1.016379356384277344e+00 3.055966272950172424e-02 1.351027200000000000e+09
1.346692480000000000e+09 1.017653822898864746e+00 3.056620806455612183e-02 1.346692480000000000e+09
1.342449664000000000e+09 1.018936753273010254e+00 3.057254105806350708e-02 1.342449664000000000e+09
1.338268544000000000e+09 1.020214676856994629e+00 3.057909198105335236e-02 1.338268544000000000e+09
1.334244864000000000e+09 1.021565079689025879e+00 3.058565966784954071e-02 1.334244864000000000e+09
1.330141568000000000e+09 1.022886157035827637e+00 3.059207275509834290e-02 1.330141568000000000e+09
1.325964032000000000e+09 1.024144053459167480e+00 3.059863857924938202e-02 1.325964032000000000e+09
1.321619712000000000e+09 1.025344610214233398e+00 3.060520812869071960e-02 1.321619712000000000e+09
1.317552640000000000e+09 1.026615858078002930e+00 3.061164170503616333e-02 1.317552640000000000e+09
1.313414656000000000e+09 1.027899861335754395e+00 3.061822243034839630e-02 1.313414656000000000e+09
1.309506944000000000e+09 1.029216051101684570e+00 3.062486834824085236e-02 1.309506944000000000e+09
1.305385088000000000e+09 1.030413269996643066e+00 3.063153475522994995e-02 1.305385088000000000e+09
1.301644416000000000e+09 1.031774878501892090e+00 3.063819184899330139e-02 1.301644416000000000e+09
1.297691264000000000e+09 1.033064723014831543e+00 3.064486198127269745e-02 1.297691264000000000e+09
1.293934464000000000e+09 1.034374833106994629e+00 3.065154142677783966e-02 1.293934464000000000e+09
1.290075264000000000e+09 1.035669445991516113e+00 3.065823949873447418e-02 1.290075264000000000e+09
1.285840384000000000e+09 1.036765098571777344e+00 3.066491335630416870e-02 1.285840384000000000e+09
1.281658496000000000e+09 1.037913560867309570e+00 3.067159838974475861e-02 1.281658496000000000e+09
1.277847936000000000e+09 1.039125561714172363e+00 3.067830391228199005e-02 1.277847936000000000e+09
1.273676800000000000e+09 1.040243029594421387e+00 3.068508021533489227e-02 1.273676800000000000e+09
1.270092672000000000e+09 1.041526675224304199e+00 3.069200180470943451e-02 1.270092672000000000e+09
1.266241920000000000e+09 1.042660951614379883e+00 3.069877438247203827e-02 1.266241920000000000e+09
1.262350208000000000e+09 1.043873071670532227e+00 3.070555999875068665e-02 1.262350208000000000e+09
1.258570752000000000e+09 1.045043826103210449e+00 3.071257285773754120e-02 1.258570752000000000e+09
1.254609792000000000e+09 1.046142101287841797e+00 3.071930631995201111e-02 1.254609792000000000e+09
1.250766720000000000e+09 1.047290802001953125e+00 3.072630986571311951e-02 1.250766720000000000e+09
1.246830720000000000e+09 1.048400402069091797e+00 3.073314018547534943e-02 1.246830720000000000e+09
1.242765312000000000e+09 1.049370527267456055e+00 3.074025362730026245e-02 1.242765312000000000e+09
1.238893440000000000e+09 1.050484538078308105e+00 3.074728325009346008e-02 1.238893440000000000e+09
1.235299456000000000e+09 1.051657438278198242e+00 3.075419552624225616e-02 1.235299456000000000e+09
1.231106816000000000e+09 1.052628755569458008e+00 3.076124005019664764e-02 1.231106816000000000e+09
1.227257088000000000e+09 1.053719162940979004e+00 3.076836653053760529e-02 1.227257088000000000e+09
1.223474688000000000e+09 1.054842948913574219e+00 3.077544085681438446e-02 1.223474688000000000e+09
1.219555840000000000e+09 1.055871367454528809e+00 3.078259155154228210e-02 1.219555840000000000e+09
1.215550592000000000e+09 1.056854486465454102e+00 3.078972920775413513e-02 1.215550592000000000e+09
