# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss
5.804000297353216000e+15 2.049399465322494507e-01 2.973320893943309784e-02 5.804000297353216000e+15
5.788127708839936000e+15 2.057412117719650269e-01 2.973555773496627808e-02 5.788127708839936000e+15
5.769281929216000000e+15 2.067301124334335327e-01 2.973795123398303986e-02 5.769281929216000000e+15
5.755117127073792000e+15 2.074413597583770752e-01 2.974036522209644318e-02 5.755117127073792000e+15
5.739789462536192000e+15 2.082303315401077271e-01 2.974316850304603577e-02 5.739789462536192000e+15
5.723740780363776000e+15 2.090603262186050415e-01 2.974594570696353912e-02 5.723740780363776000e+15
5.707170796535808000e+15 2.099307626485824585e-01 2.974881231784820557e-02 5.707170796535808000e+15
5.692845469990912000e+15 2.106623500585556030e-01 2.975174225866794586e-02 5.692845469990912000e+15
5.676279781130240000e+15 2.115442752838134766e-01 2.975474856793880463e-02 5.676279781130240000e+15
5.661085797449728000e+15 2.123420536518096924e-01 2.975797466933727264e-02 5.661085797449728000e+15
5.648429065699328000e+15 2.129961103200912476e-01 2.976117841899394989e-02 5.648429065699328000e+15
5.633961468362752000e+15 2.137625366449356079e-01 2.976428531110286713e-02 5.633961468362752000e+15
5.620057585483776000e+15 2.145055085420608521e-01 2.976764924824237823e-02 5.620057585483776000e+15
5.605332826980352000e+15 2.153005748987197876e-01 2.977129258215427399e-02 5.605332826980352000e+15
5.591487463030784000e+15 2.160397171974182129e-01 2.977469749748706818e-02 5.591487463030784000e+15
5.576888332320768000e+15 2.168387919664382935e-01 2.977847866714000702e-02 5.576888332320768000e+15
5.562778291011584000e+15 2.176072895526885986e-01 2.978219091892242432e-02 5.562778291011584000e+15
5.548859375747072000e+15 2.183690667152404785e-01 2.978607453405857086e-02 5.548859375747072000e+15
5.535318417604608000e+15 2.191133201122283936e-01 2.978988923132419586e-02 5.535318417604608000e+15
5.519134443962368000e+15 2.200020849704742432e-01 2.979410625994205475e-02 5.519134443962368000e+15
5.505851720728576000e+15 2.207254022359848022e-01 2.979813516139984131e-02 5.505851720728576000e+15
5.492831527370752000e+15 2.214470952749252319e-01 2.980266511440277100e-02 5.492831527370752000e+15
5.479946625482752000e+15 2.221585661172866821e-01 2.980705536901950836e-02 5.479946625482752000e+15
5.465958453870592000e+15 2.229468226432800293e-01 2.981172502040863037e-02 5.465958453870592000e+15
5.453196495421440000e+15 2.236604243516921997e-01 2.981625497341156006e-02 5.453196495421440000e+15
5.439425756528640000e+15 2.244391888380050659e-01 2.982095070183277130e-02 5.439425756528640000e+15
5.426228395769856000e+15 2.251881659030914307e-01 2.982571534812450409e-02 5.426228395769856000e+15
5.412665425920000000e+15 2.259565889835357666e-01 2.983049117028713226e-02 5.412665425920000000e+15
5.400067213099008000e+15 2.266733348369598389e-01 2.983536012470722198e-02 5.400067213099008000e+15
5.386705032970240000e+15 2.274393141269683838e-01 2.984033524990081787e-02 5.386705032970240000e+15
5.373454521991168000e+15 2.281999289989471436e-01 2.984558418393135071e-02 5.373454521991168000e+15
5.361650341249024000e+15 2.288942486047744751e-01 2.985083125531673431e-02 5.361650341249024000e+15
5.349078971973632000e+15 2.296032905578613281e-01 2.985610440373420715e-02 5.349078971973632000e+15
5.337330625806336000e+15 2.302815765142440796e-01 2.986145205795764923e-02 5.337330625806336000e+15
5.323196425306112000e+15 2.311192750930786133e-01 2.986716292798519135e-02 5.323196425306112000e+15
5.311955422150656000e+15 2.317665964365005493e-01 2.987276017665863037e-02 5.311955422150656000e+15
5.299101121904640000e+15 2.325292378664016724e-01 2.987827360630035400e-02 5.299101121904640000e+15
5.288043191730176000e+15 2.331708371639251709e-01 2.988399006426334381e-02 5.288043191730176000e+15
5.275755290296320000e+15 2.338977009057998657e-01 2.988995239138603210e-02 5.275755290296320000e+15
5.264774669533184000e+15 2.345452457666397095e-01 2.989575639367103577e-02 5.264774669533184000e+15
5.253383342522368000e+15 2.352221608161926270e-01 2.990153990685939789e-02 5.253383342522368000e+15
5.239854195539968000e+15 2.360308766365051270e-01 2.990770526230335236e-02 5.239854195539968000e+15
5.227209811820544000e+15 2.367915213108062744e-01 2.991380169987678528e-02 5.227209811820544000e+15
5.216567419731968000e+15 2.374232709407806396e-01 2.991996705532073975e-02 5.216567419731968000e+15
5.204192008339456000e+15 2.381684780120849609e-01 2.992595732212066650e-02 5.204192008339456000e+15
5.193567869861888000e+15 2.388054281473159790e-01 2.993212267756462097e-02 5.193567869861888000e+15
5.181651483099136000e+15 2.395375818014144897e-01 2.993834950029850006e-02 5.181651483099136000e+15
5.169617521606656000e+15 2.402737736701965332e-01 2.994445152580738068e-02 5.169617521606656000e+15
5.159378856443904000e+15 2.409005463123321533e-01 2.995106391608715057e-02 5.159378856443904000e+15
5.149063418740736000e+15 2.415303587913513184e-01 2.995763719081878662e-02 5.149063418740736000e+15
5.137777855299584000e+15 2.422253638505935669e-01 2.996407076716423035e-02 5.137777855299584000e+15
5.127077481152512000e+15 2.428942620754241943e-01 2.997067384421825409e-02 5.127077481152512000e+15
5.115949220888576000e+15 2.435931712388992310e-01 2.997732348740100861e-02 5.115949220888576000e+15
5.105228445646848000e+15 2.442649751901626587e-01 2.998400479555130005e-02 5.105228445646848000e+15
5.093646529462272000e+15 2.450016885995864868e-01 2.999080158770084381e-02 5.093646529462272000e+15
5.083146945036288000e+15 2.456683367490768433e-01 2.999781630933284760e-02 5.083146945036288000e+15
5.072549113233408000e+15 2.463530749082565308e-01 3.000460937619209290e-02 5.072549113233408000e+15
5.060774460391424000e+15 2.471184730529785156e-01 3.001168556511402130e-02 5.060774460391424000e+15
5.050220115132416000e+15 2.478013485670089722e-01 3.001846373081207275e-02 5.050220115132416000e+15
5.040125868244992000e+15 2.484627068042755127e-01 3.002548404037952423e-02 5.040125868244992000e+15
5.029398113681408000e+15 2.491737008094787598e-01 3.003252483904361725e-02 5.029398113681408000e+15
5.019145489874944000e+15 2.498640120029449463e-01 3.003944456577301025e-02 5.019145489874944000e+15
5.006995564265472000e+15 2.506568729877471924e-01 3.004635311663150787e-02 5.006995564265472000e+15
4.997171363446784000e+15 2.513155043125152588e-01 3.005351126194000244e-02 4.997171363446784000e+15
4.987180195774464000e+15 2.519902884960174561e-01 3.006030060350894928e-02 4.987180195774464000e+15
4.977061789696000000e+15 2.526761293411254883e-01 3.006697446107864380e-02 4.977061789696000000e+15
4.965263514533888000e+15 2.534759342670440674e-01 3.007400967180728912e-02 4.965263514533888000e+15
4.955930550599680000e+15 2.541098296642303467e-01 3.008066676557064056e-02 4.955930550599680000e+15
4.946395186331648000e+15 2.547658085823059082e-01 3.008746355772018433e-02 4.946395186331648000e+15
4.935993312411648000e+15 2.554840147495269775e-01 3.009413927793502808e-02 4.935993312411648000e+15
4.926007513448448000e+15 2.561856806278228760e-01 3.010092303156852722e-02 4.926007513448448000e+15
4.914593637859328000e+15 2.569777667522430420e-01 3.010752983391284943e-02 4.914593637859328000e+15
4.905628967370752000e+15 2.576155364513397217e-01 3.011416643857955933e-02 4.905628967370752000e+15
4.896381902782464000e+15 2.582653462886810303e-01 3.012037090957164764e-02 4.896381902782464000e+15
4.887121416421376000e+15 2.589220702648162842e-01 3.012694045901298523e-02 4.887121416421376000e+15
4.877329427857408000e+15 2.596147954463958740e-01 3.013323992490768433e-02 4.877329427857408000e+15
4.866895341682688000e+15 2.603533864021301270e-01 3.013943880796432495e-02 4.866895341682688000e+15
4.857442118664192000e+15 2.610302269458770752e-01 3.014561720192432404e-02 4.857442118664192000e+15
4.846862540472320000e+15 2.617615461349487305e-01 3.015184216201305389e-02 4.846862540472320000e+15
4.836160018841600000e+15 2.625215351581573486e-01 3.015815280377864838e-02 4.836160018841600000e+15
4.826458761461760000e+15 2.632183730602264404e-01 3.016460873186588287e-02 4.826458761461760000e+15
4.816632413159424000e+15 2.639367580413818359e-01 3.017094917595386505e-02 4.816632413159424000e+15
4.807824508977152000e+15 2.645864486694335938e-01 3.017745912075042725e-02 4.807824508977152000e+15
4.798024467349504000e+15 2.653100192546844482e-01 3.018390201032161713e-02 4.798024467349504000e+15
4.789390509342720000e+15 2.659576833248138428e-01 3.019002638757228851e-02 4.789390509342720000e+15
4.780396847824896000e+15 2.666351497173309326e-01 3.019665926694869995e-02 4.780396847824896000e+15
4.772141383811072000e+15 2.672640979290008545e-01 3.020283021032810211e-02 4.772141383811072000e+15
4.762075054211072000e+15 2.680194675922393799e-01 3.020905703306198120e-02 4.762075054211072000e+15
4.753473845329920000e+15 2.686853706836700439e-01 3.021570481359958649e-02 4.753473845329920000e+15
4.743917006225408000e+15 2.694033682346343994e-01 3.022183105349540710e-02 4.743917006225408000e+15
4.734551293165568000e+15 2.701205611228942871e-01 3.022860735654830933e-02 4.734551293165568000e+15
4.725687017537536000e+15 2.707968652248382568e-01 3.023526258766651154e-02 4.725687017537536000e+15
4.716635373961216000e+15 2.715031802654266357e-01 3.024196811020374298e-02 4.716635373961216000e+15
4.707808679297024000e+15 2.721887826919555664e-01 3.024876862764358521e-02 4.707808679297024000e+15
4.699116739231744000e+15 2.728703916072845459e-01 3.025534935295581818e-02 4.699116739231744000e+15
4.689203417841664000e+15 2.736398279666900635e-01 3.026281483471393585e-02 4.689203417841664000e+15
4.681716752973824000e+15 2.742422819137573242e-01 3.026962466537952423e-02 4.681716752973824000e+15
4.673005485555712000e+15 2.749467790126800537e-01 3.027711994946002960e-02 4.673005485555712000e+15
4.664437562671104000e+15 2.756321132183074951e-01 3.028392791748046875e-02 4.664437562671104000e+15
4.655740253896704000e+15 2.763339877128601074e-01 3.029120713472366333e-02 4.655740253896704000e+15
4.647359162089472000e+15 2.770106494426727295e-01 3.029868379235267639e-02 4.647359162089472000e+15
4.639339921276928000e+15 2.776685059070587158e-01 3.030630759894847870e-02 4.639339921276928000e+15
4.630337132953600000e+15 2.783935964107513428e-01 3.031351789832115173e-02 4.630337132953600000e+15
4.621611906891776000e+15 2.791039347648620605e-01 3.032124973833560944e-02 4.621611906891776000e+15
4.613869691469824000e+15 2.797516584396362305e-01 3.032888285815715790e-02 4.613869691469824000e+15
4.606160225173504000e+15 2.803972959518432617e-01 3.033685497939586639e-02 4.606160225173504000e+15
4.597350173507584000e+15 2.811212539672851562e-01 3.034449182450771332e-02 4.597350173507584000e+15
4.589118868684800000e+15 2.818059325218200684e-01 3.035270050168037415e-02 4.589118868684800000e+15
4.580099974234112000e+15 2.825440764427185059e-01 3.036059252917766571e-02 4.580099974234112000e+15
4.571437025198080000e+15 2.832684814929962158e-01 3.036877885460853577e-02 4.571437025198080000e+15
4.563517105504256000e+15 2.839381098747253418e-01 3.037693724036216736e-02 4.563517105504256000e+15
4.554923949686784000e+15 2.846643030643463135e-01 3.038536757230758667e-02 4.554923949686784000e+15
4.547281055383552000e+15 2.853175103664398193e-01 3.039323166012763977e-02 4.547281055383552000e+15
4.539461530550272000e+15 2.859914004802703857e-01 3.040167503058910370e-02 4.539461530550272000e+15
4.531384307679232000e+15 2.866781353950500488e-01 3.041015751659870148e-02 4.531384307679232000e+15
4.523398889734144000e+15 2.873626053333282471e-01 3.041874058544635773e-02 4.523398889734144000e+15
4.516038926401536000e+15 2.879963219165802002e-01 3.042732365429401398e-02 4.516038926401536000e+15
4.507596631310336000e+15 2.887198626995086670e-01 3.043566271662712097e-02 4.507596631310336000e+15
4.500135199375360000e+15 2.893763184547424316e-01 3.044459037482738495e-02 4.500135199375360000e+15
4.490540510871552000e+15 2.901771366596221924e-01 3.045323677361011505e-02 4.490540510871552000e+15
4.483166052024320000e+15 2.908116579055786133e-01 3.046216443181037903e-02 4.483166052024320000e+15
4.475487455805440000e+15 2.914729118347167969e-01 3.047097474336624146e-02 4.475487455805440000e+15
4.468338751176704000e+15 2.921127676963806152e-01 3.047990053892135620e-02 4.468338751176704000e+15
4.460831953649664000e+15 2.927650809288024902e-01 3.048885986208915710e-02 4.460831953649664000e+15
4.453455078883328000e+15 2.934141457080841064e-01 3.049768321216106415e-02 4.453455078883328000e+15
4.446057266151424000e+15 2.940575182437896729e-01 3.050711564719676971e-02 4.446057266151424000e+15
4.438440678522880000e+15 2.947221994400024414e-01 3.051615506410598755e-02 4.438440678522880000e+15
4.430818185314304000e+15 2.953957021236419678e-01 3.052555210888385773e-02 4.430818185314304000e+15
4.423493118590976000e+15 2.960360944271087646e-01 3.053471259772777557e-02 4.423493118590976000e+15
4.416135571177472000e+15 2.966829240322113037e-01 3.054380603134632111e-02 4.416135571177472000e+15
4.408918147072000000e+15 2.973259985446929932e-01 3.055289015173912048e-02 4.408918147072000000e+15
4.401687569629184000e+15 2.979627251625061035e-01 3.056275099515914917e-02 4.401687569629184000e+15
4.394268282060800000e+15 2.986161112785339355e-01 3.057194314897060394e-02 4.394268282060800000e+15
4.385595400912896000e+15 2.993645966053009033e-01 3.058157302439212799e-02 4.385595400912896000e+15
4.379344612884480000e+15 2.999299764633178711e-01 3.059101291000843048e-02 4.379344612884480000e+15
4.373060270424064000e+15 3.005019724369049072e-01 3.060051612555980682e-02 4.373060270424064000e+15
4.366437699289088000e+15 3.011005520820617676e-01 3.061008639633655548e-02 4.366437699289088000e+15
4.359543203037184000e+15 3.017204403877258301e-01 3.061996772885322571e-02 4.359543203037184000e+15
4.352537037635584000e+15 3.023479580879211426e-01 3.062963299453258514e-02 4.352537037635584000e+15
4.345782664691712000e+15 3.029583096504211426e-01 3.063927777111530304e-02 4.345782664691712000e+15
4.339116070141952000e+15 3.035596609115600586e-01 3.064915910363197327e-02 4.339116070141952000e+15
4.331533573816320000e+15 3.042373657226562500e-01 3.065907582640647888e-02 4.331533573816320000e+15
4.325226682777600000e+15 3.048097193241119385e-01 3.066886775195598602e-02 4.325226682777600000e+15
4.318719270453248000e+15 3.054080009460449219e-01 3.067874722182750702e-02 4.318719270453248000e+15
4.311755249418240000e+15 3.060261607170104980e-01 3.068877011537551880e-02 4.311755249418240000e+15
4.305465269813248000e+15 3.066156208515167236e-01 3.069877438247203827e-02 4.305465269813248000e+15
4.298666873454592000e+15 3.072171509265899658e-01 3.070878237485885620e-02 4.298666873454592000e+15
4.292409106104320000e+15 3.077955543994903564e-01 3.071880154311656952e-02 4.292409106104320000e+15
4.286604994674688000e+15 3.083300888538360596e-01 3.072882257401943207e-02 4.286604994674688000e+15
4.280116641267712000e+15 3.089302778244018555e-01 3.073893114924430847e-02 4.280116641267712000e+15
4.273612718604288000e+15 3.095209598541259766e-01 3.074932284653186798e-02 4.273612718604288000e+15
4.267338576691200000e+15 3.100942969322204590e-01 3.075930289924144745e-02 4.267338576691200000e+15
4.260549844008960000e+15 3.107172250747680664e-01 3.076972626149654388e-02 4.260549844008960000e+15
4.252745888432128000e+15 3.114075958728790283e-01 3.077984414994716644e-02 4.252745888432128000e+15
4.247234103214080000e+15 3.119186758995056152e-01 3.078996017575263977e-02 4.247234103214080000e+15
4.242015986384896000e+15 3.124103844165802002e-01 3.080031648278236389e-02 4.242015986384896000e+15
4.235536222912512000e+15 3.130013644695281982e-01 3.081035800278186798e-02 4.235536222912512000e+15
4.227835614986240000e+15 3.136892616748809814e-01 3.082074038684368134e-02 4.227835614986240000e+15
4.223013440454656000e+15 3.141566812992095947e-01 3.083075396716594696e-02 4.223013440454656000e+15
4.217174163980288000e+15 3.146928548812866211e-01 3.084087930619716644e-02 4.217174163980288000e+15
4.210814391156736000e+15 3.152777552604675293e-01 3.085101395845413208e-02 4.210814391156736000e+15
4.205417496313856000e+15 3.157868981361389160e-01 3.086134605109691620e-02 4.205417496313856000e+15
4.199919401304064000e+15 3.162903487682342529e-01 3.087139129638671875e-02 4.199919401304064000e+15
4.193018194165760000e+15 3.169116973876953125e-01 3.088175132870674133e-02 4.193018194165760000e+15
4.187636063272960000e+15 3.174121379852294922e-01 3.089192695915699005e-02 4.187636063272960000e+15
4.182030325645312000e+15 3.179311752319335938e-01 3.090201504528522491e-02 4.182030325645312000e+15
4.174964299137024000e+15 3.185669183731079102e-01 3.091237321496009827e-02 4.174964299137024000e+15
4.169838792540160000e+15 3.190363347530364990e-01 3.092251904308795929e-02 4.169838792540160000e+15
4.164694227025920000e+15 3.195300102233886719e-01 3.093289583921432495e-02 4.164694227025920000e+15
4.159246329446400000e+15 3.200230896472930908e-01 3.094292432069778442e-02 4.159246329446400000e+15
4.153468793126912000e+15 3.205603957176208496e-01 3.095327690243721008e-02 4.153468793126912000e+15
4.148220611526656000e+15 3.210527598857879639e-01 3.096329793334007263e-02 4.148220611526656000e+15
4.143371325014016000e+15 3.215093314647674561e-01 3.097378090023994446e-02 4.143371325014016000e+15
4.137893631098880000e+15 3.220192790031433105e-01 3.098357841372489929e-02 4.137893631098880000e+15
4.131919600025600000e+15 3.225663602352142334e-01 3.099396266043186188e-02 4.131919600025600000e+15
4.127434848862208000e+15 3.229871094226837158e-01 3.100429847836494446e-02 4.127434848862208000e+15
4.122313637232640000e+15 3.234715759754180908e-01 3.101444430649280548e-02 4.122313637232640000e+15
4.116892583198720000e+15 3.239717781543731689e-01 3.102480433881282806e-02 4.116892583198720000e+15
4.111297046118400000e+15 3.244936764240264893e-01 3.103539720177650452e-02 4.111297046118400000e+15
4.105181281124352000e+15 3.250584900379180908e-01 3.104556538164615631e-02 4.105181281124352000e+15
4.100255758942208000e+15 3.255154192447662354e-01 3.105637431144714355e-02 4.100255758942208000e+15
4.095370770513920000e+15 3.259782195091247559e-01 3.106654062867164612e-02 4.095370770513920000e+15
4.089995887378432000e+15 3.264746665954589844e-01 3.107725642621517181e-02 4.089995887378432000e+15
4.085157875154944000e+15 3.269387185573577881e-01 3.108742460608482361e-02 4.085157875154944000e+15
4.080009014673408000e+15 3.274244666099548340e-01 3.109791874885559082e-02 4.080009014673408000e+15
4.073751784194048000e+15 3.279917538166046143e-01 3.110850788652896881e-02 4.073751784194048000e+15
4.068698755170304000e+15 3.284688293933868408e-01 3.111889958381652832e-02 4.068698755170304000e+15
4.062932493139968000e+15 3.289986550807952881e-01 3.112901374697685242e-02 4.062932493139968000e+15
4.058762348331008000e+15 3.294004797935485840e-01 3.113937191665172577e-02 4.058762348331008000e+15
4.054639448162304000e+15 3.298173248767852783e-01 3.114941716194152832e-02 4.054639448162304000e+15
4.049743453880320000e+15 3.302814960479736328e-01 3.115950524806976318e-02 4.049743453880320000e+15
4.044845312114688000e+15 3.307459056377410889e-01 3.116953559219837189e-02 4.044845312114688000e+15
4.040035754049536000e+15 3.312166929244995117e-01 3.117945976555347443e-02 4.040035754049536000e+15
4.033853417062400000e+15 3.317827582359313965e-01 3.118943609297275543e-02 4.033853417062400000e+15
4.029891578167296000e+15 3.321743905544281006e-01 3.119909949600696564e-02 4.029891578167296000e+15
4.025348576509952000e+15 3.326173722743988037e-01 3.120899945497512817e-02 4.025348576509952000e+15
4.020772557291520000e+15 3.330572843551635742e-01 3.121888451278209686e-02 4.020772557291520000e+15
4.016189558751232000e+15 3.334975838661193848e-01 3.122856840491294861e-02 4.016189558751232000e+15
4.011067541815296000e+15 3.339889347553253174e-01 3.123817592859268188e-02 4.011067541815296000e+15
4.005883784724480000e+15 3.344720005989074707e-01 3.124822117388248444e-02 4.005883784724480000e+15
4.001671227113472000e+15 3.348872363567352295e-01 3.125800192356109619e-02 4.001671227113472000e+15
3.996925288251392000e+15 3.353510499000549316e-01 3.126754239201545715e-02 3.996925288251392000e+15
3.992553011544064000e+15 3.357866108417510986e-01 3.127717226743698120e-02 3.992553011544064000e+15
3.988336427401216000e+15 3.361939489841461182e-01 3.128671273589134216e-02 3.988336427401216000e+15
3.984091657535488000e+15 3.366200327873229980e-01 3.129670023918151855e-02 3.984091657535488000e+15
3.979271898923008000e+15 3.370944857597351074e-01 3.130629658699035645e-02 3.979271898923008000e+15
3.974745808699392000e+15 3.375350832939147949e-01 3.131628781557083130e-02 3.974745808699392000e+15
3.970121202663424000e+15 3.380019962787628174e-01 3.132664412260055542e-02 3.970121202663424000e+15
3.964908991414272000e+15 3.384937644004821777e-01 3.133668750524520874e-02 3.964908991414272000e+15
3.961001108045824000e+15 3.388885855674743652e-01 3.134680539369583130e-02 3.961001108045824000e+15
3.957039537586176000e+15 3.392879962921142578e-01 3.135786950588226318e-02 3.957039537586176000e+15
3.951988119175168000e+15 3.397844731807708740e-01 3.136968240141868591e-02 3.951988119175168000e+15
