# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss
1.783853875200000000e+10 4.460435826331377029e-03 3.361881524324417114e-02 1.783853875200000000e+10
1.784198963200000000e+10 4.466091282665729523e-03 3.342818841338157654e-02 1.784198963200000000e+10
1.784536268800000000e+10 4.471543710678815842e-03 3.324594721198081970e-02 1.784536268800000000e+10
1.784881356800000000e+10 4.476563073694705963e-03 3.306916356086730957e-02 1.784881356800000000e+10
1.785222963200000000e+10 4.482634365558624268e-03 3.289893269538879395e-02 1.785222963200000000e+10
1.785560268800000000e+10 4.490787163376808167e-03 3.273487463593482971e-02 1.785560268800000000e+10
1.785903104000000000e+10 4.496194887906312943e-03 3.257754072546958923e-02 1.785903104000000000e+10
1.786244915200000000e+10 4.501966759562492371e-03 3.242633119225502014e-02 1.786244915200000000e+10
1.786590003200000000e+10 4.507814534008502960e-03 3.228091821074485779e-02 1.786590003200000000e+10
1.786933452800000000e+10 4.515121690928936005e-03 3.214159235358238220e-02 1.786933452800000000e+10
1.787292262400000000e+10 4.522411152720451355e-03 3.200772032141685486e-02 1.787292262400000000e+10
1.787625881600000000e+10 4.527777899056673050e-03 3.188038617372512817e-02 1.787625881600000000e+10
1.787969945600000000e+10 4.535142797976732254e-03 3.175840899348258972e-02 1.787969945600000000e+10
1.788312371200000000e+10 4.541956819593906403e-03 3.164144977927207947e-02 1.788312371200000000e+10
1.788657868800000000e+10 4.547624383121728897e-03 3.152940049767494202e-02 1.788657868800000000e+10
1.788998041600000000e+10 4.556254949420690536e-03 3.142216801643371582e-02 1.788998041600000000e+10
1.789342720000000000e+10 4.563232883810997009e-03 3.131913766264915466e-02 1.789342720000000000e+10
1.789687603200000000e+10 4.569196607917547226e-03 3.122081607580184937e-02 1.789687603200000000e+10
1.790028595200000000e+10 4.577101208269596100e-03 3.112639486789703369e-02 1.790028595200000000e+10
1.790368768000000000e+10 4.585168324410915375e-03 3.103637509047985077e-02 1.790368768000000000e+10
1.790709964800000000e+10 4.592842422425746918e-03 3.095017001032829285e-02 1.790709964800000000e+10
1.791049523200000000e+10 4.601156804710626602e-03 3.086760826408863068e-02 1.791049523200000000e+10
1.791391539200000000e+10 4.608557559549808502e-03 3.078855015337467194e-02 1.791391539200000000e+10
1.791735808000000000e+10 4.615979734808206558e-03 3.071271069347858429e-02 1.791735808000000000e+10
1.792078643200000000e+10 4.625176079571247101e-03 3.064107149839401245e-02 1.792078643200000000e+10
1.792417587200000000e+10 4.633953794836997986e-03 3.057230822741985321e-02 1.792417587200000000e+10
1.792754892800000000e+10 4.643927328288555145e-03 3.050718829035758972e-02 1.792754892800000000e+10
1.793102848000000000e+10 4.654071293771266937e-03 3.044452145695686340e-02 1.793102848000000000e+10
1.793446092800000000e+10 4.664398729801177979e-03 3.038467280566692352e-02 1.793446092800000000e+10
1.793787904000000000e+10 4.674211610108613968e-03 3.032734617590904236e-02 1.793787904000000000e+10
1.794133606400000000e+10 4.683740437030792236e-03 3.027308546006679535e-02 1.794133606400000000e+10
1.794479923200000000e+10 4.694352392107248306e-03 3.022190555930137634e-02 1.794479923200000000e+10
1.794826035200000000e+10 4.703628830611705780e-03 3.017294965684413910e-02 1.794826035200000000e+10
1.795179724800000000e+10 4.713227506726980209e-03 3.012656234204769135e-02 1.795179724800000000e+10
1.795526860800000000e+10 4.724061116576194763e-03 3.008305281400680542e-02 1.795526860800000000e+10
1.795879936000000000e+10 4.733587149530649185e-03 3.004134260118007660e-02 1.795879936000000000e+10
1.796231577600000000e+10 4.744694568216800690e-03 3.000129759311676025e-02 1.796231577600000000e+10
1.796588339200000000e+10 4.754414316266775131e-03 2.996346727013587952e-02 1.796588339200000000e+10
1.796949401600000000e+10 4.763203673064708710e-03 2.992728166282176971e-02 1.796949401600000000e+10
1.797304115200000000e+10 4.774623550474643707e-03 2.989350073039531708e-02 1.797304115200000000e+10
1.797667840000000000e+10 4.783141892403364182e-03 2.986148186028003693e-02 1.797667840000000000e+10
1.798026444800000000e+10 4.793232306838035583e-03 2.983079664409160614e-02 1.798026444800000000e+10
1.798387507200000000e+10 4.801731090992689133e-03 2.980140224099159241e-02 1.798387507200000000e+10
1.798747340800000000e+10 4.810207523405551910e-03 2.977371402084827423e-02 1.798747340800000000e+10
1.799118028800000000e+10 4.817242734134197235e-03 2.974782884120941162e-02 1.799118028800000000e+10
1.799485030400000000e+10 4.824805073440074921e-03 2.972350828349590302e-02 1.799485030400000000e+10
1.799852236800000000e+10 4.832430742681026459e-03 2.970027178525924683e-02 1.799852236800000000e+10
1.800216576000000000e+10 4.839958623051643372e-03 2.967823483049869537e-02 1.800216576000000000e+10
1.800580505600000000e+10 4.847582895308732986e-03 2.965701557695865631e-02 1.800580505600000000e+10
1.800944230400000000e+10 4.855604842305183411e-03 2.963699586689472198e-02 1.800944230400000000e+10
1.801320038400000000e+10 4.861766006797552109e-03 2.961828932166099548e-02 1.801320038400000000e+10
1.801688883200000000e+10 4.868512507528066635e-03 2.960064634680747986e-02 1.801688883200000000e+10
1.802056089600000000e+10 4.875670187175273895e-03 2.958404086530208588e-02 1.802056089600000000e+10
1.802421043200000000e+10 4.883764777332544327e-03 2.956863865256309509e-02 1.802421043200000000e+10
1.802789273600000000e+10 4.892909433692693710e-03 2.955352514982223511e-02 1.802789273600000000e+10
1.803155046400000000e+10 4.900294356048107147e-03 2.953969687223434448e-02 1.803155046400000000e+10
1.803529420800000000e+10 4.907192662358283997e-03 2.952717989683151245e-02 1.803529420800000000e+10
1.803896832000000000e+10 4.914964083582162857e-03 2.951529249548912048e-02 1.803896832000000000e+10
1.804271206400000000e+10 4.921301268041133881e-03 2.950418926775455475e-02 1.804271206400000000e+10
1.804640256000000000e+10 4.927908536046743393e-03 2.949378266930580139e-02 1.804640256000000000e+10
1.805016473600000000e+10 4.933466669172048569e-03 2.948380261659622192e-02 1.805016473600000000e+10
1.805384704000000000e+10 4.940411075949668884e-03 2.947462536394596100e-02 1.805384704000000000e+10
1.805747200000000000e+10 4.947537556290626526e-03 2.946602366864681244e-02 1.805747200000000000e+10
1.806120755200000000e+10 4.953186493366956711e-03 2.945807203650474548e-02 1.806120755200000000e+10
1.806496563200000000e+10 4.957917612046003342e-03 2.945044822990894318e-02 1.806496563200000000e+10
1.806871142400000000e+10 4.961610771715641022e-03 2.944327145814895630e-02 1.806871142400000000e+10
1.807246131200000000e+10 4.966171924024820328e-03 2.943662181496620178e-02 1.807246131200000000e+10
1.807628083200000000e+10 4.969547968357801437e-03 2.943083271384239197e-02 1.807628083200000000e+10
1.807999385600000000e+10 4.974134732037782669e-03 2.942548505961894989e-02 1.807999385600000000e+10
1.808372736000000000e+10 4.977810662239789963e-03 2.942085079848766327e-02 1.808372736000000000e+10
1.808746700800000000e+10 4.982057493180036545e-03 2.941652759909629822e-02 1.808746700800000000e+10
1.809119027200000000e+10 4.985662177205085754e-03 2.941229566931724548e-02 1.809119027200000000e+10
1.809497702400000000e+10 4.988063592463731766e-03 2.940890006721019745e-02 1.809497702400000000e+10
1.809878016000000000e+10 4.989786073565483093e-03 2.940560318529605865e-02 1.809878016000000000e+10
1.810253209600000000e+10 4.991705529391765594e-03 2.940270118415355682e-02 1.810253209600000000e+10
1.810634342400000000e+10 4.993325565010309219e-03 2.939986251294612885e-02 1.810634342400000000e+10
1.811015065600000000e+10 4.994649440050125122e-03 2.939734980463981628e-02 1.811015065600000000e+10
1.811392512000000000e+10 4.994859918951988220e-03 2.939475513994693756e-02 1.811392512000000000e+10
1.811771392000000000e+10 4.995257593691349030e-03 2.939282171428203583e-02 1.811771392000000000e+10
1.812154982400000000e+10 4.994680173695087433e-03 2.939117699861526489e-02 1.812154982400000000e+10
1.812534476800000000e+10 4.994602873921394348e-03 2.938982471823692322e-02 1.812534476800000000e+10
1.812917862400000000e+10 4.994320683181285858e-03 2.938880212604999542e-02 1.812917862400000000e+10
1.813305548800000000e+10 4.991459194570779800e-03 2.938806265592575073e-02 1.813305548800000000e+10
1.813698969600000000e+10 4.988069180399179459e-03 2.938798256218433380e-02 1.813698969600000000e+10
1.814090956800000000e+10 4.984856117516756058e-03 2.938829176127910614e-02 1.814090956800000000e+10
1.814478848000000000e+10 4.980274476110935211e-03 2.938839420676231384e-02 1.814478848000000000e+10
1.814866739200000000e+10 4.977202974259853363e-03 2.938853949308395386e-02 1.814866739200000000e+10
1.815250944000000000e+10 4.973645322024822235e-03 2.938893809914588928e-02 1.815250944000000000e+10
1.815635968000000000e+10 4.969826899468898773e-03 2.938972599804401398e-02 1.815635968000000000e+10
1.816019353600000000e+10 4.966261330991983414e-03 2.939034439623355865e-02 1.816019353600000000e+10
1.816411545600000000e+10 4.961492493748664856e-03 2.939128689467906952e-02 1.816411545600000000e+10
1.816798617600000000e+10 4.956254735589027405e-03 2.939226850867271423e-02 1.816798617600000000e+10
1.817191014400000000e+10 4.949911963194608688e-03 2.939364127814769745e-02 1.817191014400000000e+10
1.817578905600000000e+10 4.944221116602420807e-03 2.939499914646148682e-02 1.817578905600000000e+10
1.817967206400000000e+10 4.938447847962379456e-03 2.939650602638721466e-02 1.817967206400000000e+10
1.818361446400000000e+10 4.930562339723110199e-03 2.939797379076480865e-02 1.818361446400000000e+10
1.818752000000000000e+10 4.922563210129737854e-03 2.939973399043083191e-02 1.818752000000000000e+10
1.819144192000000000e+10 4.914104938507080078e-03 2.940133586525917053e-02 1.819144192000000000e+10
1.819531059200000000e+10 4.906236659735441208e-03 2.940324321389198303e-02 1.819531059200000000e+10
1.819925299200000000e+10 4.896080587059259415e-03 2.940524928271770477e-02 1.819925299200000000e+10
1.820315238400000000e+10 4.887018352746963501e-03 2.940784208476543427e-02 1.820315238400000000e+10
1.820703539200000000e+10 4.877924919128417969e-03 2.941033057868480682e-02 1.820703539200000000e+10
1.821083443200000000e+10 4.869936034083366394e-03 2.941285818815231323e-02 1.821083443200000000e+10
1.821463756800000000e+10 4.861716181039810181e-03 2.941561490297317505e-02 1.821463756800000000e+10
1.821847756800000000e+10 4.851651843637228012e-03 2.941844239830970764e-02 1.821847756800000000e+10
1.822233395200000000e+10 4.843102302402257919e-03 2.942122705280780792e-02 1.822233395200000000e+10
1.822614937600000000e+10 4.834058228880167007e-03 2.942405454814434052e-02 1.822614937600000000e+10
1.823003648000000000e+10 4.824217408895492554e-03 2.942691557109355927e-02 1.823003648000000000e+10
1.823390310400000000e+10 4.814255516976118088e-03 2.942988649010658264e-02 1.823390310400000000e+10
1.823780864000000000e+10 4.803674295544624329e-03 2.943280152976512909e-02 1.823780864000000000e+10
1.824163635200000000e+10 4.793318454176187515e-03 2.943597547709941864e-02 1.824163635200000000e+10
1.824547840000000000e+10 4.783352836966514587e-03 2.943893894553184509e-02 1.824547840000000000e+10
1.824924876800000000e+10 4.772992338985204697e-03 2.944184094667434692e-02 1.824924876800000000e+10
1.825313382400000000e+10 4.761575255542993546e-03 2.944472059607505798e-02 1.825313382400000000e+10
1.825694924800000000e+10 4.750710446387529373e-03 2.944792248308658600e-02 1.825694924800000000e+10
1.826073395200000000e+10 4.737673792988061905e-03 2.945086173713207245e-02 1.826073395200000000e+10
1.826457600000000000e+10 4.724515601992607117e-03 2.945376187562942505e-02 1.826457600000000000e+10
1.826839756800000000e+10 4.710994660854339600e-03 2.945709042251110077e-02 1.826839756800000000e+10
1.827221708800000000e+10 4.697221796959638596e-03 2.946053259074687958e-02 1.827221708800000000e+10
1.827604480000000000e+10 4.682766739279031754e-03 2.946410886943340302e-02 1.827604480000000000e+10
1.827983155200000000e+10 4.667431116104125977e-03 2.946768701076507568e-02 1.827983155200000000e+10
1.828367769600000000e+10 4.652538336813449860e-03 2.947174571454524994e-02 1.828367769600000000e+10
1.828755456000000000e+10 4.635465797036886215e-03 2.947534061968326569e-02 1.828755456000000000e+10
1.829132288000000000e+10 4.620765801519155502e-03 2.947940118610858917e-02 1.829132288000000000e+10
1.829513420800000000e+10 4.603738430887460709e-03 2.948332019150257111e-02 1.829513420800000000e+10
1.829882470400000000e+10 4.587988369166851044e-03 2.948747389018535614e-02 1.829882470400000000e+10
1.830252953600000000e+10 4.571833182126283646e-03 2.949141710996627808e-02 1.830252953600000000e+10
1.830618726400000000e+10 4.555849824100732803e-03 2.949561178684234619e-02 1.830618726400000000e+10
1.830985932800000000e+10 4.539151675999164581e-03 2.949964068830013275e-02 1.830985932800000000e+10
1.831349248000000000e+10 4.522538743913173676e-03 2.950382418930530548e-02 1.831349248000000000e+10
1.831711744000000000e+10 4.506408236920833588e-03 2.950800396502017975e-02 1.831711744000000000e+10
1.832073625600000000e+10 4.490545019507408142e-03 2.951196022331714630e-02 1.832073625600000000e+10
1.832432640000000000e+10 4.473505076020956039e-03 2.951622195541858673e-02 1.832432640000000000e+10
1.832793497600000000e+10 4.455175250768661499e-03 2.952017076313495636e-02 1.832793497600000000e+10
1.833148620800000000e+10 4.437048453837633133e-03 2.952429838478565216e-02 1.833148620800000000e+10
1.833497600000000000e+10 4.419744480401277542e-03 2.952817268669605255e-02 1.833497600000000000e+10
1.833852518400000000e+10 4.400853067636489868e-03 2.953206561505794525e-02 1.833852518400000000e+10
1.834201497600000000e+10 4.382635466754436493e-03 2.953579835593700409e-02 1.834201497600000000e+10
1.834555801600000000e+10 4.362072329968214035e-03 2.953948266804218292e-02 1.834555801600000000e+10
1.834907852800000000e+10 4.341321066021919250e-03 2.954291552305221558e-02 1.834907852800000000e+10
1.835259289600000000e+10 4.320108797401189804e-03 2.954628691077232361e-02 1.835259289600000000e+10
1.835606220800000000e+10 4.299903288483619690e-03 2.954962477087974548e-02 1.835606220800000000e+10
1.835947008000000000e+10 4.279201850295066833e-03 2.955328486859798431e-02 1.835947008000000000e+10
1.836283699200000000e+10 4.259266424924135208e-03 2.955674938857555389e-02 1.836283699200000000e+10
1.836626944000000000e+10 4.237170796841382980e-03 2.956012263894081116e-02 1.836626944000000000e+10
1.836961587200000000e+10 4.216657020151615143e-03 2.956356294453144073e-02 1.836961587200000000e+10
1.837288038400000000e+10 4.197316709905862808e-03 2.956713922321796417e-02 1.837288038400000000e+10
1.837628825600000000e+10 4.174279514700174332e-03 2.957045286893844604e-02 1.837628825600000000e+10
1.837956710400000000e+10 4.153483547270298004e-03 2.957388572394847870e-02 1.837956710400000000e+10
1.838291148800000000e+10 4.131203051656484604e-03 2.957725711166858673e-02 1.838291148800000000e+10
1.838616166400000000e+10 4.109803121536970139e-03 2.958062104880809784e-02 1.838616166400000000e+10
1.838938931200000000e+10 4.088072106242179871e-03 2.958405949175357819e-02 1.838938931200000000e+10
1.839257395200000000e+10 4.066357389092445374e-03 2.958771400153636932e-02 1.839257395200000000e+10
1.839578726400000000e+10 4.044668283313512802e-03 2.959121204912662506e-02 1.839578726400000000e+10
1.839897190400000000e+10 4.021400120109319687e-03 2.959490567445755005e-02 1.839897190400000000e+10
1.840205619200000000e+10 4.000765271484851837e-03 2.959867939352989197e-02 1.840205619200000000e+10
1.840523264000000000e+10 3.976813051849603653e-03 2.960242331027984619e-02 1.840523264000000000e+10
1.840832512000000000e+10 3.954420331865549088e-03 2.960631623864173889e-02 1.840832512000000000e+10
1.841137664000000000e+10 3.932226914912462234e-03 2.961012348532676697e-02 1.841137664000000000e+10
1.841446502400000000e+10 3.908701706677675247e-03 2.961394004523754120e-02 1.841446502400000000e+10
1.841752064000000000e+10 3.885105950757861137e-03 2.961777895689010620e-02 1.841752064000000000e+10
1.842051481600000000e+10 3.861716482788324356e-03 2.962160855531692505e-02 1.842051481600000000e+10
1.842348441600000000e+10 3.839135868474841118e-03 2.962552569806575775e-02 1.842348441600000000e+10
1.842640486400000000e+10 3.815973177552223206e-03 2.962959744036197662e-02 1.842640486400000000e+10
1.842935193600000000e+10 3.793055424466729164e-03 2.963352948427200317e-02 1.842935193600000000e+10
1.843228467200000000e+10 3.769571892917156219e-03 2.963778190314769745e-02 1.843228467200000000e+10
1.843523379200000000e+10 3.744509769603610039e-03 2.964175678789615631e-02 1.843523379200000000e+10
1.843804774400000000e+10 3.721679328009486198e-03 2.964592166244983673e-02 1.843804774400000000e+10
1.844087193600000000e+10 3.698638407513499260e-03 2.965031377971172333e-02 1.844087193600000000e+10
1.844366131200000000e+10 3.675967222079634666e-03 2.965462952852249146e-02 1.844366131200000000e+10
1.844642201600000000e+10 3.653194988146424294e-03 2.965923957526683807e-02 1.844642201600000000e+10
1.844923392000000000e+10 3.629442071542143822e-03 2.966359630227088928e-02 1.844923392000000000e+10
1.845206425600000000e+10 3.604737343266606331e-03 2.966820262372493744e-02 1.845206425600000000e+10
1.845476556800000000e+10 3.581155557185411453e-03 2.967263013124465942e-02 1.845476556800000000e+10
1.845747916800000000e+10 3.557463642209768295e-03 2.967728115618228912e-02 1.845747916800000000e+10
1.846016409600000000e+10 3.533467650413513184e-03 2.968168444931507111e-02 1.846016409600000000e+10
1.846280396800000000e+10 3.510269802063703537e-03 2.968644909560680389e-02 1.846280396800000000e+10
1.846539059200000000e+10 3.487081965431571007e-03 2.969111688435077667e-02 1.846539059200000000e+10
1.846805708800000000e+10 3.461614716798067093e-03 2.969585172832012177e-02 1.846805708800000000e+10
1.847067238400000000e+10 3.436956554651260376e-03 2.970038913190364838e-02 1.847067238400000000e+10
1.847322009600000000e+10 3.411946585401892662e-03 2.970508113503456116e-02 1.847322009600000000e+10
1.847577600000000000e+10 3.388807876035571098e-03 2.970981784164905548e-02 1.847577600000000000e+10
1.847824588800000000e+10 3.366137621924281120e-03 2.971457690000534058e-02 1.847824588800000000e+10
1.848072601600000000e+10 3.343354677781462669e-03 2.971945516765117645e-02 1.848072601600000000e+10
1.848323072000000000e+10 3.318761475384235382e-03 2.972412854433059692e-02 1.848323072000000000e+10
1.848571904000000000e+10 3.294721711426973343e-03 2.972888201475143433e-02 1.848571904000000000e+10
1.848817868800000000e+10 3.270135028287768364e-03 2.973368950188159943e-02 1.848817868800000000e+10
1.849056665600000000e+10 3.246751613914966583e-03 2.973845228552818298e-02 1.849056665600000000e+10
1.849293209600000000e+10 3.224020823836326599e-03 2.974316850304603577e-02 1.849293209600000000e+10
1.849526886400000000e+10 3.200779203325510025e-03 2.974793501198291779e-02 1.849526886400000000e+10
1.849762816000000000e+10 3.176642814651131630e-03 2.975235693156719208e-02 1.849762816000000000e+10
1.849990553600000000e+10 3.154605627059936523e-03 2.975699119269847870e-02 1.849990553600000000e+10
1.850211532800000000e+10 3.133567748591303825e-03 2.976128831505775452e-02 1.850211532800000000e+10
1.850432307200000000e+10 3.112241858616471291e-03 2.976547740399837494e-02 1.850432307200000000e+10
1.850651852800000000e+10 3.090994199737906456e-03 2.976942248642444611e-02 1.850651852800000000e+10
1.850869760000000000e+10 3.070620819926261902e-03 2.977333776652812958e-02 1.850869760000000000e+10
1.851088896000000000e+10 3.047654172405600548e-03 2.977705746889114380e-02 1.851088896000000000e+10
1.851308236800000000e+10 3.026304766535758972e-03 2.978085726499557495e-02 1.851308236800000000e+10
1.851521433600000000e+10 3.005264094099402428e-03 2.978431247174739838e-02 1.851521433600000000e+10
1.851733401600000000e+10 2.984178252518177032e-03 2.978811971843242645e-02 1.851733401600000000e+10
1.851943526400000000e+10 2.963310107588768005e-03 2.979183942079544067e-02 1.851943526400000000e+10
1.852150579200000000e+10 2.942898776382207870e-03 2.979563921689987183e-02 1.852150579200000000e+10
1.852355584000000000e+10 2.922231564298272133e-03 2.979943528771400452e-02 1.852355584000000000e+10
1.852608307200000000e+10 2.902040956541895866e-03 2.980316616594791412e-02 1.852608307200000000e+10
1.852753715200000000e+10 2.883038250729441643e-03 2.980698831379413605e-02 1.852753715200000000e+10
1.852947456000000000e+10 2.865102374926209450e-03 2.981091290712356567e-02 1.852947456000000000e+10
1.853147545600000000e+10 2.843810245394706726e-03 2.981468848884105682e-02 1.853147545600000000e+10
1.853341491200000000e+10 2.823495073243975639e-03 2.981853671371936798e-02 1.853341491200000000e+10
1.853530726400000000e+10 2.804341493174433708e-03 2.982248365879058838e-02 1.853530726400000000e+10
1.853716480000000000e+10 2.785981167107820511e-03 2.982653118669986725e-02 1.853716480000000000e+10
1.853908787200000000e+10 2.765330951660871506e-03 2.983011491596698761e-02 1.853908787200000000e+10
1.854089216000000000e+10 2.747434889897704124e-03 2.983427792787551880e-02 1.854089216000000000e+10
1.854272102400000000e+10 2.728176768869161606e-03 2.983811125159263611e-02 1.854272102400000000e+10
1.854448435200000000e+10 2.710541244596242905e-03 2.984240278601646423e-02 1.854448435200000000e+10
1.854623334400000000e+10 2.693391172215342522e-03 2.984654158353805542e-02 1.854623334400000000e+10
1.854799462400000000e+10 2.676532603800296783e-03 2.985082566738128662e-02 1.854799462400000000e+10
1.854966169600000000e+10 2.659391146153211594e-03 2.985480800271034241e-02 1.854966169600000000e+10
1.855132672000000000e+10 2.642840379849076271e-03 2.985951676964759827e-02 1.855132672000000000e+10
1.855301632000000000e+10 2.625256078317761421e-03 2.986380085349082947e-02 1.855301632000000000e+10
1.855469772800000000e+10 2.608170732855796814e-03 2.986815385520458221e-02 1.855469772800000000e+10
1.855634022400000000e+10 2.591136377304792404e-03 2.987286821007728577e-02 1.855634022400000000e+10
1.855793152000000000e+10 2.575356513261795044e-03 2.987763658165931702e-02 1.855793152000000000e+10
1.855948800000000000e+10 2.559883752837777138e-03 2.988239936530590057e-02 1.855948800000000000e+10
1.856103424000000000e+10 2.545254072174429893e-03 2.988685667514801025e-02 1.856103424000000000e+10
1.856259276800000000e+10 2.529056044295430183e-03 2.989196963608264923e-02 1.856259276800000000e+10
1.856410009600000000e+10 2.514696214348077774e-03 2.989674359560012817e-02 1.856410009600000000e+10
1.856560332800000000e+10 2.499529626220464706e-03 2.990161441266536713e-02 1.856560332800000000e+10
1.856709222400000000e+10 2.484077587723731995e-03 2.990687638521194458e-02 1.856709222400000000e+10
1.856852377600000000e+10 2.470570383593440056e-03 2.991202659904956818e-02 1.856852377600000000e+10
1.856996966400000000e+10 2.454996574670076370e-03 2.991724200546741486e-02 1.856996966400000000e+10
1.857137254400000000e+10 2.440279582515358925e-03 2.992248348891735077e-02 1.857137254400000000e+10
1.857274880000000000e+10 2.427429193630814552e-03 2.992772869765758514e-02 1.857274880000000000e+10
1.857409843200000000e+10 2.414850285276770592e-03 2.993298321962356567e-02 1.857409843200000000e+10
1.857545625600000000e+10 2.401427133008837700e-03 2.993822284042835236e-02 1.857545625600000000e+10
1.857676902400000000e+10 2.388412831351161003e-03 2.994360029697418213e-02 1.857676902400000000e+10
1.857809203200000000e+10 2.374749397858977318e-03 2.994915470480918884e-02 1.857809203200000000e+10
1.857935564800000000e+10 2.362578175961971283e-03 2.995453588664531708e-02 1.857935564800000000e+10
1.858062950400000000e+10 2.349338959902524948e-03 2.996005304157733917e-02 1.858062950400000000e+10
1.858189721600000000e+10 2.336243400350213051e-03 2.996551059186458588e-02 1.858189721600000000e+10
1.858311168000000000e+10 2.324484521523118019e-03 2.997113019227981567e-02 1.858311168000000000e+10
1.858431590400000000e+10 2.312802476808428764e-03 2.997673489153385162e-02 1.858431590400000000e+10
1.858547097600000000e+10 2.302086446434259415e-03 2.998245693743228912e-02 1.858547097600000000e+10
1.858666700800000000e+10 2.290526870638132095e-03 2.998828701674938202e-02 1.858666700800000000e+10
1.861144780800000000e+10 2.278760075569152832e-03 2.999401837587356567e-02 1.861144780800000000e+10
1.858897715200000000e+10 2.268553245812654495e-03 2.999984286725521088e-02 1.858897715200000000e+10
1.859011993600000000e+10 2.257125917822122574e-03 3.000558167695999146e-02 1.859011993600000000e+10
1.859118899200000000e+10 2.247521188110113144e-03 3.001151978969573975e-02 1.859118899200000000e+10
1.859226624000000000e+10 2.237352309748530388e-03 3.001734986901283264e-02 1.859226624000000000e+10
1.859337216000000000e+10 2.225197618827223778e-03 3.002323210239410400e-02 1.859337216000000000e+10
